Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
1,Single Ladies (Put A Ring On It),Beyonce,2,1,9,12-27-2008
2,Live Your Life,T.I. Featuring Rihanna,1,1,12,12-27-2008
3,Just Dance,Lady Gaga Featuring Colby O'Donis,4,3,19,12-27-2008
4,Circus,Britney Spears,3,3,2,12-27-2008
5,Whatever You Like,T.I.,5,1,19,12-27-2008
6,Womanizer,Britney Spears,10,1,11,12-27-2008
7,Heartless,Kanye West,16,4,6,12-27-2008
8,Hot N Cold,Katy Perry,7,3,20,12-27-2008
9,If I Were A Boy,Beyonce,6,3,10,12-27-2008
10,Love Lockdown,Kanye West,8,3,13,12-27-2008
11,Love Story,Taylor Swift,12,5,14,12-27-2008
12,I'm Yours,Jason Mraz,11,6,35,12-27-2008
13,Let It Rock,Kevin Rudolf Featuring Lil Wayne,15,5,16,12-27-2008
14,Miss Independent,Ne-Yo,9,7,17,12-27-2008
15,Right Now (Na Na Na),Akon,13,8,12,12-27-2008
16,So What,P!nk,14,1,17,12-27-2008
17,Gotta Be Somebody,Nickelback,17,10,11,12-27-2008
18,Can't Believe It,T-Pain Featuring Lil Wayne,23,7,20,12-27-2008
19,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,18,16,17,12-27-2008
20,Chicken Fried,Zac Brown Band,22,20,13,12-27-2008
21,Rehab,Rihanna,25,21,6,12-27-2008
22,Disturbia,Rihanna,21,1,26,12-27-2008
23,Addicted,Saving Abel,24,20,27,12-27-2008
24,Green Light,John Legend Featuring Andre 3000,27,24,15,12-27-2008
25,Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,30,25,9,12-27-2008
26,One More Drink,Ludacris Co-Starring T-Pain,28,25,7,12-27-2008
27,Chopped 'N' Skrewed,T-Pain Featuring Ludacris,29,27,9,12-27-2008
28,Better In Time,Leona Lewis,26,11,23,12-27-2008
29,Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,19,19,2,12-27-2008
30,You Found Me,The Fray,20,15,4,12-27-2008
31,I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy,32,31,9,12-27-2008
32,Viva La Vida,Coldplay,31,1,32,12-27-2008
33,Roll With Me,Montgomery Gentry,33,33,14,12-27-2008
34,Right Here (Departed),Brandy,53,34,14,12-27-2008
35,Love Remains The Same,Gavin Rossdale,39,27,28,12-27-2008
36,Shattered (Turn The Car Around),O.A.R.,36,36,19,12-27-2008
37,Gives You Hell,The All-American Rejects,46,37,5,12-27-2008
38,Closer,Ne-Yo,37,7,35,12-27-2008
39,Bust Your Windows,Jazmine Sullivan,34,31,10,12-27-2008
40,Untouched,The Veronicas,54,40,3,12-27-2008
41,Human,The Killers,40,32,11,12-27-2008
42,Already Gone,Sugarland,41,41,12,12-27-2008
43,Crush,David Archuleta,35,2,18,12-27-2008
44,Fall For You,Secondhand Serenade,44,21,27,12-27-2008
45,Trading Places,Usher,47,45,7,12-27-2008
46,Decode,Paramore,43,34,6,12-27-2008
47,Spotlight,Jennifer Hudson,38,24,21,12-27-2008
48,Light On,David Cook,56,17,10,12-27-2008
49,Sober,P!nk,65,49,3,12-27-2008
50,Here,Rascal Flatts,51,50,11,12-27-2008
51,White Horse,Taylor Swift,52,13,5,12-27-2008
52,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,42,5,14,12-27-2008
53,In Color,Jamey Johnson,59,53,11,12-27-2008
54,She Wouldn't Be Gone,Blake Shelton,57,54,8,12-27-2008
55,Start A Band,Brad Paisley Duet With Keith Urban,58,55,9,12-27-2008
56,Feel That Fire,Dierks Bentley,64,56,10,12-27-2008
57,Country Boy,Alan Jackson,63,57,7,12-27-2008
58,I Hate This Part,The Pussycat Dolls,73,58,3,12-27-2008
59,Keeps Gettin' Better,Christina Aguilera,50,7,11,12-27-2008
60,Cowgirls Don't Cry,Brooks & Dunn Featuring Reba McEntire,67,60,5,12-27-2008
61,Just A Dream,Carrie Underwood,49,29,19,12-27-2008
62,I Don't Care,Fall Out Boy,60,21,14,12-27-2008
63,Don't,Billy Currington,66,63,8,12-27-2008
64,My Life,The Game Featuring Lil Wayne,55,21,19,12-27-2008
65,Put It On Ya,Plies Featuring Chris J,74,65,4,12-27-2008
66,God Love Her,Toby Keith,79,66,4,12-27-2008
67,Playa Cardz Right,Keyshia Cole Featuring 2Pac,77,67,5,12-27-2008
68,Let It Go,Tim McGraw,48,47,14,12-27-2008
69,Swing,Savage Featuring Soulja Boy Tell'em,62,45,20,12-27-2008
70,Lookin' For A Good Time,Lady Antebellum,71,68,10,12-27-2008
71,IfULeave,Musiq Soulchild Featuring Mary J. Blige,75,71,4,12-27-2008
72,Sex On Fire,Kings Of Leon,68,56,8,12-27-2008
73,Universal Mind Control,Common Featuring Pharrell,95,73,2,12-27-2008
74,Sweet Thing,Keith Urban,72,43,5,12-27-2008
75,Just Like Me,Jamie Foxx Featuring T.I.,,75,1,12-27-2008
76,Second Chance,Shinedown,91,76,3,12-27-2008
77,"You're Gonna Go Far, Kid",The Offspring,76,68,10,12-27-2008
78,Down The Road,Kenny Chesney With Mac McAnally,85,78,2,12-27-2008
79,Mad,Ne-Yo,97,79,2,12-27-2008
80,T-Shirt,Shontelle,61,36,15,12-27-2008
81,Come On Get Higher,Matt Nathanson,80,63,16,12-27-2008
82,Seventeen Forever,Metro Station,,82,1,12-27-2008
83,Krazy,Pitbull Featuring Lil Jon,78,30,12,12-27-2008
84,I Don't Care,Apocalyptica Featuring Adam Gontier,87,84,9,12-27-2008
85,What About Now,Daughtry,82,18,19,12-27-2008
86,Arab Money,Busta Rhymes Featuring Ron Browz,90,86,2,12-27-2008
87,River Of Love,George Strait,94,87,2,12-27-2008
88,Everybody Wants To Go To Heaven,Kenny Chesney With The Wailers,83,41,18,12-27-2008
89,Broken,Lifehouse,89,89,8,12-27-2008
90,Without You,Hinder,98,89,4,12-27-2008
91,When It Hurts,Avant,,91,1,12-27-2008
92,Anything Goes,Randy Houser,93,92,4,12-27-2008
93,She Got Her Own,Ne-Yo Featuring Jamie Foxx & Fabolous,,93,1,12-27-2008
94,Get Up,50 Cent,84,44,9,12-27-2008
95,Bad Girlfriend,Theory Of A Deadman,96,75,11,12-27-2008
96,Chasing Pavements,Adele,100,82,3,12-27-2008
97,Love Remembers,Craig Morgan,81,73,9,12-27-2008
98,See You In My Nightmares,Kanye West Featuring Lil Wayne,69,21,3,12-27-2008
99,Dead And Gone,T.I. Featuring Justin Timberlake,,76,2,12-27-2008
100,No Me Doy Por Vencido,Luis Fonsi,99,92,9,12-27-2008
1,Live Your Life,T.I. Featuring Rihanna,2,1,11,12-20-2008
2,Single Ladies (Put A Ring On It),Beyonce,1,1,8,12-20-2008
3,Circus,Britney Spears,,3,1,12-20-2008
4,Just Dance,Lady Gaga Featuring Colby O'Donis,5,4,18,12-20-2008
5,Whatever You Like,T.I.,4,1,18,12-20-2008
6,If I Were A Boy,Beyonce,3,3,9,12-20-2008
7,Hot N Cold,Katy Perry,6,3,19,12-20-2008
8,Love Lockdown,Kanye West,13,3,12,12-20-2008
9,Miss Independent,Ne-Yo,7,7,16,12-20-2008
10,Womanizer,Britney Spears,9,1,10,12-20-2008
11,I'm Yours,Jason Mraz,10,6,34,12-20-2008
12,Love Story,Taylor Swift,12,5,13,12-20-2008
13,Right Now (Na Na Na),Akon,11,8,11,12-20-2008
14,So What,P!nk,8,1,16,12-20-2008
15,Let It Rock,Kevin Rudolf Featuring Lil Wayne,14,5,15,12-20-2008
16,Heartless,Kanye West,19,4,5,12-20-2008
17,Gotta Be Somebody,Nickelback,16,10,10,12-20-2008
18,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,17,16,16,12-20-2008
19,Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,,19,1,12-20-2008
20,You Found Me,The Fray,15,15,3,12-20-2008
21,Disturbia,Rihanna,18,1,25,12-20-2008
22,Chicken Fried,Zac Brown Band,23,20,12,12-20-2008
23,Can't Believe It,T-Pain Featuring Lil Wayne,20,7,19,12-20-2008
24,Addicted,Saving Abel,24,20,26,12-20-2008
25,Rehab,Rihanna,28,25,5,12-20-2008
26,Better In Time,Leona Lewis,22,11,22,12-20-2008
27,Green Light,John Legend Featuring Andre 3000,26,24,14,12-20-2008
28,One More Drink,Ludacris Co-Starring T-Pain,25,25,6,12-20-2008
29,Chopped 'N' Skrewed,T-Pain Featuring Ludacris,30,29,8,12-20-2008
30,Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,32,30,8,12-20-2008
31,Viva La Vida,Coldplay,29,1,31,12-20-2008
32,I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy,66,32,8,12-20-2008
33,Roll With Me,Montgomery Gentry,42,33,13,12-20-2008
34,Bust Your Windows,Jazmine Sullivan,35,31,9,12-20-2008
35,Crush,David Archuleta,27,2,17,12-20-2008
36,Shattered (Turn The Car Around),O.A.R.,36,36,18,12-20-2008
37,Closer,Ne-Yo,31,7,34,12-20-2008
38,Spotlight,Jennifer Hudson,33,24,20,12-20-2008
39,Love Remains The Same,Gavin Rossdale,43,27,27,12-20-2008
40,Human,The Killers,49,32,10,12-20-2008
41,Already Gone,Sugarland,46,41,11,12-20-2008
42,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,37,5,13,12-20-2008
43,Decode,Paramore,34,34,5,12-20-2008
44,Fall For You,Secondhand Serenade,40,21,26,12-20-2008
45,Forever,Chris Brown,39,2,33,12-20-2008
46,Gives You Hell,The All-American Rejects,50,46,4,12-20-2008
47,Trading Places,Usher,58,47,6,12-20-2008
48,Let It Go,Tim McGraw,51,47,13,12-20-2008
49,Just A Dream,Carrie Underwood,44,29,18,12-20-2008
50,Keeps Gettin' Better,Christina Aguilera,38,7,10,12-20-2008
51,Here,Rascal Flatts,57,51,10,12-20-2008
52,White Horse,Taylor Swift,47,13,4,12-20-2008
53,Right Here (Departed),Brandy,54,52,13,12-20-2008
54,Untouched,The Veronicas,62,54,2,12-20-2008
55,My Life,The Game Featuring Lil Wayne,52,21,18,12-20-2008
56,Light On,David Cook,60,17,9,12-20-2008
57,She Wouldn't Be Gone,Blake Shelton,59,57,7,12-20-2008
58,Start A Band,Brad Paisley Duet With Keith Urban,61,55,8,12-20-2008
59,In Color,Jamey Johnson,67,59,10,12-20-2008
60,I Don't Care,Fall Out Boy,63,21,13,12-20-2008
61,T-Shirt,Shontelle,41,36,14,12-20-2008
62,Swing,Savage Featuring Soulja Boy Tell'em,56,45,19,12-20-2008
63,Country Boy,Alan Jackson,73,63,6,12-20-2008
64,Feel That Fire,Dierks Bentley,71,64,9,12-20-2008
65,Sober,P!nk,53,53,2,12-20-2008
66,Don't,Billy Currington,75,66,7,12-20-2008
67,Cowgirls Don't Cry,Brooks & Dunn Featuring Reba McEntire,80,67,4,12-20-2008
68,Sex On Fire,Kings Of Leon,72,56,7,12-20-2008
69,See You In My Nightmares,Kanye West Featuring Lil Wayne,21,21,2,12-20-2008
70,Shattered Glass,Britney Spears,,70,1,12-20-2008
71,Lookin' For A Good Time,Lady Antebellum,74,68,9,12-20-2008
72,Sweet Thing,Keith Urban,69,43,4,12-20-2008
73,I Hate This Part,The Pussycat Dolls,79,73,2,12-20-2008
74,Put It On Ya,Plies Featuring Chris J,88,74,3,12-20-2008
75,IfULeave,Musiq Soulchild Featuring Mary J. Blige,83,75,3,12-20-2008
76,"You're Gonna Go Far, Kid",The Offspring,68,68,9,12-20-2008
77,Playa Cardz Right,Keyshia Cole Featuring 2Pac,85,77,4,12-20-2008
78,Krazy,Pitbull Featuring Lil Jon,55,30,11,12-20-2008
79,God Love Her,Toby Keith,86,79,3,12-20-2008
80,Come On Get Higher,Matt Nathanson,70,63,15,12-20-2008
81,Love Remembers,Craig Morgan,78,73,8,12-20-2008
82,What About Now,Daughtry,84,18,18,12-20-2008
83,Everybody Wants To Go To Heaven,Kenny Chesney With The Wailers,76,41,17,12-20-2008
84,Get Up,50 Cent,64,44,8,12-20-2008
85,Down The Road,Kenny Chesney With Mac McAnally,,85,1,12-20-2008
86,If U Seek Amy,Britney Spears,,86,1,12-20-2008
87,I Don't Care,Apocalyptica Featuring Adam Gontier,90,87,8,12-20-2008
88,That's Not My Name,The Ting Tings,,88,1,12-20-2008
89,Broken,Lifehouse,93,89,7,12-20-2008
90,Arab Money,Busta Rhymes Featuring Ron Browz,,90,1,12-20-2008
91,Second Chance,Shinedown,98,91,2,12-20-2008
92,So Fly,Slim Featuring Yung Joc,77,49,15,12-20-2008
93,Anything Goes,Randy Houser,99,93,3,12-20-2008
94,River Of Love,George Strait,,94,1,12-20-2008
95,Universal Mind Control,Common Featuring Pharrell,,95,1,12-20-2008
96,Bad Girlfriend,Theory Of A Deadman,100,75,10,12-20-2008
97,Mad,Ne-Yo,,97,1,12-20-2008
98,Without You,Hinder,,89,3,12-20-2008
99,No Me Doy Por Vencido,Luis Fonsi,,92,8,12-20-2008
100,Chasing Pavements,Adele,,82,2,12-20-2008
1,Single Ladies (Put A Ring On It),Beyonce,2,1,7,12-13-2008
2,Live Your Life,T.I. Featuring Rihanna,1,1,10,12-13-2008
3,If I Were A Boy,Beyonce,3,3,8,12-13-2008
4,Whatever You Like,T.I.,4,1,17,12-13-2008
5,Just Dance,Lady Gaga Featuring Colby O'Donis,7,5,17,12-13-2008
6,Hot N Cold,Katy Perry,5,3,18,12-13-2008
7,Miss Independent,Ne-Yo,9,7,15,12-13-2008
8,So What,P!nk,8,1,15,12-13-2008
9,Womanizer,Britney Spears,12,1,9,12-13-2008
10,I'm Yours,Jason Mraz,13,6,33,12-13-2008
11,Right Now (Na Na Na),Akon,10,8,10,12-13-2008
12,Love Story,Taylor Swift,14,5,12,12-13-2008
13,Love Lockdown,Kanye West,6,3,11,12-13-2008
14,Let It Rock,Kevin Rudolf Featuring Lil Wayne,11,5,14,12-13-2008
15,You Found Me,The Fray,28,15,2,12-13-2008
16,Gotta Be Somebody,Nickelback,19,10,9,12-13-2008
17,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,16,16,15,12-13-2008
18,Disturbia,Rihanna,17,1,24,12-13-2008
19,Heartless,Kanye West,21,4,4,12-13-2008
20,Can't Believe It,T-Pain Featuring Lil Wayne,15,7,18,12-13-2008
21,See You In My Nightmares,Kanye West Featuring Lil Wayne,,21,1,12-13-2008
22,Better In Time,Leona Lewis,18,11,21,12-13-2008
23,Chicken Fried,Zac Brown Band,20,20,11,12-13-2008
24,Addicted,Saving Abel,22,20,25,12-13-2008
25,One More Drink,Ludacris Co-Starring T-Pain,38,25,5,12-13-2008
26,Green Light,John Legend Featuring Andre 3000,24,24,13,12-13-2008
27,Crush,David Archuleta,23,2,16,12-13-2008
28,Rehab,Rihanna,34,28,4,12-13-2008
29,Viva La Vida,Coldplay,27,1,30,12-13-2008
30,Chopped 'N' Skrewed,T-Pain Featuring Ludacris,30,30,7,12-13-2008
31,Closer,Ne-Yo,29,7,33,12-13-2008
32,Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,33,32,7,12-13-2008
33,Spotlight,Jennifer Hudson,25,24,19,12-13-2008
34,Decode,Paramore,45,34,4,12-13-2008
35,Bust Your Windows,Jazmine Sullivan,31,31,8,12-13-2008
36,Shattered (Turn The Car Around),O.A.R.,37,36,17,12-13-2008
37,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,32,5,12,12-13-2008
38,Keeps Gettin' Better,Christina Aguilera,26,7,9,12-13-2008
39,Forever,Chris Brown,40,2,32,12-13-2008
40,Fall For You,Secondhand Serenade,35,21,25,12-13-2008
41,T-Shirt,Shontelle,43,36,13,12-13-2008
42,Roll With Me,Montgomery Gentry,41,41,12,12-13-2008
43,Love Remains The Same,Gavin Rossdale,42,27,26,12-13-2008
44,Just A Dream,Carrie Underwood,36,29,17,12-13-2008
45,Paper Planes,M.I.A.,39,4,20,12-13-2008
46,Already Gone,Sugarland,48,46,10,12-13-2008
47,White Horse,Taylor Swift,56,13,3,12-13-2008
48,Got Money,Lil Wayne Featuring T-Pain,49,10,27,12-13-2008
49,Human,The Killers,63,32,9,12-13-2008
50,Gives You Hell,The All-American Rejects,53,50,3,12-13-2008
51,Let It Go,Tim McGraw,47,47,12,12-13-2008
52,My Life,The Game Featuring Lil Wayne,46,21,17,12-13-2008
53,Sober,P!nk,,53,1,12-13-2008
54,Right Here (Departed),Brandy,54,52,12,12-13-2008
55,Krazy,Pitbull Featuring Lil Jon,50,30,10,12-13-2008
56,Swing,Savage Featuring Soulja Boy Tell'em,51,45,18,12-13-2008
57,Here,Rascal Flatts,55,55,9,12-13-2008
58,Trading Places,Usher,61,58,5,12-13-2008
59,She Wouldn't Be Gone,Blake Shelton,62,59,6,12-13-2008
60,Light On,David Cook,91,17,8,12-13-2008
61,Start A Band,Brad Paisley Duet With Keith Urban,59,55,7,12-13-2008
62,Untouched,The Veronicas,,62,1,12-13-2008
63,I Don't Care,Fall Out Boy,70,21,12,12-13-2008
64,Get Up,50 Cent,58,44,7,12-13-2008
65,Last Of A Dying Breed,Ludacris Co-Starring Lil Wayne,,65,1,12-13-2008
66,I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy,84,40,7,12-13-2008
67,In Color,Jamey Johnson,67,67,9,12-13-2008
68,"You're Gonna Go Far, Kid",The Offspring,69,68,8,12-13-2008
69,Sweet Thing,Keith Urban,60,43,3,12-13-2008
70,Come On Get Higher,Matt Nathanson,74,63,14,12-13-2008
71,Feel That Fire,Dierks Bentley,71,71,8,12-13-2008
72,Sex On Fire,Kings Of Leon,65,56,6,12-13-2008
73,Country Boy,Alan Jackson,77,73,5,12-13-2008
74,Lookin' For A Good Time,Lady Antebellum,72,68,8,12-13-2008
75,Don't,Billy Currington,76,75,6,12-13-2008
76,Everybody Wants To Go To Heaven,Kenny Chesney With The Wailers,66,41,16,12-13-2008
77,So Fly,Slim Featuring Yung Joc,73,49,14,12-13-2008
78,Love Remembers,Craig Morgan,78,73,7,12-13-2008
79,I Hate This Part,The Pussycat Dolls,,79,1,12-13-2008
80,Cowgirls Don't Cry,Brooks & Dunn Featuring Reba McEntire,79,79,3,12-13-2008
81,Need U Bad,Jazmine Sullivan,64,37,20,12-13-2008
82,Chinese Democracy,Guns N' Roses,75,34,3,12-13-2008
83,IfULeave,Musiq Soulchild Featuring Mary J. Blige,94,83,2,12-13-2008
84,What About Now,Daughtry,81,18,17,12-13-2008
85,Playa Cardz Right,Keyshia Cole Featuring 2Pac,83,83,3,12-13-2008
86,God Love Her,Toby Keith,89,86,2,12-13-2008
87,Lost!,Coldplay With Jay-Z,,87,3,12-13-2008
88,Put It On Ya,Plies Featuring Chris J,92,88,2,12-13-2008
89,Amazing,Kanye West Featuring Young Jeezy,,89,1,12-13-2008
90,I Don't Care,Apocalyptica Featuring Adam Gontier,87,87,7,12-13-2008
91,Lovebug,Jonas Brothers,98,57,12,12-13-2008
92,What Them Girls Like,Ludacris Co-Starring Chris Brown & Sean Garrett,99,33,14,12-13-2008
93,Broken,Lifehouse,95,92,6,12-13-2008
94,Leave Out All The Rest,Linkin Park,,94,2,12-13-2008
95,I'd Come For You,Nickelback,44,44,2,12-13-2008
96,Do You Believe Me Now,Jimmy Wayne,86,36,20,12-13-2008
97,All Summer Long,The Rock Heroes,93,29,11,12-13-2008
98,Second Chance,Shinedown,,98,1,12-13-2008
99,Anything Goes,Randy Houser,100,99,2,12-13-2008
100,Bad Girlfriend,Theory Of A Deadman,,75,9,12-13-2008
1,Live Your Life,T.I. Featuring Rihanna,1,1,9,12-06-2008
2,Single Ladies (Put A Ring On It),Beyonce,28,2,6,12-06-2008
3,If I Were A Boy,Beyonce,3,3,7,12-06-2008
4,Whatever You Like,T.I.,2,1,16,12-06-2008
5,Hot N Cold,Katy Perry,4,3,17,12-06-2008
6,Love Lockdown,Kanye West,9,3,10,12-06-2008
7,Just Dance,Lady Gaga Featuring Colby O'Donis,16,7,16,12-06-2008
8,So What,P!nk,5,1,14,12-06-2008
9,Miss Independent,Ne-Yo,11,8,14,12-06-2008
10,Right Now (Na Na Na),Akon,8,8,9,12-06-2008
11,Let It Rock,Kevin Rudolf Featuring Lil Wayne,6,5,13,12-06-2008
12,Womanizer,Britney Spears,7,1,8,12-06-2008
13,I'm Yours,Jason Mraz,10,6,32,12-06-2008
14,Love Story,Taylor Swift,18,5,11,12-06-2008
15,Can't Believe It,T-Pain Featuring Lil Wayne,14,7,17,12-06-2008
16,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,19,16,14,12-06-2008
17,Disturbia,Rihanna,15,1,23,12-06-2008
18,Better In Time,Leona Lewis,17,11,20,12-06-2008
19,Gotta Be Somebody,Nickelback,20,10,8,12-06-2008
20,Chicken Fried,Zac Brown Band,22,20,10,12-06-2008
21,Heartless,Kanye West,12,4,3,12-06-2008
22,Addicted,Saving Abel,23,20,24,12-06-2008
23,Crush,David Archuleta,21,2,15,12-06-2008
24,Green Light,John Legend Featuring Andre 3000,31,24,12,12-06-2008
25,Spotlight,Jennifer Hudson,27,24,18,12-06-2008
26,Keeps Gettin' Better,Christina Aguilera,24,7,8,12-06-2008
27,Viva La Vida,Coldplay,25,1,29,12-06-2008
28,You Found Me,The Fray,,28,1,12-06-2008
29,Closer,Ne-Yo,26,7,32,12-06-2008
30,Chopped 'N' Skrewed,T-Pain Featuring Ludacris,39,30,6,12-06-2008
31,Bust Your Windows,Jazmine Sullivan,38,31,7,12-06-2008
32,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,30,5,11,12-06-2008
33,Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,50,33,6,12-06-2008
34,Rehab,Rihanna,61,34,3,12-06-2008
35,Fall For You,Secondhand Serenade,32,21,24,12-06-2008
36,Just A Dream,Carrie Underwood,29,29,16,12-06-2008
37,Shattered (Turn The Car Around),O.A.R.,42,37,16,12-06-2008
38,One More Drink,Ludacris Co-Starring T-Pain,54,38,4,12-06-2008
39,Paper Planes,M.I.A.,33,4,19,12-06-2008
40,Forever,Chris Brown,37,2,31,12-06-2008
41,Roll With Me,Montgomery Gentry,45,41,11,12-06-2008
42,Love Remains The Same,Gavin Rossdale,41,27,25,12-06-2008
43,T-Shirt,Shontelle,44,36,12,12-06-2008
44,I'd Come For You,Nickelback,,44,1,12-06-2008
45,Decode,Paramore,53,34,3,12-06-2008
46,My Life,The Game Featuring Lil Wayne,40,21,16,12-06-2008
47,Let It Go,Tim McGraw,58,47,11,12-06-2008
48,Already Gone,Sugarland,51,48,9,12-06-2008
49,Got Money,Lil Wayne Featuring T-Pain,36,10,26,12-06-2008
50,Krazy,Pitbull Featuring Lil Jon,47,30,9,12-06-2008
51,Swing,Savage Featuring Soulja Boy Tell'em,52,45,17,12-06-2008
52,Don't Think I Don't Think About It,Darius Rucker,48,35,20,12-06-2008
53,Gives You Hell,The All-American Rejects,69,53,2,12-06-2008
54,Right Here (Departed),Brandy,57,52,11,12-06-2008
55,Here,Rascal Flatts,62,55,8,12-06-2008
56,White Horse,Taylor Swift,13,13,2,12-06-2008
57,If Today Was Your Last Day,Nickelback,35,35,2,12-06-2008
58,Get Up,50 Cent,71,44,6,12-06-2008
59,Start A Band,Brad Paisley Duet With Keith Urban,55,55,6,12-06-2008
60,Sweet Thing,Keith Urban,43,43,2,12-06-2008
61,Trading Places,Usher,80,61,4,12-06-2008
62,She Wouldn't Be Gone,Blake Shelton,91,62,5,12-06-2008
63,Human,The Killers,70,32,8,12-06-2008
64,Need U Bad,Jazmine Sullivan,60,37,19,12-06-2008
65,Sex On Fire,Kings Of Leon,56,56,5,12-06-2008
66,Everybody Wants To Go To Heaven,Kenny Chesney With The Wailers,59,41,15,12-06-2008
67,In Color,Jamey Johnson,74,67,8,12-06-2008
68,Never Gonna Be Alone,Nickelback,,68,1,12-06-2008
69,"You're Gonna Go Far, Kid",The Offspring,78,69,7,12-06-2008
70,I Don't Care,Fall Out Boy,73,21,11,12-06-2008
71,Feel That Fire,Dierks Bentley,86,71,7,12-06-2008
72,Lookin' For A Good Time,Lady Antebellum,68,68,7,12-06-2008
73,So Fly,Slim Featuring Yung Joc,64,49,13,12-06-2008
74,Come On Get Higher,Matt Nathanson,63,63,13,12-06-2008
75,Chinese Democracy,Guns N' Roses,34,34,2,12-06-2008
76,Don't,Billy Currington,88,76,5,12-06-2008
77,Country Boy,Alan Jackson,89,77,4,12-06-2008
78,Love Remembers,Craig Morgan,84,73,6,12-06-2008
79,Cowgirls Don't Cry,Brooks & Dunn Featuring Reba McEntire,85,79,2,12-06-2008
80,Waitin' On A Woman,Brad Paisley,66,44,20,12-06-2008
81,What About Now,Daughtry,76,18,16,12-06-2008
82,Another Way to Die,Jack White & Alicia Keys,81,81,2,12-06-2008
83,Playa Cardz Right,Keyshia Cole Featuring 2Pac,99,83,2,12-06-2008
84,I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy,93,40,6,12-06-2008
85,She Never Cried In Front Of Me,Toby Keith,77,42,20,12-06-2008
86,Do You Believe Me Now,Jimmy Wayne,96,36,19,12-06-2008
87,I Don't Care,Apocalyptica Featuring Adam Gontier,98,87,6,12-06-2008
88,I'll Walk,Bucky Covington,83,70,8,12-06-2008
89,God Love Her,Toby Keith,,89,1,12-06-2008
90,Ride,Ace Hood Featuring Trey Songz,,90,1,12-06-2008
91,Light On,David Cook,82,17,7,12-06-2008
92,Put It On Ya,Plies Featuring Chris J,,92,1,12-06-2008
93,All Summer Long,The Rock Heroes,67,29,10,12-06-2008
94,IfULeave,Musiq Soulchild Featuring Mary J. Blige,,94,1,12-06-2008
95,Broken,Lifehouse,100,92,5,12-06-2008
96,Did You Wrong,Pleasure P,,90,4,12-06-2008
97,No Me Doy Por Vencido,Luis Fonsi,,92,7,12-06-2008
98,Lovebug,Jonas Brothers,75,57,11,12-06-2008
99,What Them Girls Like,Ludacris Co-Starring Chris Brown & Sean Garrett,92,33,13,12-06-2008
100,Anything Goes,Randy Houser,,100,1,12-06-2008
1,Live Your Life,T.I. Featuring Rihanna,1,1,8,11-29-2008
2,Whatever You Like,T.I.,2,1,15,11-29-2008
3,If I Were A Boy,Beyonce,5,3,6,11-29-2008
4,Hot N Cold,Katy Perry,3,3,16,11-29-2008
5,So What,P!nk,6,1,13,11-29-2008
6,Let It Rock,Kevin Rudolf Featuring Lil Wayne,8,5,12,11-29-2008
7,Womanizer,Britney Spears,7,1,7,11-29-2008
8,Right Now (Na Na Na),Akon,10,8,8,11-29-2008
9,Love Lockdown,Kanye West,13,3,9,11-29-2008
10,I'm Yours,Jason Mraz,9,6,31,11-29-2008
11,Miss Independent,Ne-Yo,11,8,13,11-29-2008
12,Heartless,Kanye West,4,4,2,11-29-2008
13,White Horse,Taylor Swift,,13,1,11-29-2008
14,Can't Believe It,T-Pain Featuring Lil Wayne,16,7,16,11-29-2008
15,Disturbia,Rihanna,15,1,22,11-29-2008
16,Just Dance,Lady Gaga Featuring Colby O'Donis,21,16,15,11-29-2008
17,Better In Time,Leona Lewis,18,11,19,11-29-2008
18,Love Story,Taylor Swift,14,5,10,11-29-2008
19,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,17,16,13,11-29-2008
20,Gotta Be Somebody,Nickelback,19,10,7,11-29-2008
21,Crush,David Archuleta,22,2,14,11-29-2008
22,Chicken Fried,Zac Brown Band,23,22,9,11-29-2008
23,Addicted,Saving Abel,20,20,23,11-29-2008
24,Keeps Gettin' Better,Christina Aguilera,29,7,7,11-29-2008
25,Viva La Vida,Coldplay,24,1,28,11-29-2008
26,Closer,Ne-Yo,25,7,31,11-29-2008
27,Spotlight,Jennifer Hudson,26,24,17,11-29-2008
