Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
68,HeadBand,B.o.B Featuring 2 Chainz,73,64,26,12-21-2013
69,Beware,Big Sean Featuring Lil Wayne & Jhene Aiko,67,38,20,12-21-2013
70,When She Says Baby,Jason Aldean,93,70,2,12-21-2013
71,Love Me Again,John Newman,85,71,3,12-21-2013
72,The Language,Drake,84,51,7,12-21-2013
73,Berzerk,Eminem,62,3,15,12-21-2013
74,Up All Night,Jon Pardi,91,74,4,12-21-2013
75,Work B**ch!,Britney Spears,80,12,12,12-21-2013
76,Compass,Lady Antebellum,65,65,5,12-21-2013
77,Honest,Future,71,55,13,12-21-2013
78,Hey Brother,Avicii,,78,1,12-21-2013
79,Perfume,Britney Spears,,76,2,12-21-2013
80,Who You Love,John Mayer Featuring Katy Perry,,80,1,12-21-2013
81,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,77,77,5,12-21-2013
82,Southern Girl,Tim McGraw,76,42,20,12-21-2013
83,Bounce It,Juicy J Featuring Wale & Trey Songz,78,74,15,12-21-2013
84,What Now,Rihanna,74,25,7,12-21-2013
85,Survival,Eminem,88,16,9,12-21-2013
86,I. Crawl,Childish Gambino,,86,1,12-21-2013
87,Up Down (Do This All Day),T-Pain Featuring B.o.B,99,87,3,12-21-2013
88,The Fox,Ylvis,60,6,14,12-21-2013
89,Helluva Life,Frankie Ballard,,89,1,12-21-2013
90,Right There,Ariana Grande Featuring Big Sean,86,84,7,12-21-2013
91,Alone Together,Fall Out Boy,96,91,2,12-21-2013
92,Underneath The Tree,Kelly Clarkson,,92,1,12-21-2013
93,The Outsiders,Eric Church,90,51,7,12-21-2013
94,Pound Cake / Paris Morton Music 2,Drake Featuring JAY-Z,98,65,9,12-21-2013
95,Old School Love,Lupe Fiasco Featuring Ed Sheeran,,95,1,12-21-2013
96,All The Way Home,Tamar Braxton,,96,1,12-21-2013
97,Days Of Gold,Jake Owen,87,83,9,12-21-2013
98,Gorilla,Bruno Mars,82,22,15,12-21-2013
99,Do I Wanna Know?,Arctic Monkeys,,99,1,12-21-2013
100,Waiting For Superman,Daughtry,94,70,5,12-21-2013
1,Wrecking Ball,Miley Cyrus,3,1,15,12-14-2013
2,The Monster,Eminem Featuring Rihanna,2,2,5,12-14-2013
3,Royals,Lorde,1,1,22,12-14-2013
4,Timber,Pitbull Featuring Ke$ha,8,4,8,12-14-2013
5,Counting Stars,OneRepublic,4,4,24,12-14-2013
6,Wake Me Up!,Avicii,5,4,23,12-14-2013
7,Demons,Imagine Dragons,6,6,32,12-14-2013
8,Story Of My Life,One Direction,13,6,5,12-14-2013
9,Roar,Katy Perry,7,1,17,12-14-2013
10,Say Something,A Great Big World & Christina Aguilera,18,10,4,12-14-2013
11,"Hold On, We're Going Home",Drake Featuring Majid Jordan,9,4,17,12-14-2013
12,Bound 2,Kanye West,73,12,2,12-14-2013
13,Let Her Go,Passenger,10,10,18,12-14-2013
14,Applause,Lady Gaga,14,4,16,12-14-2013
15,Unconditionally,Katy Perry,16,15,6,12-14-2013
16,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",15,11,11,12-14-2013
17,Do What U Want,Lady Gaga Featuring R. Kelly,20,13,6,12-14-2013
18,Sweater Weather,The Neighbourhood,19,17,25,12-14-2013
19,Stay The Night,Zedd Featuring Hayley Williams,22,19,11,12-14-2013
20,Holy Grail,Jay Z Featuring Justin Timberlake,17,4,21,12-14-2013
21,Burn,Ellie Goulding,36,21,13,12-14-2013
22,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,23,22,11,12-14-2013
23,My Hitta,YG Featuring Jeezy & Rich Homie Quan,26,19,9,12-14-2013
24,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,21,1,33,12-14-2013
25,Radioactive,Imagine Dragons,24,3,66,12-14-2013
26,Brave,Sara Bareilles,28,26,25,12-14-2013
27,Slow Down,Selena Gomez,29,27,17,12-14-2013
28,Love More,Chris Brown Featuring Nicki Minaj,27,23,19,12-14-2013
29,Marry Me,Jason Derulo,33,29,9,12-14-2013
30,Stay,Florida Georgia Line,34,30,7,12-14-2013
31,We Were Us,Keith Urban And Miranda Lambert,30,26,12,12-14-2013
32,Sail,AWOLNATION,32,17,65,12-14-2013
33,Safe And Sound,Capital Cities,31,8,31,12-14-2013
34,It Won't Stop,Sevyn Streeter Featuring Chris Brown,41,34,9,12-14-2013
35,That's My Kind Of Night,Luke Bryan,40,15,16,12-14-2013
36,TKO,Justin Timberlake,38,36,11,12-14-2013
37,Dark Horse,Katy Perry Featuring Juicy J,42,17,11,12-14-2013
38,Pompeii,Bastille,48,38,16,12-14-2013
39,Sunny And 75,Joe Nichols,44,39,14,12-14-2013
40,All Me,Drake Featuring 2 Chainz & Big Sean,46,20,10,12-14-2013
41,Summertime Sadness,Lana Del Rey & Cedric Gervais,35,6,21,12-14-2013
42,Gas Pedal,Sage The Gemini Featuring IamSu!,45,29,19,12-14-2013
43,Best Song Ever,One Direction,,2,18,12-14-2013
44,Drunk Last Night,Eli Young Band,51,44,13,12-14-2013
45,We Can't Stop,Miley Cyrus,49,2,26,12-14-2013
46,Carolina,Parmalee,50,46,11,12-14-2013
47,Roller Coaster,Justin Bieber,,47,1,12-14-2013
48,Rap God,Eminem,59,7,7,12-14-2013
49,Drink A Beer,Luke Bryan,61,49,4,12-14-2013
50,Mirrors,Justin Timberlake,47,2,42,12-14-2013
51,Red,Taylor Swift,53,6,22,12-14-2013
52,Whatever She's Got,David Nail,52,52,9,12-14-2013
53,Mine Would Be You,Blake Shelton,39,28,18,12-14-2013
54,Wasting All These Tears,Cassadee Pope,56,37,13,12-14-2013
55,Show Me,Kid Ink Featuring Chris Brown,67,55,4,12-14-2013
56,I Luv This Sh*t,August Alsina Featuring Trinidad James,58,48,13,12-14-2013
57,Team,Lorde,74,57,10,12-14-2013
58,Chillin' It,Cole Swindell,62,58,7,12-14-2013
59,Sweet Annie,Zac Brown Band,65,59,7,12-14-2013
60,The Fox,Ylvis,82,6,13,12-14-2013
61,Don't Let Me Be Lonely,The Band Perry,63,61,7,12-14-2013
62,Berzerk,Eminem,55,3,14,12-14-2013
63,Animals,Martin Garrix,72,63,11,12-14-2013
64,Let It Go,Demi Lovato,,64,1,12-14-2013
65,Compass,Lady Antebellum,80,65,4,12-14-2013
66,Radio,Darius Rucker,75,66,7,12-14-2013
67,Beware,Big Sean Featuring Lil Wayne & Jhene Aiko,66,38,19,12-14-2013
68,Friday Night,Eric Paslay,71,68,7,12-14-2013
69,Red Nose,Sage The Gemini,70,52,20,12-14-2013
70,Replay,Zendaya,84,61,15,12-14-2013
71,Honest,Future,69,55,12,12-14-2013
72,All Of Me,John Legend,68,66,8,12-14-2013
73,HeadBand,B.o.B Featuring 2 Chainz,79,64,25,12-14-2013
74,What Now,Rihanna,25,25,6,12-14-2013
75,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,,75,1,12-14-2013
76,Southern Girl,Tim McGraw,64,42,19,12-14-2013
77,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,90,77,4,12-14-2013
78,Bounce It,Juicy J Featuring Wale & Trey Songz,78,74,14,12-14-2013
79,Type Of Way,Rich Homie Quan,77,50,20,12-14-2013
80,Work B**ch!,Britney Spears,88,12,11,12-14-2013
81,Best Day Of My Life,American Authors,91,81,3,12-14-2013
82,Gorilla,Bruno Mars,60,22,14,12-14-2013
83,At Last,Will Champlin,,83,1,12-14-2013
84,The Language,Drake,92,51,6,12-14-2013
85,Love Me Again,John Newman,85,85,2,12-14-2013
86,Right There,Ariana Grande Featuring Big Sean,94,84,6,12-14-2013
87,Days Of Gold,Jake Owen,93,83,8,12-14-2013
88,Survival,Eminem,81,16,8,12-14-2013
89,Let It Go,Idina Menzel,,89,1,12-14-2013
90,The Outsiders,Eric Church,86,51,6,12-14-2013
91,Up All Night,Jon Pardi,100,91,3,12-14-2013
92,Aw Naw,Chris Young,76,45,20,12-14-2013
93,When She Says Baby,Jason Aldean,,93,1,12-14-2013
94,Waiting For Superman,Daughtry,83,70,4,12-14-2013
95,Heart Attack,Enrique Iglesias,,95,1,12-14-2013
96,Alone Together,Fall Out Boy,,96,1,12-14-2013
97,The Heart Of Dixie,Danielle Bradbery,,58,2,12-14-2013
98,Pound Cake / Paris Morton Music 2,Drake Featuring JAY-Z,,65,8,12-14-2013
99,Up Down (Do This All Day),T-Pain Featuring B.o.B,95,95,2,12-14-2013
100,Collard Greens,ScHoolboy Q Featuring Kendrick Lamar,99,92,6,12-14-2013
1,Royals,Lorde,1,1,21,12-07-2013
2,The Monster,Eminem Featuring Rihanna,2,2,4,12-07-2013
3,Wrecking Ball,Miley Cyrus,3,1,14,12-07-2013
4,Counting Stars,OneRepublic,6,4,23,12-07-2013
5,Wake Me Up!,Avicii,4,4,22,12-07-2013
6,Demons,Imagine Dragons,7,6,31,12-07-2013
7,Roar,Katy Perry,5,1,16,12-07-2013
8,Timber,Pitbull Featuring Ke$ha,10,8,7,12-07-2013
9,"Hold On, We're Going Home",Drake Featuring Majid Jordan,8,4,16,12-07-2013
10,Let Her Go,Passenger,11,10,17,12-07-2013
11,Diana,One Direction,,11,1,12-07-2013
12,Midnight Memories,One Direction,,12,1,12-07-2013
13,Story Of My Life,One Direction,13,6,4,12-07-2013
14,Applause,Lady Gaga,9,4,15,12-07-2013
15,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",12,11,10,12-07-2013
16,Unconditionally,Katy Perry,16,16,5,12-07-2013
17,Holy Grail,Jay Z Featuring Justin Timberlake,14,4,20,12-07-2013
18,Say Something,A Great Big World & Christina Aguilera,38,16,3,12-07-2013
19,Sweater Weather,The Neighbourhood,17,17,24,12-07-2013
20,Do What U Want,Lady Gaga Featuring R. Kelly,18,13,5,12-07-2013
21,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,15,1,32,12-07-2013
22,Stay The Night,Zedd Featuring Hayley Williams,22,22,10,12-07-2013
23,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,31,23,10,12-07-2013
24,Radioactive,Imagine Dragons,20,3,65,12-07-2013
25,What Now,Rihanna,39,25,5,12-07-2013
26,My Hitta,YG Featuring Jeezy & Rich Homie Quan,19,19,8,12-07-2013
27,Love More,Chris Brown Featuring Nicki Minaj,24,23,18,12-07-2013
28,Brave,Sara Bareilles,27,27,24,12-07-2013
29,Slow Down,Selena Gomez,28,28,16,12-07-2013
30,We Were Us,Keith Urban And Miranda Lambert,33,26,11,12-07-2013
31,Safe And Sound,Capital Cities,21,8,30,12-07-2013
32,Sail,AWOLNATION,23,17,64,12-07-2013
33,Marry Me,Jason Derulo,30,30,8,12-07-2013
34,Stay,Florida Georgia Line,37,34,6,12-07-2013
35,Summertime Sadness,Lana Del Rey & Cedric Gervais,26,6,20,12-07-2013
36,Burn,Ellie Goulding,48,36,12,12-07-2013
37,Still Into You,Paramore,29,24,20,12-07-2013
38,TKO,Justin Timberlake,41,37,10,12-07-2013
39,Mine Would Be You,Blake Shelton,36,28,17,12-07-2013
40,That's My Kind Of Night,Luke Bryan,35,15,15,12-07-2013
41,It Won't Stop,Sevyn Streeter Featuring Chris Brown,46,41,8,12-07-2013
42,Dark Horse,Katy Perry Featuring Juicy J,47,17,10,12-07-2013
43,Only Time,Enya,,10,32,12-07-2013
44,Sunny And 75,Joe Nichols,52,44,13,12-07-2013
45,Gas Pedal,Sage The Gemini Featuring IamSu!,42,29,18,12-07-2013
46,All Me,Drake Featuring 2 Chainz & Big Sean,45,20,9,12-07-2013
47,Mirrors,Justin Timberlake,44,2,41,12-07-2013
48,Pompeii,Bastille,53,48,15,12-07-2013
49,We Can't Stop,Miley Cyrus,34,2,25,12-07-2013
50,Carolina,Parmalee,57,50,10,12-07-2013
51,Drunk Last Night,Eli Young Band,55,51,12,12-07-2013
52,Whatever She's Got,David Nail,61,52,8,12-07-2013
53,Red,Taylor Swift,51,6,21,12-07-2013
54,PYD,Justin Bieber Featuring R. Kelly,,54,1,12-07-2013
55,Berzerk,Eminem,43,3,13,12-07-2013
56,Wasting All These Tears,Cassadee Pope,60,37,12,12-07-2013
57,Tom Ford,JAY-Z,65,39,20,12-07-2013
58,I Luv This Sh*t,August Alsina Featuring Trinidad James,56,48,12,12-07-2013
59,Rap God,Eminem,32,7,6,12-07-2013
60,Gorilla,Bruno Mars,49,22,13,12-07-2013
61,Drink A Beer,Luke Bryan,84,61,3,12-07-2013
62,Chillin' It,Cole Swindell,78,62,6,12-07-2013
63,Don't Let Me Be Lonely,The Band Perry,69,63,6,12-07-2013
64,Southern Girl,Tim McGraw,54,42,18,12-07-2013
65,Sweet Annie,Zac Brown Band,74,65,6,12-07-2013
66,Beware,Big Sean Featuring Lil Wayne & Jhene Aiko,63,38,18,12-07-2013
67,Show Me,Kid Ink Featuring Chris Brown,68,67,3,12-07-2013
68,All Of Me,John Legend,66,66,7,12-07-2013
69,Honest,Future,67,55,11,12-07-2013
70,Red Nose,Sage The Gemini,62,52,19,12-07-2013
71,Friday Night,Eric Paslay,82,71,6,12-07-2013
72,Animals,Martin Garrix,83,72,10,12-07-2013
73,Bound 2,Kanye West,,73,1,12-07-2013
74,Team,Lorde,85,69,9,12-07-2013
75,Radio,Darius Rucker,81,75,6,12-07-2013
76,Aw Naw,Chris Young,64,45,19,12-07-2013
77,Type Of Way,Rich Homie Quan,75,50,19,12-07-2013
78,Bounce It,Juicy J Featuring Wale & Trey Songz,76,74,13,12-07-2013
79,HeadBand,B.o.B Featuring 2 Chainz,80,64,24,12-07-2013
80,Compass,Lady Antebellum,87,80,3,12-07-2013
81,Survival,Eminem,59,16,7,12-07-2013
82,The Fox,Ylvis,70,6,12,12-07-2013
83,Waiting For Superman,Daughtry,100,70,3,12-07-2013
84,Replay,Zendaya,73,61,14,12-07-2013
85,Love Me Again,John Newman,,85,1,12-07-2013
86,The Outsiders,Eric Church,77,51,5,12-07-2013
87,Strong,One Direction,,87,1,12-07-2013
88,Work B**ch!,Britney Spears,79,12,10,12-07-2013
89,Hallelujah,Matthew Schuler,40,40,2,12-07-2013
90,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,94,90,3,12-07-2013
91,Best Day Of My Life,American Authors,93,91,2,12-07-2013
92,The Language,Drake,89,51,5,12-07-2013
93,Days Of Gold,Jake Owen,91,83,7,12-07-2013
94,Right There,Ariana Grande Featuring Big Sean,90,84,5,12-07-2013
95,Up Down (Do This All Day),T-Pain Featuring B.o.B,,95,1,12-07-2013
96,Last Christmas,Ariana Grande,,96,1,12-07-2013
97,Rough Water,Travie McCoy Featuring Jason Mraz,88,82,5,12-07-2013
98,Tennis Court,Lorde,86,71,8,12-07-2013
99,Collard Greens,ScHoolboy Q Featuring Kendrick Lamar,92,92,5,12-07-2013
100,Up All Night,Jon Pardi,99,99,2,12-07-2013
1,Royals,Lorde,1,1,20,11-30-2013
2,The Monster,Eminem Featuring Rihanna,2,2,3,11-30-2013
3,Wrecking Ball,Miley Cyrus,3,1,13,11-30-2013
4,Wake Me Up!,Avicii,5,4,21,11-30-2013
5,Roar,Katy Perry,4,1,15,11-30-2013
6,Counting Stars,OneRepublic,7,6,22,11-30-2013
7,Demons,Imagine Dragons,9,7,30,11-30-2013
8,"Hold On, We're Going Home",Drake Featuring Majid Jordan,6,4,15,11-30-2013
9,Applause,Lady Gaga,10,4,14,11-30-2013
10,Timber,Pitbull Featuring Ke$ha,15,10,6,11-30-2013
11,Let Her Go,Passenger,12,11,16,11-30-2013
12,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",17,11,9,11-30-2013
13,Story Of My Life,One Direction,11,6,3,11-30-2013
14,Holy Grail,Jay Z Featuring Justin Timberlake,14,4,19,11-30-2013
15,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,18,1,31,11-30-2013
16,Unconditionally,Katy Perry,21,16,4,11-30-2013
17,Sweater Weather,The Neighbourhood,29,17,23,11-30-2013
18,Do What U Want,Lady Gaga Featuring R. Kelly,48,13,4,11-30-2013
19,My Hitta,YG Featuring Jeezy & Rich Homie Quan,24,19,7,11-30-2013
20,Radioactive,Imagine Dragons,23,3,64,11-30-2013
21,Safe And Sound,Capital Cities,20,8,29,11-30-2013
22,Stay The Night,Zedd Featuring Hayley Williams,34,22,9,11-30-2013
23,Sail,AWOLNATION,35,17,63,11-30-2013
24,Love More,Chris Brown Featuring Nicki Minaj,27,23,17,11-30-2013
25,Livin' On A Prayer,Bon Jovi,,1,22,11-30-2013
26,Summertime Sadness,Lana Del Rey & Cedric Gervais,22,6,19,11-30-2013
27,Brave,Sara Bareilles,37,27,23,11-30-2013
28,Slow Down,Selena Gomez,33,28,15,11-30-2013
29,Still Into You,Paramore,25,24,19,11-30-2013
30,Marry Me,Jason Derulo,36,30,7,11-30-2013
