Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
29,Don't Wake Me Up,Chris Brown,28,10,25,12-29-2012
30,Don't Stop The Party,Pitbull Featuring TJR,31,30,9,12-29-2012
31,Little Talks,Of Monsters And Men,41,31,30,12-29-2012
32,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",42,32,7,12-29-2012
33,Sweet Nothing,Calvin Harris Featuring Florence Welch,44,33,6,12-29-2012
34,I Will Wait,Mumford & Sons,33,23,19,12-29-2012
35,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,30,29,14,12-29-2012
36,Thinkin Bout You,Frank Ocean,32,32,23,12-29-2012
37,Wanted,Hunter Hayes,34,16,34,12-29-2012
38,Hall Of Fame,The Script Featuring will.i.am,36,36,12,12-29-2012
39,No Worries,Lil Wayne Featuring Detail,39,39,15,12-29-2012
40,Stupid Boy,Cassadee Pope,,40,1,12-29-2012
41,Better Dig Two,The Band Perry,40,40,7,12-29-2012
42,I'm Different,2 Chainz,54,42,5,12-29-2012
43,Lights,Ellie Goulding,38,2,52,12-29-2012
44,Blow Me (One Last Kiss),P!nk,35,5,24,12-29-2012
45,Call Me Maybe,Carly Rae Jepsen,45,1,43,12-29-2012
46,Little Things,One Direction,53,41,5,12-29-2012
47,Anything Could Happen,Ellie Goulding,56,47,10,12-29-2012
48,Somebody That I Used To Know,Gotye Featuring Kimbra,46,1,50,12-29-2012
49,Catch My Breath,Kelly Clarkson,52,49,8,12-29-2012
50,Goodbye In Her Eyes,Zac Brown Band,48,48,10,12-29-2012
51,Beer Money,Kip Moore,55,51,13,12-29-2012
52,Feel Again,OneRepublic,37,36,16,12-29-2012
53,Til My Last Day,Justin Moore,51,51,14,12-29-2012
54,Every Storm (Runs Out Of Rain),Gary Allan,50,50,11,12-29-2012
55,Radioactive,Imagine Dragons,65,55,16,12-29-2012
56,Creepin',Eric Church,59,56,17,12-29-2012
57,How Country Feels,Randy Houser,62,57,11,12-29-2012
58,Daylight,Maroon 5,77,58,2,12-29-2012
59,Kiss Tomorrow Goodbye,Luke Bryan,58,29,17,12-29-2012
60,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,64,60,6,12-29-2012
61,Wicked Games,The Weeknd,63,61,7,12-29-2012
62,Birthday Song,2 Chainz Featuring Kanye West,60,47,19,12-29-2012
63,Remember You,Wiz Khalifa Featuring The Weeknd,75,63,4,12-29-2012
64,Ball,T.I. Featuring Lil Wayne,70,50,9,12-29-2012
65,Madness,Muse,67,60,17,12-29-2012
66,Tornado,Little Big Town,76,66,6,12-29-2012
67,Did It For The Girl,Greg Bates,66,66,13,12-29-2012
68,Don't Judge Me,Chris Brown,79,68,7,12-29-2012
69,Southern Comfort Zone,Brad Paisley,73,68,11,12-29-2012
70,Let It Be,Terry McDermott,,70,1,12-29-2012
71,The One That Got Away,Jake Owen,68,51,19,12-29-2012
72,Skyfall,Adele,61,8,11,12-29-2012
73,Somebody's Heartbreak,Hunter Hayes,81,73,4,12-29-2012
74,El Cerrito Place,Kenny Chesney,72,72,10,12-29-2012
75,Begin Again,Taylor Swift,78,7,11,12-29-2012
76,Diced Pineapples,Rick Ross Featuring Wale & Drake,71,71,11,12-29-2012
77,Poetic Justice,Kendrick Lamar Featuring Drake,83,76,8,12-29-2012
78,Live While We're Young,One Direction,74,3,11,12-29-2012
79,One Of Those Nights,Tim McGraw,90,79,3,12-29-2012
80,Rest Of My Life,Ludacris Featuring Usher & David Guetta,86,72,4,12-29-2012
81,Stubborn Love,The Lumineers,85,81,2,12-29-2012
82,Love Sosa,Chief Keef,,82,1,12-29-2012
83,Turn On The Lights,Future,82,50,19,12-29-2012
84,Tip It On Back,Dierks Bentley,89,84,4,12-29-2012
85,Celebration,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",95,82,6,12-29-2012
86,Take A Walk,Passion Pit,91,85,16,12-29-2012
87,Ready Or Not,Bridgit Mendler,97,78,9,12-29-2012
88,Merry Go 'round,Kacey Musgraves,,88,1,12-29-2012
89,Guap,Big Sean,,89,1,12-29-2012
90,Two Black Cadillacs,Carrie Underwood,,90,1,12-29-2012
91,Neva End,Future,99,91,2,12-29-2012
92,Young & Gettin' It,Meek Mill Featuring Kirko Bangz,88,88,7,12-29-2012
93,Who Booty,Jonn Hart Featuring IamSU!,,93,1,12-29-2012
94,Ice,Kelly Rowland Featuring Lil Wayne,94,88,9,12-29-2012
95,Dance For You,Beyonce,98,78,15,12-29-2012
96,All Gold Everything,Trinidad James,,96,1,12-29-2012
97,Love And War,Tamar Braxton,57,57,2,12-29-2012
98,Representin',Ludacris Featuring Kelly Rowland,100,97,3,12-29-2012
99,My Life,50 Cent Featuring Eminem & Adam Levine,80,27,3,12-29-2012
100,Finally Found You,Enrique Iglesias Featuring Sammy Adams,92,24,14,12-29-2012
1,Locked Out Of Heaven,Bruno Mars,2,1,10,12-22-2012
2,Diamonds,Rihanna,1,1,11,12-22-2012
3,Die Young,Ke$ha,3,2,11,12-22-2012
4,Ho Hey,The Lumineers,5,4,27,12-22-2012
5,One More Night,Maroon 5,4,1,25,12-22-2012
6,I Cry,Flo Rida,8,6,11,12-22-2012
7,Home,Phillip Phillips,7,7,24,12-22-2012
8,Some Nights,fun.,6,3,42,12-22-2012
9,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,14,9,9,12-22-2012
10,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,9,6,19,12-22-2012
11,Gangnam Style,PSY,10,2,14,12-22-2012
12,Girl On Fire,Alicia Keys Featuring Nicki Minaj,11,11,14,12-22-2012
13,Scream & Shout,will.i.am & Britney Spears,12,12,2,12-22-2012
14,Don't You Worry Child,Swedish House Mafia Featuring John Martin,21,14,12,12-22-2012
15,I Knew You Were Trouble.,Taylor Swift,32,3,8,12-22-2012
16,Try,P!nk,20,16,7,12-22-2012
17,Cruise,Florida Georgia Line Featuring Nelly,16,16,17,12-22-2012
18,The A Team,Ed Sheeran,23,18,22,12-22-2012
19,Swimming Pools (Drank),Kendrick Lamar,17,17,17,12-22-2012
20,Too Close,Alex Clare,13,7,37,12-22-2012
21,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,28,21,10,12-22-2012
22,Clique,"Kanye West, Jay-Z, Big Sean",18,12,14,12-22-2012
23,Adorn,Miguel,19,17,19,12-22-2012
24,It's Time,Imagine Dragons,25,22,27,12-22-2012
25,We Are Never Ever Getting Back Together,Taylor Swift,15,1,18,12-22-2012
26,Va Va Voom,Nicki Minaj,24,22,8,12-22-2012
27,As Long As You Love Me,Justin Bieber Featuring Big Sean,26,6,25,12-22-2012
28,Don't Wake Me Up,Chris Brown,22,10,24,12-22-2012
29,All I Want For Christmas Is You,Mariah Carey,,29,2,12-22-2012
30,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,29,29,13,12-22-2012
31,Don't Stop The Party,Pitbull Featuring TJR,31,30,8,12-22-2012
32,Thinkin Bout You,Frank Ocean,35,32,22,12-22-2012
33,I Will Wait,Mumford & Sons,34,23,18,12-22-2012
34,Wanted,Hunter Hayes,37,16,33,12-22-2012
35,Blow Me (One Last Kiss),P!nk,30,5,23,12-22-2012
36,Hall Of Fame,The Script Featuring will.i.am,40,36,11,12-22-2012
37,Feel Again,OneRepublic,36,36,15,12-22-2012
38,Lights,Ellie Goulding,38,2,51,12-22-2012
39,No Worries,Lil Wayne Featuring Detail,42,39,14,12-22-2012
40,Better Dig Two,The Band Perry,44,40,6,12-22-2012
41,Little Talks,Of Monsters And Men,45,41,29,12-22-2012
42,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",59,42,6,12-22-2012
43,Everybody Talks,Neon Trees,33,6,39,12-22-2012
44,Sweet Nothing,Calvin Harris Featuring Florence Welch,58,44,5,12-22-2012
45,Call Me Maybe,Carly Rae Jepsen,41,1,42,12-22-2012
46,Somebody That I Used To Know,Gotye Featuring Kimbra,47,1,49,12-22-2012
47,Good Time,Owl City & Carly Rae Jepsen,39,8,24,12-22-2012
48,Goodbye In Her Eyes,Zac Brown Band,51,48,9,12-22-2012
49,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",46,36,22,12-22-2012
50,Every Storm (Runs Out Of Rain),Gary Allan,55,50,10,12-22-2012
51,Til My Last Day,Justin Moore,52,51,13,12-22-2012
52,Catch My Breath,Kelly Clarkson,53,52,7,12-22-2012
53,Little Things,One Direction,67,41,4,12-22-2012
54,I'm Different,2 Chainz,63,54,4,12-22-2012
55,Beer Money,Kip Moore,57,55,12,12-22-2012
56,Anything Could Happen,Ellie Goulding,56,56,9,12-22-2012
57,Love And War,Tamar Braxton,,57,1,12-22-2012
58,Kiss Tomorrow Goodbye,Luke Bryan,50,29,16,12-22-2012
59,Creepin',Eric Church,61,59,16,12-22-2012
60,Birthday Song,2 Chainz Featuring Kanye West,60,47,18,12-22-2012
61,Skyfall,Adele,43,8,10,12-22-2012
62,How Country Feels,Randy Houser,64,62,10,12-22-2012
63,Wicked Games,The Weeknd,69,63,6,12-22-2012
64,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,65,64,5,12-22-2012
65,Radioactive,Imagine Dragons,72,65,15,12-22-2012
66,Did It For The Girl,Greg Bates,68,66,12,12-22-2012
67,Madness,Muse,66,60,16,12-22-2012
68,The One That Got Away,Jake Owen,54,51,18,12-22-2012
69,When I Was Your Man,Bruno Mars,,69,1,12-22-2012
70,Ball,T.I. Featuring Lil Wayne,75,50,8,12-22-2012
71,Diced Pineapples,Rick Ross Featuring Wale & Drake,76,71,10,12-22-2012
72,El Cerrito Place,Kenny Chesney,74,72,9,12-22-2012
73,Southern Comfort Zone,Brad Paisley,73,68,10,12-22-2012
74,Live While We're Young,One Direction,70,3,10,12-22-2012
75,Remember You,Wiz Khalifa Featuring The Weeknd,82,75,3,12-22-2012
76,Tornado,Little Big Town,78,76,5,12-22-2012
77,Daylight,Maroon 5,,77,1,12-22-2012
78,Begin Again,Taylor Swift,77,7,10,12-22-2012
79,Don't Judge Me,Chris Brown,81,79,6,12-22-2012
80,My Life,50 Cent Featuring Eminem & Adam Levine,27,27,2,12-22-2012
81,Somebody's Heartbreak,Hunter Hayes,86,81,3,12-22-2012
82,Turn On The Lights,Future,80,50,18,12-22-2012
83,Poetic Justice,Kendrick Lamar Featuring Drake,84,76,7,12-22-2012
84,I Want To Know What Love Is,Terry McDermott,,84,1,12-22-2012
85,Stubborn Love,The Lumineers,,85,1,12-22-2012
86,Rest Of My Life,Ludacris Featuring Usher & David Guetta,83,72,3,12-22-2012
87,Let It Go,Wiz Khalifa Featuring Akon,,87,1,12-22-2012
88,Young & Gettin' It,Meek Mill Featuring Kirko Bangz,89,88,6,12-22-2012
89,Tip It On Back,Dierks Bentley,91,89,3,12-22-2012
90,One Of Those Nights,Tim McGraw,96,90,2,12-22-2012
91,Take A Walk,Passion Pit,93,85,15,12-22-2012
92,Finally Found You,Enrique Iglesias Featuring Sammy Adams,71,24,13,12-22-2012
93,Come Wake Me Up,Rascal Flatts,62,52,20,12-22-2012
94,Ice,Kelly Rowland Featuring Lil Wayne,88,88,8,12-22-2012
95,Celebration,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",90,82,5,12-22-2012
96,Somewhere Over The Rainbow,Nicholas David,,96,1,12-22-2012
97,Ready Or Not,Bridgit Mendler,87,78,8,12-22-2012
98,Dance For You,Beyonce,92,78,14,12-22-2012
99,Neva End,Future,,99,1,12-22-2012
100,Representin',Ludacris Featuring Kelly Rowland,97,97,2,12-22-2012
1,Diamonds,Rihanna,1,1,10,12-15-2012
2,Locked Out Of Heaven,Bruno Mars,4,2,9,12-15-2012
3,Die Young,Ke$ha,2,2,10,12-15-2012
4,One More Night,Maroon 5,3,1,24,12-15-2012
5,Ho Hey,The Lumineers,7,5,26,12-15-2012
6,Some Nights,fun.,6,3,41,12-15-2012
7,Home,Phillip Phillips,8,7,23,12-15-2012
8,I Cry,Flo Rida,9,8,10,12-15-2012
9,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,10,6,18,12-15-2012
10,Gangnam Style,PSY,5,2,13,12-15-2012
11,Girl On Fire,Alicia Keys Featuring Nicki Minaj,21,11,13,12-15-2012
12,Scream & Shout,will.i.am & Britney Spears,,12,1,12-15-2012
13,Too Close,Alex Clare,12,7,36,12-15-2012
14,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,13,13,8,12-15-2012
15,We Are Never Ever Getting Back Together,Taylor Swift,11,1,17,12-15-2012
16,Cruise,Florida Georgia Line Featuring Nelly,17,16,16,12-15-2012
17,Swimming Pools (Drank),Kendrick Lamar,20,17,16,12-15-2012
18,Clique,"Kanye West, Jay-Z, Big Sean",16,12,13,12-15-2012
19,Adorn,Miguel,19,17,18,12-15-2012
20,Try,P!nk,18,18,6,12-15-2012
21,Don't You Worry Child,Swedish House Mafia Featuring John Martin,28,21,11,12-15-2012
22,Don't Wake Me Up,Chris Brown,14,10,23,12-15-2012
23,The A Team,Ed Sheeran,23,23,21,12-15-2012
24,Va Va Voom,Nicki Minaj,22,22,7,12-15-2012
25,It's Time,Imagine Dragons,24,22,26,12-15-2012
26,As Long As You Love Me,Justin Bieber Featuring Big Sean,15,6,24,12-15-2012
27,My Life,50 Cent Featuring Eminem & Adam Levine,,27,1,12-15-2012
28,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,35,28,9,12-15-2012
29,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,31,29,12,12-15-2012
30,Blow Me (One Last Kiss),P!nk,27,5,22,12-15-2012
31,Don't Stop The Party,Pitbull Featuring TJR,30,30,7,12-15-2012
32,I Knew You Were Trouble.,Taylor Swift,47,3,7,12-15-2012
33,Everybody Talks,Neon Trees,26,6,38,12-15-2012
34,I Will Wait,Mumford & Sons,36,23,17,12-15-2012
35,Thinkin Bout You,Frank Ocean,37,35,21,12-15-2012
36,Feel Again,OneRepublic,38,36,14,12-15-2012
37,Wanted,Hunter Hayes,40,16,32,12-15-2012
38,Lights,Ellie Goulding,33,2,50,12-15-2012
39,Good Time,Owl City & Carly Rae Jepsen,29,8,23,12-15-2012
40,Hall Of Fame,The Script Featuring will.i.am,46,40,10,12-15-2012
41,Call Me Maybe,Carly Rae Jepsen,34,1,41,12-15-2012
42,No Worries,Lil Wayne Featuring Detail,50,42,13,12-15-2012
43,Skyfall,Adele,32,8,9,12-15-2012
44,Better Dig Two,The Band Perry,60,44,5,12-15-2012
45,Little Talks,Of Monsters And Men,49,45,28,12-15-2012
46,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",45,36,21,12-15-2012
47,Somebody That I Used To Know,Gotye Featuring Kimbra,43,1,48,12-15-2012
48,Whistle,Flo Rida,41,1,29,12-15-2012
49,Blown Away,Carrie Underwood,42,20,22,12-15-2012
50,Kiss Tomorrow Goodbye,Luke Bryan,39,29,15,12-15-2012
51,Goodbye In Her Eyes,Zac Brown Band,59,51,8,12-15-2012
52,Til My Last Day,Justin Moore,56,52,12,12-15-2012
53,Catch My Breath,Kelly Clarkson,57,53,6,12-15-2012
54,The One That Got Away,Jake Owen,51,51,17,12-15-2012
55,Every Storm (Runs Out Of Rain),Gary Allan,63,55,9,12-15-2012
56,Anything Could Happen,Ellie Goulding,64,56,8,12-15-2012
57,Beer Money,Kip Moore,62,57,11,12-15-2012
58,Sweet Nothing,Calvin Harris Featuring Florence Welch,82,58,4,12-15-2012
59,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",66,59,5,12-15-2012
60,Birthday Song,2 Chainz Featuring Kanye West,61,47,17,12-15-2012
61,Creepin',Eric Church,67,61,15,12-15-2012
62,Come Wake Me Up,Rascal Flatts,52,52,19,12-15-2012
63,I'm Different,2 Chainz,79,63,3,12-15-2012
64,How Country Feels,Randy Houser,69,64,9,12-15-2012
65,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,74,65,4,12-15-2012
66,Madness,Muse,68,60,15,12-15-2012
67,Little Things,One Direction,65,41,3,12-15-2012
68,Did It For The Girl,Greg Bates,70,68,11,12-15-2012
69,Wicked Games,The Weeknd,73,69,5,12-15-2012
70,Live While We're Young,One Direction,55,3,9,12-15-2012
71,Finally Found You,Enrique Iglesias Featuring Sammy Adams,54,24,12,12-15-2012
72,Radioactive,Imagine Dragons,76,71,14,12-15-2012
73,Southern Comfort Zone,Brad Paisley,75,68,9,12-15-2012
74,El Cerrito Place,Kenny Chesney,77,74,8,12-15-2012
75,Ball,T.I. Featuring Lil Wayne,81,50,7,12-15-2012
76,Diced Pineapples,Rick Ross Featuring Wale & Drake,80,74,9,12-15-2012
77,Begin Again,Taylor Swift,78,7,9,12-15-2012
78,Tornado,Little Big Town,83,78,4,12-15-2012
79,Fastest Girl In Town,Miranda Lambert,58,47,19,12-15-2012
80,Turn On The Lights,Future,72,50,17,12-15-2012
81,Don't Judge Me,Chris Brown,85,81,5,12-15-2012
82,Remember You,Wiz Khalifa Featuring The Weeknd,98,82,2,12-15-2012
83,Rest Of My Life,Ludacris Featuring Usher & David Guetta,,72,2,12-15-2012
84,Poetic Justice,Kendrick Lamar Featuring Drake,90,76,6,12-15-2012
85,Take A Little Ride,Jason Aldean,84,12,20,12-15-2012
86,Somebody's Heartbreak,Hunter Hayes,100,86,2,12-15-2012
87,Ready Or Not,Bridgit Mendler,87,78,7,12-15-2012
88,Ice,Kelly Rowland Featuring Lil Wayne,91,88,7,12-15-2012
89,Young & Gettin' It,Meek Mill Featuring Kirko Bangz,93,89,5,12-15-2012
90,Celebration,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",96,82,4,12-15-2012
91,Tip It On Back,Dierks Bentley,,91,2,12-15-2012
92,Dance For You,Beyonce,92,78,13,12-15-2012
93,Take A Walk,Passion Pit,99,85,14,12-15-2012
94,Too Close,Melanie Martinez,,94,1,12-15-2012
95,Are You Happy Now?,Cassadee Pope,,95,1,12-15-2012
96,One Of Those Nights,Tim McGraw,,96,1,12-15-2012
97,Representin',Ludacris Featuring Kelly Rowland,,97,1,12-15-2012
98,A Thousand Years (Part 2),Christina Perri Featuring Steve Kazee,53,53,3,12-15-2012
99,Oath,Cher Lloyd Featuring Becky G,,99,1,12-15-2012
100,Give It All We Got Tonight,George Strait,94,94,2,12-15-2012
1,Diamonds,Rihanna,1,1,9,12-08-2012
2,Die Young,Ke$ha,3,2,9,12-08-2012
3,One More Night,Maroon 5,2,1,23,12-08-2012
4,Locked Out Of Heaven,Bruno Mars,4,4,8,12-08-2012
5,Gangnam Style,PSY,7,2,12,12-08-2012
6,Some Nights,fun.,5,3,40,12-08-2012
7,Ho Hey,The Lumineers,8,7,25,12-08-2012
8,Home,Phillip Phillips,12,8,22,12-08-2012
9,I Cry,Flo Rida,10,9,9,12-08-2012
10,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,6,6,17,12-08-2012
11,We Are Never Ever Getting Back Together,Taylor Swift,9,1,16,12-08-2012
12,Too Close,Alex Clare,11,7,35,12-08-2012
13,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,20,13,7,12-08-2012
14,Don't Wake Me Up,Chris Brown,13,10,22,12-08-2012
15,As Long As You Love Me,Justin Bieber Featuring Big Sean,14,6,23,12-08-2012
16,Clique,"Kanye West, Jay-Z, Big Sean",15,12,12,12-08-2012
17,Cruise,Florida Georgia Line Featuring Nelly,16,16,15,12-08-2012
18,Try,P!nk,50,18,5,12-08-2012
19,Adorn,Miguel,17,17,17,12-08-2012
20,Swimming Pools (Drank),Kendrick Lamar,19,19,15,12-08-2012
21,Girl On Fire,Alicia Keys Featuring Nicki Minaj,29,21,12,12-08-2012
22,Va Va Voom,Nicki Minaj,26,22,6,12-08-2012
23,The A Team,Ed Sheeran,25,23,20,12-08-2012
24,It's Time,Imagine Dragons,22,22,25,12-08-2012
25,Over You,Cassadee Pope,,25,1,12-08-2012
26,Everybody Talks,Neon Trees,24,6,37,12-08-2012
27,Blow Me (One Last Kiss),P!nk,18,5,21,12-08-2012
28,Don't You Worry Child,Swedish House Mafia Featuring John Martin,33,28,10,12-08-2012
29,Good Time,Owl City & Carly Rae Jepsen,23,8,22,12-08-2012
30,Don't Stop The Party,Pitbull Featuring TJR,61,30,6,12-08-2012
31,Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,32,31,11,12-08-2012
32,Skyfall,Adele,21,8,8,12-08-2012
33,Lights,Ellie Goulding,27,2,49,12-08-2012
34,Call Me Maybe,Carly Rae Jepsen,31,1,40,12-08-2012
35,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,42,35,8,12-08-2012
36,I Will Wait,Mumford & Sons,30,23,16,12-08-2012
37,Thinkin Bout You,Frank Ocean,35,35,20,12-08-2012
38,Feel Again,OneRepublic,40,38,13,12-08-2012
39,Kiss Tomorrow Goodbye,Luke Bryan,34,29,14,12-08-2012
40,Wanted,Hunter Hayes,37,16,31,12-08-2012
41,Whistle,Flo Rida,38,1,28,12-08-2012
42,Blown Away,Carrie Underwood,39,20,21,12-08-2012
43,Somebody That I Used To Know,Gotye Featuring Kimbra,36,1,47,12-08-2012
44,50 Ways To Say Goodbye,Train,28,20,20,12-08-2012
45,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",44,36,20,12-08-2012
46,Hall Of Fame,The Script Featuring will.i.am,49,46,9,12-08-2012
47,I Knew You Were Trouble.,Taylor Swift,77,3,6,12-08-2012
48,Titanium,David Guetta Featuring Sia,47,7,33,12-08-2012
49,Little Talks,Of Monsters And Men,,49,27,12-08-2012
50,No Worries,Lil Wayne Featuring Detail,52,50,12,12-08-2012
51,The One That Got Away,Jake Owen,51,51,16,12-08-2012
52,Come Wake Me Up,Rascal Flatts,53,52,18,12-08-2012
53,A Thousand Years (Part 2),Christina Perri Featuring Steve Kazee,67,53,2,12-08-2012
54,Finally Found You,Enrique Iglesias Featuring Sammy Adams,43,24,11,12-08-2012
55,Live While We're Young,One Direction,68,3,8,12-08-2012
56,Til My Last Day,Justin Moore,56,56,11,12-08-2012
57,Catch My Breath,Kelly Clarkson,74,54,5,12-08-2012
58,Fastest Girl In Town,Miranda Lambert,54,47,18,12-08-2012
59,Goodbye In Her Eyes,Zac Brown Band,63,59,7,12-08-2012
60,Better Dig Two,The Band Perry,60,53,4,12-08-2012
61,Birthday Song,2 Chainz Featuring Kanye West,55,47,16,12-08-2012
62,Beer Money,Kip Moore,58,58,10,12-08-2012
63,Every Storm (Runs Out Of Rain),Gary Allan,59,59,8,12-08-2012
64,Anything Could Happen,Ellie Goulding,57,57,7,12-08-2012
65,Little Things,One Direction,41,41,2,12-08-2012
66,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",70,66,4,12-08-2012
67,Creepin',Eric Church,66,66,14,12-08-2012
68,Madness,Muse,64,60,14,12-08-2012
69,How Country Feels,Randy Houser,69,69,8,12-08-2012
70,Did It For The Girl,Greg Bates,75,70,10,12-08-2012
71,Just A Fool,Christina Aguilera With Blake Shelton,92,71,2,12-08-2012
72,Turn On The Lights,Future,65,50,16,12-08-2012
73,Wicked Games,The Weeknd,81,73,4,12-08-2012
74,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,78,74,3,12-08-2012
75,Southern Comfort Zone,Brad Paisley,72,68,8,12-08-2012
76,Radioactive,Imagine Dragons,71,71,13,12-08-2012
77,El Cerrito Place,Kenny Chesney,82,77,7,12-08-2012
78,Begin Again,Taylor Swift,73,7,8,12-08-2012
79,I'm Different,2 Chainz,98,79,2,12-08-2012
80,Diced Pineapples,Rick Ross Featuring Wale & Drake,79,74,8,12-08-2012
81,Ball,T.I. Featuring Lil Wayne,80,50,6,12-08-2012
82,Sweet Nothing,Calvin Harris Featuring Florence Welch,97,82,3,12-08-2012
83,Tornado,Little Big Town,88,83,3,12-08-2012
84,Take A Little Ride,Jason Aldean,76,12,19,12-08-2012
85,Don't Judge Me,Chris Brown,89,85,4,12-08-2012
86,Seven Nation Army,Melanie Martinez,,86,1,12-08-2012
87,Ready Or Not,Bridgit Mendler,90,78,6,12-08-2012
88,Pound The Alarm,Nicki Minaj,83,15,18,12-08-2012
89,I Found You,The Wanted,,89,2,12-08-2012
90,Poetic Justice,Kendrick Lamar Featuring Drake,94,76,5,12-08-2012
91,Ice,Kelly Rowland Featuring Lil Wayne,91,91,6,12-08-2012
92,Dance For You,Beyonce,87,78,12,12-08-2012
93,Young & Gettin' It,Meek Mill Featuring Kirko Bangz,96,92,4,12-08-2012
94,Give It All We Got Tonight,George Strait,,94,1,12-08-2012
95,Stars,Grace Potter & The Nocturnals,,95,1,12-08-2012
96,Celebration,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",100,82,3,12-08-2012
97,Stars,Amanda Brown,,97,1,12-08-2012
98,Remember You,Wiz Khalifa Featuring The Weeknd,,98,1,12-08-2012
99,Take A Walk,Passion Pit,93,85,13,12-08-2012
100,Somebody's Heartbreak,Hunter Hayes,,100,1,12-08-2012
1,Diamonds,Rihanna,2,1,8,12-01-2012
2,One More Night,Maroon 5,1,1,22,12-01-2012
3,Die Young,Ke$ha,3,3,8,12-01-2012
4,Locked Out Of Heaven,Bruno Mars,6,4,7,12-01-2012
5,Some Nights,fun.,4,3,39,12-01-2012
6,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,8,6,16,12-01-2012
7,Gangnam Style,PSY,5,2,11,12-01-2012
8,Ho Hey,The Lumineers,13,8,24,12-01-2012
9,We Are Never Ever Getting Back Together,Taylor Swift,7,1,15,12-01-2012
10,I Cry,Flo Rida,10,10,8,12-01-2012
11,Too Close,Alex Clare,9,7,34,12-01-2012
