Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
7,(Hot S**t) Country Grammar,Nelly,7,7,22,09-23-2000
8,I Wanna Know,Joe,9,4,39,09-23-2000
9,Come On Over Baby (All I Want Is You),Christina Aguilera,11,9,8,09-23-2000
10,No More,Ruff Endz,8,5,13,09-23-2000
11,With Arms Wide Open,Creed,19,11,20,09-23-2000
12,Wifey,Next,10,7,18,09-23-2000
13,He Wasn't Man Enough,Toni Braxton,14,2,28,09-23-2000
14,Absolutely (Story Of A Girl),Nine Days,12,6,21,09-23-2000
15,Most Girls,P!nk,21,15,7,09-23-2000
16,I Need You,LeAnn Rimes,13,11,18,09-23-2000
17,Back Here,BBMak,18,13,22,09-23-2000
18,It's Gonna Be Me,'N Sync,15,1,21,09-23-2000
19,Give Me Just One Night (Una Noche),98 Degrees,26,19,6,09-23-2000
20,Bounce With Me,Lil Bow Wow Featuring Xscape,20,20,6,09-23-2000
21,Higher,Creed,17,7,47,09-23-2000
22,Shake Ya Ass,Mystikal,25,22,7,09-23-2000
23,Try Again,Aaliyah,16,1,28,09-23-2000
24,Let's Get Married,Jagged Edge,23,11,21,09-23-2000
25,Wonderful,Everclear,28,22,12,09-23-2000
26,Desert Rose,Sting Featuring Cheb Mami,24,17,20,09-23-2000
27,Faded,SoulDecision Featuring Thrust,22,22,12,09-23-2000
28,That's The Way,Jo Dee Messina,30,25,14,09-23-2000
29,Everything You Want,Vertical Horizon,27,1,36,09-23-2000
30,Lucky,Britney Spears,29,23,7,09-23-2000
31,Case Of The Ex (Whatcha Gonna Do),Mya,42,31,6,09-23-2000
32,Liar,Profyle,52,32,2,09-23-2000
33,Don't Think I'm Not,Kandi,36,33,8,09-23-2000
34,Just Be A Man About It,Toni Braxton,34,32,9,09-23-2000
35,Aaron's Party (Come Get It),Aaron Carter,35,35,5,09-23-2000
36,It's My Life,Bon Jovi,45,36,7,09-23-2000
37,You're A God,Vertical Horizon,41,37,5,09-23-2000
38,Breathe,Faith Hill,31,2,47,09-23-2000
39,Purest Of Pain (A Puro Dolor),Son By Four,32,26,25,09-23-2000
40,You Sang To Me,Marc Anthony,33,2,31,09-23-2000
41,There You Go,P!nk,39,7,30,09-23-2000
42,Bag Lady,Erykah Badu,48,41,6,09-23-2000
43,What About Now,Lonestar,37,30,16,09-23-2000
44,I Will...But,SHeDAISY,43,43,11,09-23-2000
45,Callin' Me,Lil' Zane Featuring 112,46,21,9,09-23-2000
46,The Way You Love Me,Faith Hill,,35,21,09-23-2000
47,It Must Be Love,Alan Jackson,40,37,14,09-23-2000
48,Dance With Me,Debelah Morgan,50,48,9,09-23-2000
49,What You Want,DMX Featuring Sisqo,55,49,13,09-23-2000
50,The Next Episode,Dr. Dre Featuring Snoop Dogg,47,23,18,09-23-2000
51,The Light,Common,49,44,8,09-23-2000
52,Kiss This,Aaron Tippin,53,52,5,09-23-2000
53,Go On,George Strait,56,53,5,09-23-2000
54,Who Let The Dogs Out,Baha Men,54,54,10,09-23-2000
55,Your Everything,Keith Urban,51,51,11,09-23-2000
56,Best Of Intentions,Travis Tritt,63,56,6,09-23-2000
57,I Think I'm In Love With You,Jessica Simpson,38,21,13,09-23-2000
58,Country Comes To Town,Toby Keith,59,58,8,09-23-2000
59,The Way I Am,Eminem,65,59,5,09-23-2000
60,Let's Make Love,Faith Hill With Tim McGraw,60,60,7,09-23-2000
61,One Voice,Billy Gilman,44,38,15,09-23-2000
62,What'Chu Like,Da Brat Featuring Tyrese,58,26,17,09-23-2000
63,It's Always Somethin',Joe Diffie,57,57,7,09-23-2000
64,The Little Girl,John Michael Montgomery,67,64,3,09-23-2000
65,Gotta Tell You,Samantha Mumba,72,65,3,09-23-2000
66,Last Resort,Papa Roach,61,61,9,09-23-2000
67,Treat Her Like A Lady,Joe,68,63,8,09-23-2000
68,Open My Heart,Yolanda Adams,69,68,5,09-23-2000
69,Pinch Me,Barenaked Ladies,76,69,3,09-23-2000
70,Deep Inside Of You,Third Eye Blind,70,70,4,09-23-2000
71,You'll Always Be Loved By Me,Brooks & Dunn,62,55,16,09-23-2000
72,I Hope You Dance,Lee Ann Womack,64,32,20,09-23-2000
73,Feels Like Love,Vince Gill,74,73,4,09-23-2000
74,Between Me And You,Ja Rule Featuring Christina Milian,85,74,2,09-23-2000
75,There You Are,Martina McBride,75,75,3,09-23-2000
76,My Baby You,Marc Anthony,82,76,2,09-23-2000
77,I Wanna Be With You,Mandy Moore,66,24,15,09-23-2000
78,Independent Women Part I,Destiny's Child,,78,1,09-23-2000
79,Can't Fight The Moonlight,LeAnn Rimes,71,71,3,09-23-2000
80,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,83,80,7,09-23-2000
81,Whatever,Ideal Featuring Lil' Mo,73,47,16,09-23-2000
82,Summer Rain,Carl Thomas,,82,1,09-23-2000
83,Taking You Home,Don Henley,79,58,14,09-23-2000
84,Change Your Mind,Sister Hazel,78,59,11,09-23-2000
85,Californication,Red Hot Chili Peppers,84,72,9,09-23-2000
86,Can't Go For That,Tamia,90,86,2,09-23-2000
87,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,81,52,15,09-23-2000
88,Don't Call Me Baby,Madison Avenue,88,88,12,09-23-2000
89,I Will Love Again,Lara Fabian,80,32,16,09-23-2000
90,Bad Boyz,Shyne Featuring Barrington Levy,87,87,3,09-23-2000
91,You Should've Told Me,Kelly Price,,91,1,09-23-2000
92,Dance Tonight,Lucy Pearl,86,36,19,09-23-2000
93,That's The Kind Of Mood I'm In,Patty Loveless,98,93,2,09-23-2000
94,Sour Girl,Stone Temple Pilots,91,78,12,09-23-2000
95,I Disappear,Metallica,89,76,20,09-23-2000
96,Pull Over,Trina,93,93,3,09-23-2000
97,You Won't Be Lonely Now,Billy Ray Cyrus,,97,1,09-23-2000
98,Simple Kind Of Life,No Doubt,100,38,13,09-23-2000
99,Ta Da,Lil' Mo,95,95,7,09-23-2000
100,I'll Be,Reba McEntire,94,51,20,09-23-2000
1,Music,Madonna,2,1,6,09-16-2000
2,Doesn't Really Matter,Janet,1,1,14,09-16-2000
3,"Jumpin', Jumpin'",Destiny's Child,3,3,19,09-16-2000
4,Bent,matchbox twenty,5,1,21,09-16-2000
5,Incomplete,Sisqo,4,1,13,09-16-2000
6,Kryptonite,3 Doors Down,6,6,24,09-16-2000
7,(Hot S**t) Country Grammar,Nelly,10,7,21,09-16-2000
8,No More,Ruff Endz,8,5,12,09-16-2000
9,I Wanna Know,Joe,9,4,38,09-16-2000
10,Wifey,Next,7,7,17,09-16-2000
11,Come On Over Baby (All I Want Is You),Christina Aguilera,18,11,7,09-16-2000
12,Absolutely (Story Of A Girl),Nine Days,11,6,20,09-16-2000
13,I Need You,LeAnn Rimes,12,11,17,09-16-2000
14,He Wasn't Man Enough,Toni Braxton,16,2,27,09-16-2000
15,It's Gonna Be Me,'N Sync,13,1,20,09-16-2000
16,Try Again,Aaliyah,14,1,27,09-16-2000
17,Higher,Creed,17,7,46,09-16-2000
18,Back Here,BBMak,15,13,21,09-16-2000
19,With Arms Wide Open,Creed,29,19,19,09-16-2000
20,Bounce With Me,Lil Bow Wow Featuring Xscape,24,20,5,09-16-2000
21,Most Girls,P!nk,27,21,6,09-16-2000
22,Faded,SoulDecision Featuring Thrust,22,22,11,09-16-2000
23,Let's Get Married,Jagged Edge,21,11,20,09-16-2000
24,Desert Rose,Sting Featuring Cheb Mami,19,17,19,09-16-2000
25,Shake Ya Ass,Mystikal,34,25,6,09-16-2000
26,Give Me Just One Night (Una Noche),98 Degrees,26,26,5,09-16-2000
27,Everything You Want,Vertical Horizon,20,1,35,09-16-2000
28,Wonderful,Everclear,25,22,11,09-16-2000
29,Lucky,Britney Spears,23,23,6,09-16-2000
30,That's The Way,Jo Dee Messina,28,25,13,09-16-2000
31,Breathe,Faith Hill,31,2,46,09-16-2000
32,Purest Of Pain (A Puro Dolor),Son By Four,30,26,24,09-16-2000
33,You Sang To Me,Marc Anthony,35,2,30,09-16-2000
34,Just Be A Man About It,Toni Braxton,32,32,8,09-16-2000
35,Aaron's Party (Come Get It),Aaron Carter,57,35,4,09-16-2000
36,Don't Think I'm Not,Kandi,42,36,7,09-16-2000
37,What About Now,Lonestar,36,30,15,09-16-2000
38,I Think I'm In Love With You,Jessica Simpson,38,21,12,09-16-2000
39,There You Go,P!nk,39,7,29,09-16-2000
40,It Must Be Love,Alan Jackson,37,37,13,09-16-2000
41,You're A God,Vertical Horizon,43,41,4,09-16-2000
42,Case Of The Ex (Whatcha Gonna Do),Mya,47,42,5,09-16-2000
43,I Will...But,SHeDAISY,45,43,10,09-16-2000
44,One Voice,Billy Gilman,40,38,14,09-16-2000
45,It's My Life,Bon Jovi,48,45,6,09-16-2000
46,Callin' Me,Lil' Zane Featuring 112,33,21,8,09-16-2000
47,The Next Episode,Dr. Dre Featuring Snoop Dogg,46,23,17,09-16-2000
48,Bag Lady,Erykah Badu,41,41,5,09-16-2000
49,The Light,Common,44,44,7,09-16-2000
50,Dance With Me,Debelah Morgan,54,50,8,09-16-2000
51,Your Everything,Keith Urban,53,51,10,09-16-2000
52,Liar,Profyle,,52,1,09-16-2000
53,Kiss This,Aaron Tippin,66,53,4,09-16-2000
54,Who Let The Dogs Out,Baha Men,58,54,9,09-16-2000
55,What You Want,DMX Featuring Sisqo,52,52,12,09-16-2000
56,Go On,George Strait,63,56,4,09-16-2000
57,It's Always Somethin',Joe Diffie,60,57,6,09-16-2000
58,What'Chu Like,Da Brat Featuring Tyrese,49,26,16,09-16-2000
59,Country Comes To Town,Toby Keith,62,59,7,09-16-2000
60,Let's Make Love,Faith Hill With Tim McGraw,67,60,6,09-16-2000
61,Last Resort,Papa Roach,61,61,8,09-16-2000
62,You'll Always Be Loved By Me,Brooks & Dunn,55,55,15,09-16-2000
63,Best Of Intentions,Travis Tritt,70,63,5,09-16-2000
64,I Hope You Dance,Lee Ann Womack,56,32,19,09-16-2000
65,The Way I Am,Eminem,59,59,4,09-16-2000
66,I Wanna Be With You,Mandy Moore,65,24,14,09-16-2000
67,The Little Girl,John Michael Montgomery,81,67,2,09-16-2000
68,Treat Her Like A Lady,Joe,64,63,7,09-16-2000
69,Open My Heart,Yolanda Adams,74,69,4,09-16-2000
70,Deep Inside Of You,Third Eye Blind,73,70,3,09-16-2000
71,Can't Fight The Moonlight,LeAnn Rimes,82,71,2,09-16-2000
72,Gotta Tell You,Samantha Mumba,85,72,2,09-16-2000
73,Whatever,Ideal Featuring Lil' Mo,68,47,15,09-16-2000
74,Feels Like Love,Vince Gill,76,74,3,09-16-2000
75,There You Are,Martina McBride,79,75,2,09-16-2000
76,Pinch Me,Barenaked Ladies,77,76,2,09-16-2000
77,Prayin' For Daylight,Rascal Flatts,72,38,20,09-16-2000
78,Change Your Mind,Sister Hazel,78,59,10,09-16-2000
79,Taking You Home,Don Henley,71,58,13,09-16-2000
80,I Will Love Again,Lara Fabian,80,32,15,09-16-2000
81,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,69,52,14,09-16-2000
82,My Baby You,Marc Anthony,,82,1,09-16-2000
83,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,83,83,6,09-16-2000
84,Californication,Red Hot Chili Peppers,75,72,8,09-16-2000
85,Between Me And You,Ja Rule Featuring Christina Milian,,85,1,09-16-2000
86,Dance Tonight,Lucy Pearl,84,36,18,09-16-2000
87,Bad Boyz,Shyne Featuring Barrington Levy,94,87,2,09-16-2000
88,Don't Call Me Baby,Madison Avenue,92,88,11,09-16-2000
89,I Disappear,Metallica,95,76,19,09-16-2000
90,Can't Go For That,Tamia,,90,1,09-16-2000
91,Sour Girl,Stone Temple Pilots,93,78,11,09-16-2000
92,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),2Gether,87,87,3,09-16-2000
93,Pull Over,Trina,97,93,2,09-16-2000
94,I'll Be,Reba McEntire,91,51,19,09-16-2000
95,Ta Da,Lil' Mo,100,95,6,09-16-2000
96,Baby U Are,Gerald Levert,96,89,5,09-16-2000
97,No Matter What They Say,Lil' Kim,90,60,10,09-16-2000
98,That's The Kind Of Mood I'm In,Patty Loveless,,98,1,09-16-2000
99,When You Need My Love,Darryl Worley,86,75,15,09-16-2000
100,Simple Kind Of Life,No Doubt,88,38,12,09-16-2000
1,Doesn't Really Matter,Janet,1,1,13,09-09-2000
2,Music,Madonna,14,2,5,09-09-2000
3,"Jumpin', Jumpin'",Destiny's Child,3,3,18,09-09-2000
4,Incomplete,Sisqo,2,1,12,09-09-2000
5,Bent,matchbox twenty,4,1,20,09-09-2000
6,Kryptonite,3 Doors Down,7,6,23,09-09-2000
7,Wifey,Next,8,7,16,09-09-2000
8,No More,Ruff Endz,5,5,11,09-09-2000
9,I Wanna Know,Joe,6,4,37,09-09-2000
10,(Hot S**t) Country Grammar,Nelly,11,10,20,09-09-2000
11,Absolutely (Story Of A Girl),Nine Days,9,6,19,09-09-2000
12,I Need You,LeAnn Rimes,12,11,16,09-09-2000
13,It's Gonna Be Me,'N Sync,10,1,19,09-09-2000
14,Try Again,Aaliyah,13,1,26,09-09-2000
15,Back Here,BBMak,17,13,20,09-09-2000
16,He Wasn't Man Enough,Toni Braxton,15,2,26,09-09-2000
17,Higher,Creed,16,7,45,09-09-2000
18,Come On Over Baby (All I Want Is You),Christina Aguilera,23,18,6,09-09-2000
19,Desert Rose,Sting Featuring Cheb Mami,19,17,18,09-09-2000
20,Everything You Want,Vertical Horizon,18,1,34,09-09-2000
21,Let's Get Married,Jagged Edge,20,11,19,09-09-2000
22,Faded,SoulDecision Featuring Thrust,25,22,10,09-09-2000
23,Lucky,Britney Spears,26,23,5,09-09-2000
24,Bounce With Me,Lil Bow Wow Featuring Xscape,24,24,4,09-09-2000
25,Wonderful,Everclear,22,22,10,09-09-2000
26,Give Me Just One Night (Una Noche),98 Degrees,34,26,4,09-09-2000
27,Most Girls,P!nk,36,27,5,09-09-2000
28,That's The Way,Jo Dee Messina,31,25,12,09-09-2000
29,With Arms Wide Open,Creed,45,29,18,09-09-2000
30,Purest Of Pain (A Puro Dolor),Son By Four,28,26,23,09-09-2000
31,Breathe,Faith Hill,30,2,45,09-09-2000
32,Just Be A Man About It,Toni Braxton,32,32,7,09-09-2000
33,Callin' Me,Lil' Zane Featuring 112,21,21,7,09-09-2000
34,Shake Ya Ass,Mystikal,41,34,5,09-09-2000
35,You Sang To Me,Marc Anthony,29,2,29,09-09-2000
36,What About Now,Lonestar,35,30,14,09-09-2000
37,It Must Be Love,Alan Jackson,37,37,12,09-09-2000
38,I Think I'm In Love With You,Jessica Simpson,27,21,11,09-09-2000
39,There You Go,P!nk,33,7,28,09-09-2000
40,One Voice,Billy Gilman,38,38,13,09-09-2000
41,Bag Lady,Erykah Badu,42,41,4,09-09-2000
42,Don't Think I'm Not,Kandi,49,42,6,09-09-2000
43,You're A God,Vertical Horizon,55,43,3,09-09-2000
44,The Light,Common,46,44,6,09-09-2000
45,I Will...But,SHeDAISY,47,45,9,09-09-2000
46,The Next Episode,Dr. Dre Featuring Snoop Dogg,44,23,16,09-09-2000
47,Case Of The Ex (Whatcha Gonna Do),Mya,52,47,4,09-09-2000
48,It's My Life,Bon Jovi,51,48,5,09-09-2000
49,What'Chu Like,Da Brat Featuring Tyrese,39,26,15,09-09-2000
50,I Turn To You,Christina Aguilera,43,3,22,09-09-2000
51,Separated,Avant,40,23,20,09-09-2000
52,What You Want,DMX Featuring Sisqo,57,52,11,09-09-2000
53,Your Everything,Keith Urban,59,53,9,09-09-2000
54,Dance With Me,Debelah Morgan,58,54,7,09-09-2000
55,You'll Always Be Loved By Me,Brooks & Dunn,56,55,14,09-09-2000
56,I Hope You Dance,Lee Ann Womack,54,32,18,09-09-2000
57,Aaron's Party (Come Get It),Aaron Carter,75,57,3,09-09-2000
58,Who Let The Dogs Out,Baha Men,61,54,8,09-09-2000
59,The Way I Am,Eminem,74,59,3,09-09-2000
60,It's Always Somethin',Joe Diffie,63,60,5,09-09-2000
61,Last Resort,Papa Roach,64,61,7,09-09-2000
62,Country Comes To Town,Toby Keith,66,62,6,09-09-2000
63,Go On,George Strait,67,63,3,09-09-2000
64,Treat Her Like A Lady,Joe,69,63,6,09-09-2000
65,I Wanna Be With You,Mandy Moore,53,24,13,09-09-2000
66,Kiss This,Aaron Tippin,72,66,3,09-09-2000
67,Let's Make Love,Faith Hill With Tim McGraw,73,67,5,09-09-2000
68,Whatever,Ideal Featuring Lil' Mo,60,47,14,09-09-2000
69,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,70,52,13,09-09-2000
70,Best Of Intentions,Travis Tritt,79,70,4,09-09-2000
71,Taking You Home,Don Henley,71,58,12,09-09-2000
72,Prayin' For Daylight,Rascal Flatts,65,38,19,09-09-2000
73,Deep Inside Of You,Third Eye Blind,80,73,2,09-09-2000
74,Open My Heart,Yolanda Adams,76,74,3,09-09-2000
75,Californication,Red Hot Chili Peppers,77,72,7,09-09-2000
76,Feels Like Love,Vince Gill,82,76,2,09-09-2000
77,Pinch Me,Barenaked Ladies,,77,1,09-09-2000
78,Change Your Mind,Sister Hazel,81,59,9,09-09-2000
79,There You Are,Martina McBride,,79,1,09-09-2000
80,I Will Love Again,Lara Fabian,68,32,14,09-09-2000
81,The Little Girl,John Michael Montgomery,,81,1,09-09-2000
82,Can't Fight The Moonlight,LeAnn Rimes,,82,1,09-09-2000
83,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,94,83,5,09-09-2000
84,Dance Tonight,Lucy Pearl,84,36,17,09-09-2000
85,Gotta Tell You,Samantha Mumba,,85,1,09-09-2000
86,When You Need My Love,Darryl Worley,78,75,14,09-09-2000
87,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),2Gether,91,87,2,09-09-2000
88,Simple Kind Of Life,No Doubt,85,38,11,09-09-2000
89,Flowers On The Wall,Eric Heatherly,83,50,20,09-09-2000
90,No Matter What They Say,Lil' Kim,86,60,9,09-09-2000
91,I'll Be,Reba McEntire,93,51,18,09-09-2000
92,Don't Call Me Baby,Madison Avenue,90,90,10,09-09-2000
93,Sour Girl,Stone Temple Pilots,95,78,10,09-09-2000
94,Bad Boyz,Shyne Featuring Barrington Levy,,94,1,09-09-2000
95,I Disappear,Metallica,98,76,18,09-09-2000
96,Baby U Are,Gerald Levert,92,89,4,09-09-2000
97,Pull Over,Trina,,97,1,09-09-2000
98,The Real Slim Shady,Eminem,88,4,19,09-09-2000
99,Kernkraft 400,Zombie Nation,99,99,2,09-09-2000
100,Ta Da,Lil' Mo,97,97,5,09-09-2000
1,Doesn't Really Matter,Janet,1,1,12,09-02-2000
2,Incomplete,Sisqo,2,1,11,09-02-2000
3,"Jumpin', Jumpin'",Destiny's Child,4,3,17,09-02-2000
4,Bent,matchbox twenty,3,1,19,09-02-2000
5,No More,Ruff Endz,7,5,10,09-02-2000
6,I Wanna Know,Joe,5,4,36,09-02-2000
7,Kryptonite,3 Doors Down,12,7,22,09-02-2000
8,Wifey,Next,19,8,15,09-02-2000
9,Absolutely (Story Of A Girl),Nine Days,8,6,18,09-02-2000
10,It's Gonna Be Me,'N Sync,6,1,18,09-02-2000
11,(Hot S**t) Country Grammar,Nelly,11,11,19,09-02-2000
12,I Need You,LeAnn Rimes,15,11,15,09-02-2000
13,Try Again,Aaliyah,9,1,25,09-02-2000
14,Music,Madonna,18,14,4,09-02-2000
15,He Wasn't Man Enough,Toni Braxton,13,2,25,09-02-2000
16,Higher,Creed,14,7,44,09-02-2000
17,Back Here,BBMak,16,13,19,09-02-2000
18,Everything You Want,Vertical Horizon,10,1,33,09-02-2000
19,Desert Rose,Sting Featuring Cheb Mami,17,17,17,09-02-2000
20,Let's Get Married,Jagged Edge,20,11,18,09-02-2000
21,Callin' Me,Lil' Zane Featuring 112,34,21,6,09-02-2000
22,Wonderful,Everclear,23,22,9,09-02-2000
23,Come On Over Baby (All I Want Is You),Christina Aguilera,29,23,5,09-02-2000
24,Bounce With Me,Lil Bow Wow Featuring Xscape,35,24,3,09-02-2000
25,Faded,SoulDecision Featuring Thrust,27,25,9,09-02-2000
26,Lucky,Britney Spears,28,26,4,09-02-2000
27,I Think I'm In Love With You,Jessica Simpson,21,21,10,09-02-2000
28,Purest Of Pain (A Puro Dolor),Son By Four,31,26,22,09-02-2000
29,You Sang To Me,Marc Anthony,26,2,28,09-02-2000
30,Breathe,Faith Hill,24,2,44,09-02-2000
31,That's The Way,Jo Dee Messina,25,25,11,09-02-2000
32,Just Be A Man About It,Toni Braxton,37,32,6,09-02-2000
33,There You Go,P!nk,22,7,27,09-02-2000
34,Give Me Just One Night (Una Noche),98 Degrees,39,34,3,09-02-2000
35,What About Now,Lonestar,30,30,13,09-02-2000
36,Most Girls,P!nk,52,36,4,09-02-2000
37,It Must Be Love,Alan Jackson,38,37,11,09-02-2000
38,One Voice,Billy Gilman,43,38,12,09-02-2000
39,What'Chu Like,Da Brat Featuring Tyrese,36,26,14,09-02-2000
40,Separated,Avant,33,23,19,09-02-2000
41,Shake Ya Ass,Mystikal,65,41,4,09-02-2000
42,Bag Lady,Erykah Badu,53,42,3,09-02-2000
43,I Turn To You,Christina Aguilera,40,3,21,09-02-2000
44,The Next Episode,Dr. Dre Featuring Snoop Dogg,32,23,15,09-02-2000
45,With Arms Wide Open,Creed,62,45,17,09-02-2000
46,The Light,Common,49,46,5,09-02-2000
47,I Will...But,SHeDAISY,48,47,8,09-02-2000
48,Smooth,Santana Featuring Rob Thomas,46,1,58,09-02-2000
49,Don't Think I'm Not,Kandi,61,49,5,09-02-2000
50,Big Pimpin',Jay-Z Featuring UGK,41,18,20,09-02-2000
51,It's My Life,Bon Jovi,51,51,4,09-02-2000
52,Case Of The Ex (Whatcha Gonna Do),Mya,57,52,3,09-02-2000
53,I Wanna Be With You,Mandy Moore,42,24,12,09-02-2000
54,I Hope You Dance,Lee Ann Womack,44,32,17,09-02-2000
55,You're A God,Vertical Horizon,64,55,2,09-02-2000
56,You'll Always Be Loved By Me,Brooks & Dunn,56,56,13,09-02-2000
57,What You Want,DMX Featuring Sisqo,58,57,10,09-02-2000
58,Dance With Me,Debelah Morgan,70,58,6,09-02-2000
59,Your Everything,Keith Urban,60,59,8,09-02-2000
60,Whatever,Ideal Featuring Lil' Mo,50,47,13,09-02-2000
61,Who Let The Dogs Out,Baha Men,54,54,7,09-02-2000
62,Where I Wanna Be,Donell Jones,55,29,20,09-02-2000
63,It's Always Somethin',Joe Diffie,67,63,4,09-02-2000
64,Last Resort,Papa Roach,66,64,6,09-02-2000
65,Prayin' For Daylight,Rascal Flatts,47,38,18,09-02-2000
66,Country Comes To Town,Toby Keith,69,66,5,09-02-2000
67,Go On,George Strait,71,67,2,09-02-2000
68,I Will Love Again,Lara Fabian,45,32,13,09-02-2000
69,Treat Her Like A Lady,Joe,63,63,5,09-02-2000
70,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,59,52,12,09-02-2000
71,Taking You Home,Don Henley,68,58,11,09-02-2000
72,Kiss This,Aaron Tippin,74,72,2,09-02-2000
73,Let's Make Love,Faith Hill With Tim McGraw,73,73,4,09-02-2000
74,The Way I Am,Eminem,87,74,2,09-02-2000
75,Aaron's Party (Come Get It),Aaron Carter,99,75,2,09-02-2000
76,Open My Heart,Yolanda Adams,76,76,2,09-02-2000
77,Californication,Red Hot Chili Peppers,79,72,6,09-02-2000
78,When You Need My Love,Darryl Worley,75,75,13,09-02-2000
79,Best Of Intentions,Travis Tritt,86,79,3,09-02-2000
80,Deep Inside Of You,Third Eye Blind,,80,1,09-02-2000
81,Change Your Mind,Sister Hazel,78,59,8,09-02-2000
82,Feels Like Love,Vince Gill,,82,1,09-02-2000
83,Flowers On The Wall,Eric Heatherly,77,50,19,09-02-2000
84,Dance Tonight,Lucy Pearl,72,36,16,09-02-2000
85,Simple Kind Of Life,No Doubt,80,38,10,09-02-2000
86,No Matter What They Say,Lil' Kim,81,60,8,09-02-2000
87,Broadway,Goo Goo Dolls,85,24,20,09-02-2000
88,The Real Slim Shady,Eminem,83,4,18,09-02-2000
89,As We Lay,Kelly Price,82,64,8,09-02-2000
90,Don't Call Me Baby,Madison Avenue,92,90,9,09-02-2000
91,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),2Gether,,91,1,09-02-2000
92,Baby U Are,Gerald Levert,89,89,3,09-02-2000
93,I'll Be,Reba McEntire,84,51,17,09-02-2000
94,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,98,94,4,09-02-2000
95,Sour Girl,Stone Temple Pilots,88,78,9,09-02-2000
96,Oops!...I Did It Again,Britney Spears,90,9,20,09-02-2000
97,Ta Da,Lil' Mo,97,97,4,09-02-2000
98,I Disappear,Metallica,94,76,17,09-02-2000
99,Kernkraft 400,Zombie Nation,,99,1,09-02-2000
100,The One,Backstreet Boys,93,30,15,09-02-2000
1,Doesn't Really Matter,Janet,5,1,11,08-26-2000
2,Incomplete,Sisqo,1,1,10,08-26-2000
3,Bent,matchbox twenty,2,1,18,08-26-2000
4,"Jumpin', Jumpin'",Destiny's Child,3,3,16,08-26-2000
5,I Wanna Know,Joe,8,4,35,08-26-2000
6,It's Gonna Be Me,'N Sync,4,1,17,08-26-2000
7,No More,Ruff Endz,10,7,9,08-26-2000
8,Absolutely (Story Of A Girl),Nine Days,7,6,17,08-26-2000
9,Try Again,Aaliyah,6,1,24,08-26-2000
10,Everything You Want,Vertical Horizon,9,1,32,08-26-2000
11,(Hot S**t) Country Grammar,Nelly,15,11,18,08-26-2000
12,Kryptonite,3 Doors Down,14,12,21,08-26-2000
13,He Wasn't Man Enough,Toni Braxton,13,2,24,08-26-2000
14,Higher,Creed,12,7,43,08-26-2000
15,I Need You,LeAnn Rimes,11,11,14,08-26-2000
16,Back Here,BBMak,16,13,18,08-26-2000
17,Desert Rose,Sting Featuring Cheb Mami,18,17,16,08-26-2000
18,Music,Madonna,23,18,3,08-26-2000
19,Wifey,Next,19,19,14,08-26-2000
20,Let's Get Married,Jagged Edge,17,11,17,08-26-2000
21,I Think I'm In Love With You,Jessica Simpson,21,21,9,08-26-2000
22,There You Go,P!nk,20,7,26,08-26-2000
23,Wonderful,Everclear,24,23,8,08-26-2000
24,Breathe,Faith Hill,22,2,43,08-26-2000
25,That's The Way,Jo Dee Messina,27,25,10,08-26-2000
26,You Sang To Me,Marc Anthony,25,2,27,08-26-2000
27,Faded,SoulDecision Featuring Thrust,35,27,8,08-26-2000
28,Lucky,Britney Spears,41,28,3,08-26-2000
29,Come On Over Baby (All I Want Is You),Christina Aguilera,45,29,4,08-26-2000
30,What About Now,Lonestar,30,30,12,08-26-2000
31,Purest Of Pain (A Puro Dolor),Son By Four,26,26,21,08-26-2000
32,The Next Episode,Dr. Dre Featuring Snoop Dogg,32,23,14,08-26-2000
33,Separated,Avant,31,23,18,08-26-2000
34,Callin' Me,Lil' Zane Featuring 112,40,34,5,08-26-2000
35,Bounce With Me,Lil Bow Wow Featuring Xscape,48,35,2,08-26-2000
36,What'Chu Like,Da Brat Featuring Tyrese,28,26,13,08-26-2000
37,Just Be A Man About It,Toni Braxton,42,37,5,08-26-2000
38,It Must Be Love,Alan Jackson,39,38,10,08-26-2000
39,Give Me Just One Night (Una Noche),98 Degrees,51,39,2,08-26-2000
40,I Turn To You,Christina Aguilera,29,3,20,08-26-2000
41,Big Pimpin',Jay-Z Featuring UGK,33,18,19,08-26-2000
42,I Wanna Be With You,Mandy Moore,34,24,11,08-26-2000
43,One Voice,Billy Gilman,44,43,11,08-26-2000
44,I Hope You Dance,Lee Ann Womack,36,32,16,08-26-2000
45,I Will Love Again,Lara Fabian,37,32,12,08-26-2000
46,Smooth,Santana Featuring Rob Thomas,43,1,57,08-26-2000
