Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
34,Shower,Becky G,28,16,15,09-27-2014
35,0 To 100 / The Catch Up,Drake,35,35,8,09-27-2014
36,New Flame,Chris Brown Featuring Usher & Rick Ross,39,36,9,09-27-2014
37,No Flex Zone,Rae Sremmurd,36,36,7,09-27-2014
38,Dark Horse,Katy Perry Featuring Juicy J,32,1,52,09-27-2014
39,No Mediocre,T.I. Featuring Iggy Azalea,33,33,13,09-27-2014
40,Amnesia,5 Seconds Of Summer,37,16,11,09-27-2014
41,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,42,38,15,09-27-2014
42,"Where It's At (Yep, Yep)",Dustin Lynch,48,42,19,09-27-2014
43,Roller Coaster,Luke Bryan,47,43,9,09-27-2014
44,Leave The Night On,Sam Hunt,50,44,12,09-27-2014
45,Counting Stars,OneRepublic,41,2,65,09-27-2014
46,Fireball,Pitbull Featuring John Ryan,54,46,6,09-27-2014
47,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,45,9,35,09-27-2014
48,Trumpets,Jason Derulo,58,48,16,09-27-2014
49,Bartender,Lady Antebellum,40,31,17,09-27-2014
50,Summer,Calvin Harris,43,7,26,09-27-2014
51,Wiggle,Jason Derulo Featuring Snoop Dogg,44,5,20,09-27-2014
52,Hope You Get Lonely Tonight,Cole Swindell,52,52,13,09-27-2014
53,Hideaway,Kiesza,51,51,9,09-27-2014
54,Love Runs Out,OneRepublic,49,15,19,09-27-2014
55,Riptide,Vance Joy,59,55,12,09-27-2014
56,Animals,Maroon 5,55,54,4,09-27-2014
57,Really Don't Care,Demi Lovato Featuring Cher Lloyd,38,26,15,09-27-2014
58,Waves,Mr. Probz,66,58,4,09-27-2014
59,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,56,19,17,09-27-2014
60,Neon Light,Blake Shelton,62,60,4,09-27-2014
61,Stolen Dance,Milky Chance,68,61,8,09-27-2014
62,Drunk On A Plane,Dierks Bentley,53,27,18,09-27-2014
63,Ready Set Roll,Chase Rice,61,61,16,09-27-2014
64,Believe Me,Lil Wayne Featuring Drake,57,26,16,09-27-2014
65,Sunshine & Whiskey,Frankie Ballard,65,65,10,09-27-2014
66,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,60,41,16,09-27-2014
67,Girl In A Country Song,Maddie & Tae,70,67,6,09-27-2014
68,About The Money,T.I. Featuring Young Thug,63,63,6,09-27-2014
69,Take Me To Church,Hozier,75,69,5,09-27-2014
70,Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,67,67,14,09-27-2014
71,V. 3005,Childish Gambino,69,69,15,09-27-2014
72,Fight Night,Migos,72,69,10,09-27-2014
73,Pills N Potions,Nicki Minaj,64,24,17,09-27-2014
74,Day Drinking,Little Big Town,76,74,8,09-27-2014
75,Bo$$,Fifth Harmony,73,43,10,09-27-2014
76,Two Night Town,Jason Aldean,,76,1,09-27-2014
77,"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,95,77,2,09-27-2014
78,Jealous,Nick Jonas,,78,1,09-27-2014
79,Walk Thru,Rich Homie Quan Featuring Problem,74,74,4,09-27-2014
80,Somewhere In My Car,Keith Urban,84,80,3,09-27-2014
81,Secrets,Mary Lambert,92,81,2,09-27-2014
82,Dust,Eli Young Band,79,79,8,09-27-2014
83,Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",98,83,2,09-27-2014
84,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,87,82,3,09-27-2014
85,Work,Iggy Azalea,78,54,20,09-27-2014
86,24 Hours,TeeFLii Featuring 2 Chainz,91,86,3,09-27-2014
87,Hookah,Tyga Featuring Young Thug,86,85,5,09-27-2014
88,Love Never Felt So Good,Michael Jackson & Justin Timberlake,81,9,20,09-27-2014
89,Main Chick,Kid Ink Featuring Chris Brown,80,60,18,09-27-2014
90,Later On,The Swon Brothers,88,88,5,09-27-2014
91,Angel In Blue Jeans,Train,,91,1,09-27-2014
92,Bend Ova,Lil Jon Featuring Tyga,,92,1,09-27-2014
93,I'm Not The Only One,Sam Smith,,69,2,09-27-2014
94,Dear Future Husband,Meghan Trainor,,94,1,09-27-2014
95,Try,Colbie Caillat,94,55,4,09-27-2014
96,Look At You,Big & Rich,100,96,2,09-27-2014
97,Seen It All,Jeezy Featuring Jay Z,85,85,2,09-27-2014
98,Cold One,Eric Church,89,88,6,09-27-2014
99,Sweet Little Somethin',Jason Aldean,71,71,2,09-27-2014
100,Good Kisser,Usher,93,65,19,09-27-2014
1,All About That Bass,Meghan Trainor,2,1,9,09-20-2014
2,Shake It Off,Taylor Swift,1,1,3,09-20-2014
3,Anaconda,Nicki Minaj,3,2,5,09-20-2014
4,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",4,4,6,09-20-2014
5,Black Widow,Iggy Azalea Featuring Rita Ora,6,5,10,09-20-2014
6,Stay With Me,Sam Smith,5,2,22,09-20-2014
7,Rude,MAGIC!,8,1,20,09-20-2014
8,Break Free,Ariana Grande Featuring Zedd,7,4,10,09-20-2014
9,Maps,Maroon 5,11,6,12,09-20-2014
10,Chandelier,Sia,9,8,18,09-20-2014
11,Boom Clap,Charli XCX,10,10,14,09-20-2014
12,Rather Be,Clean Bandit Featuring Jess Glynne,15,12,13,09-20-2014
13,Don't Tell 'Em,Jeremih Featuring YG,17,13,11,09-20-2014
14,Am I Wrong,Nico & Vinz,14,4,21,09-20-2014
15,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,16,12,19,09-20-2014
16,Fancy,Iggy Azalea Featuring Charli XCX,13,1,27,09-20-2014
17,Problem,Ariana Grande Featuring Iggy Azalea,12,2,19,09-20-2014
18,Habits (Stay High),Tove Lo,20,18,15,09-20-2014
19,Hot Boy,Bobby Shmurda,25,19,6,09-20-2014
20,Burnin' It Down,Jason Aldean,21,12,7,09-20-2014
21,Latch,Disclosure Featuring Sam Smith,18,7,25,09-20-2014
22,All Of Me,John Legend,19,1,48,09-20-2014
23,Cool Kids,Echosmith,26,23,9,09-20-2014
24,This Is How We Do,Katy Perry,29,24,6,09-20-2014
25,A Sky Full Of Stars,Coldplay,28,10,19,09-20-2014
26,Happy,Pharrell Williams,24,1,36,09-20-2014
27,Dirt,Florida Georgia Line,27,11,9,09-20-2014
28,Shower,Becky G,23,16,14,09-20-2014
29,American Kids,Kenny Chesney,31,23,12,09-20-2014
30,Don't,Ed Sheeran,34,30,13,09-20-2014
31,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,38,31,8,09-20-2014
32,Dark Horse,Katy Perry Featuring Juicy J,32,1,51,09-20-2014
33,No Mediocre,T.I. Featuring Iggy Azalea,40,33,12,09-20-2014
34,2 On,Tinashe Featuring ScHoolboy Q,35,24,18,09-20-2014
35,0 To 100 / The Catch Up,Drake,44,35,7,09-20-2014
36,No Flex Zone,Rae Sremmurd,49,36,6,09-20-2014
37,Amnesia,5 Seconds Of Summer,33,16,10,09-20-2014
38,Really Don't Care,Demi Lovato Featuring Cher Lloyd,30,26,14,09-20-2014
39,New Flame,Chris Brown Featuring Usher & Rick Ross,42,37,8,09-20-2014
40,Bartender,Lady Antebellum,36,31,16,09-20-2014
41,Counting Stars,OneRepublic,45,2,64,09-20-2014
42,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,48,38,14,09-20-2014
43,Summer,Calvin Harris,37,7,25,09-20-2014
44,Wiggle,Jason Derulo Featuring Snoop Dogg,41,5,19,09-20-2014
45,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,39,9,34,09-20-2014
46,Turn Down For What,DJ Snake & Lil Jon,47,4,37,09-20-2014
47,Roller Coaster,Luke Bryan,51,47,8,09-20-2014
48,"Where It's At (Yep, Yep)",Dustin Lynch,53,48,18,09-20-2014
49,Love Runs Out,OneRepublic,43,15,18,09-20-2014
50,Leave The Night On,Sam Hunt,50,48,11,09-20-2014
51,Hideaway,Kiesza,55,51,8,09-20-2014
52,Hope You Get Lonely Tonight,Cole Swindell,56,52,12,09-20-2014
53,Drunk On A Plane,Dierks Bentley,46,27,17,09-20-2014
54,Fireball,Pitbull Featuring John Ryan,63,54,5,09-20-2014
55,Animals,Maroon 5,54,54,3,09-20-2014
56,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,58,19,16,09-20-2014
57,Believe Me,Lil Wayne Featuring Drake,59,26,15,09-20-2014
58,Trumpets,Jason Derulo,66,56,15,09-20-2014
59,Riptide,Vance Joy,61,59,11,09-20-2014
60,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,57,41,15,09-20-2014
61,Ready Set Roll,Chase Rice,64,61,15,09-20-2014
62,Neon Light,Blake Shelton,77,62,3,09-20-2014
63,About The Money,T.I. Featuring Young Thug,70,63,5,09-20-2014
64,Pills N Potions,Nicki Minaj,62,24,16,09-20-2014
65,Sunshine & Whiskey,Frankie Ballard,69,65,9,09-20-2014
66,Waves,Mr. Probz,80,66,3,09-20-2014
67,Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,68,67,13,09-20-2014
68,Stolen Dance,Milky Chance,65,65,7,09-20-2014
69,V. 3005,Childish Gambino,71,69,14,09-20-2014
70,Girl In A Country Song,Maddie & Tae,75,70,5,09-20-2014
71,Sweet Little Somethin',Jason Aldean,,71,1,09-20-2014
72,Fight Night,Migos,72,69,9,09-20-2014
73,Bo$$,Fifth Harmony,67,43,9,09-20-2014
74,Walk Thru,Rich Homie Quan Featuring Problem,83,74,3,09-20-2014
75,Take Me To Church,Hozier,84,75,4,09-20-2014
76,Day Drinking,Little Big Town,78,76,7,09-20-2014
77,Guts Over Fear,Eminem Featuring Sia,22,22,2,09-20-2014
78,Work,Iggy Azalea,74,54,19,09-20-2014
79,Dust,Eli Young Band,87,79,7,09-20-2014
80,Main Chick,Kid Ink Featuring Chris Brown,81,60,17,09-20-2014
81,Love Never Felt So Good,Michael Jackson & Justin Timberlake,79,9,19,09-20-2014
82,Yeah,Joe Nichols,76,41,20,09-20-2014
83,It Was Always You,Maroon 5,95,45,3,09-20-2014
84,Somewhere In My Car,Keith Urban,91,84,2,09-20-2014
85,Seen It All,Jeezy Featuring Jay Z,,85,1,09-20-2014
86,Hookah,Tyga Featuring Young Thug,86,85,4,09-20-2014
87,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,82,82,2,09-20-2014
88,Later On,The Swon Brothers,92,88,4,09-20-2014
89,Cold One,Eric Church,88,88,5,09-20-2014
90,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",93,90,3,09-20-2014
91,24 Hours,TeeFLii Featuring 2 Chainz,97,91,2,09-20-2014
92,Secrets,Mary Lambert,,92,1,09-20-2014
93,Good Kisser,Usher,96,65,18,09-20-2014
94,Try,Colbie Caillat,,55,3,09-20-2014
95,"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,,95,1,09-20-2014
96,I Will Never Let You Down,Rita Ora,85,77,6,09-20-2014
97,River Bank,Brad Paisley,73,54,18,09-20-2014
98,Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",,98,1,09-20-2014
99,She Came To Give It To You,Usher Featuring Nicki Minaj,89,89,2,09-20-2014
100,Look At You,Big & Rich,,100,1,09-20-2014
1,Shake It Off,Taylor Swift,1,1,2,09-13-2014
2,All About That Bass,Meghan Trainor,3,2,8,09-13-2014
3,Anaconda,Nicki Minaj,2,2,4,09-13-2014
4,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",9,4,5,09-13-2014
5,Stay With Me,Sam Smith,4,2,21,09-13-2014
6,Black Widow,Iggy Azalea Featuring Rita Ora,6,6,9,09-13-2014
7,Break Free,Ariana Grande Featuring Zedd,7,4,9,09-13-2014
8,Rude,MAGIC!,5,1,19,09-13-2014
9,Chandelier,Sia,8,8,17,09-13-2014
10,Boom Clap,Charli XCX,12,10,13,09-13-2014
11,Maps,Maroon 5,14,6,11,09-13-2014
12,Problem,Ariana Grande Featuring Iggy Azalea,13,2,18,09-13-2014
13,Fancy,Iggy Azalea Featuring Charli XCX,11,1,26,09-13-2014
14,Am I Wrong,Nico & Vinz,10,4,20,09-13-2014
15,Rather Be,Clean Bandit Featuring Jess Glynne,15,13,12,09-13-2014
16,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,16,12,18,09-13-2014
17,Don't Tell 'Em,Jeremih Featuring YG,18,17,10,09-13-2014
18,Latch,Disclosure Featuring Sam Smith,17,7,24,09-13-2014
19,All Of Me,John Legend,20,1,47,09-13-2014
20,Habits (Stay High),Tove Lo,23,20,14,09-13-2014
21,Burnin' It Down,Jason Aldean,22,12,6,09-13-2014
22,Guts Over Fear,Eminem Featuring Sia,,22,1,09-13-2014
23,Shower,Becky G,19,16,13,09-13-2014
24,Happy,Pharrell Williams,21,1,35,09-13-2014
25,Hot Boy,Bobby Shmurda,43,25,5,09-13-2014
26,Cool Kids,Echosmith,25,25,8,09-13-2014
27,Dirt,Florida Georgia Line,24,11,8,09-13-2014
28,A Sky Full Of Stars,Coldplay,32,10,18,09-13-2014
29,This Is How We Do,Katy Perry,36,29,5,09-13-2014
30,Really Don't Care,Demi Lovato Featuring Cher Lloyd,26,26,13,09-13-2014
31,American Kids,Kenny Chesney,27,23,11,09-13-2014
32,Dark Horse,Katy Perry Featuring Juicy J,30,1,50,09-13-2014
33,Amnesia,5 Seconds Of Summer,46,16,9,09-13-2014
34,Don't,Ed Sheeran,47,34,12,09-13-2014
35,2 On,Tinashe Featuring ScHoolboy Q,29,24,17,09-13-2014
36,Bartender,Lady Antebellum,35,31,15,09-13-2014
37,Summer,Calvin Harris,28,7,24,09-13-2014
38,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,38,38,7,09-13-2014
39,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,34,9,33,09-13-2014
40,No Mediocre,T.I. Featuring Iggy Azalea,39,39,11,09-13-2014
41,Wiggle,Jason Derulo Featuring Snoop Dogg,40,5,18,09-13-2014
42,New Flame,Chris Brown Featuring Usher & Rick Ross,37,37,7,09-13-2014
43,Love Runs Out,OneRepublic,31,15,17,09-13-2014
44,0 To 100 / The Catch Up,Drake,53,44,6,09-13-2014
45,Counting Stars,OneRepublic,41,2,63,09-13-2014
46,Drunk On A Plane,Dierks Bentley,33,27,16,09-13-2014
47,Turn Down For What,DJ Snake & Lil Jon,42,4,36,09-13-2014
48,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,45,38,13,09-13-2014
49,No Flex Zone,Rae Sremmurd,62,49,5,09-13-2014
50,Leave The Night On,Sam Hunt,48,48,10,09-13-2014
51,Roller Coaster,Luke Bryan,54,51,7,09-13-2014
52,We Dem Boyz,Wiz Khalifa,49,43,20,09-13-2014
53,"Where It's At (Yep, Yep)",Dustin Lynch,55,53,17,09-13-2014
54,Animals,Maroon 5,86,54,2,09-13-2014
55,Hideaway,Kiesza,60,55,7,09-13-2014
56,Hope You Get Lonely Tonight,Cole Swindell,59,55,11,09-13-2014
57,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,51,41,14,09-13-2014
58,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,58,19,15,09-13-2014
59,Believe Me,Lil Wayne Featuring Drake,57,26,14,09-13-2014
60,I Don't Dance,Lee Brice,56,33,20,09-13-2014
61,Riptide,Vance Joy,61,61,10,09-13-2014
62,Pills N Potions,Nicki Minaj,50,24,15,09-13-2014
63,Fireball,Pitbull Featuring John Ryan,68,63,4,09-13-2014
64,Ready Set Roll,Chase Rice,63,63,14,09-13-2014
65,Stolen Dance,Milky Chance,66,65,6,09-13-2014
66,Trumpets,Jason Derulo,80,56,14,09-13-2014
67,Bo$$,Fifth Harmony,64,43,8,09-13-2014
68,Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,67,67,12,09-13-2014
69,Sunshine & Whiskey,Frankie Ballard,72,69,8,09-13-2014
70,About The Money,T.I. Featuring Young Thug,79,70,4,09-13-2014
71,V. 3005,Childish Gambino,75,70,13,09-13-2014
72,Fight Night,Migos,69,69,8,09-13-2014
73,River Bank,Brad Paisley,65,54,17,09-13-2014
74,Work,Iggy Azalea,73,54,18,09-13-2014
75,Girl In A Country Song,Maddie & Tae,74,71,4,09-13-2014
76,Yeah,Joe Nichols,70,41,19,09-13-2014
77,Neon Light,Blake Shelton,81,77,2,09-13-2014
78,Day Drinking,Little Big Town,82,78,6,09-13-2014
79,Love Never Felt So Good,Michael Jackson & Justin Timberlake,76,9,18,09-13-2014
80,Waves,Mr. Probz,88,80,2,09-13-2014
81,Main Chick,Kid Ink Featuring Chris Brown,71,60,16,09-13-2014
82,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,,82,1,09-13-2014
83,Walk Thru,Rich Homie Quan Featuring Problem,99,83,2,09-13-2014
84,Take Me To Church,Hozier,87,84,3,09-13-2014
85,I Will Never Let You Down,Rita Ora,77,77,5,09-13-2014
86,Hookah,Tyga Featuring Young Thug,85,85,3,09-13-2014
87,Dust,Eli Young Band,90,87,6,09-13-2014
88,Cold One,Eric Church,89,88,4,09-13-2014
89,She Came To Give It To You,Usher Featuring Nicki Minaj,,89,1,09-13-2014
90,We Are Tonight,Billy Currington,84,60,19,09-13-2014
91,Somewhere In My Car,Keith Urban,,91,1,09-13-2014
92,Later On,The Swon Brothers,97,92,3,09-13-2014
93,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",96,93,2,09-13-2014
94,Best Mistake,Ariana Grande Featuring Big Sean,,49,2,09-13-2014
95,It Was Always You,Maroon 5,,45,2,09-13-2014
96,Good Kisser,Usher,91,65,17,09-13-2014
97,24 Hours,TeeFLii Featuring 2 Chainz,,97,1,09-13-2014
98,Who I Am With You,Chris Young,95,48,19,09-13-2014
99,Foreign,Trey Songz,98,84,9,09-13-2014
100,Come Get It Bae,Pharrell Williams,93,23,15,09-13-2014
1,Shake It Off,Taylor Swift,,1,1,09-06-2014
2,Anaconda,Nicki Minaj,39,2,3,09-06-2014
3,All About That Bass,Meghan Trainor,2,2,7,09-06-2014
4,Stay With Me,Sam Smith,3,2,20,09-06-2014
5,Rude,MAGIC!,1,1,18,09-06-2014
6,Black Widow,Iggy Azalea Featuring Rita Ora,8,6,8,09-06-2014
7,Break Free,Ariana Grande Featuring Zedd,4,4,8,09-06-2014
8,Chandelier,Sia,9,8,16,09-06-2014
9,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",10,6,4,09-06-2014
10,Am I Wrong,Nico & Vinz,6,4,19,09-06-2014
11,Fancy,Iggy Azalea Featuring Charli XCX,5,1,25,09-06-2014
12,Boom Clap,Charli XCX,11,10,12,09-06-2014
13,Problem,Ariana Grande Featuring Iggy Azalea,7,2,17,09-06-2014
14,Maps,Maroon 5,12,6,10,09-06-2014
15,Rather Be,Clean Bandit Featuring Jess Glynne,14,13,11,09-06-2014
16,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,15,12,17,09-06-2014
17,Latch,Disclosure Featuring Sam Smith,13,7,23,09-06-2014
18,Don't Tell 'Em,Jeremih Featuring YG,18,18,9,09-06-2014
19,Shower,Becky G,17,16,12,09-06-2014
20,All Of Me,John Legend,16,1,46,09-06-2014
21,Happy,Pharrell Williams,19,1,34,09-06-2014
22,Burnin' It Down,Jason Aldean,20,12,5,09-06-2014
23,Habits (Stay High),Tove Lo,30,23,13,09-06-2014
24,Dirt,Florida Georgia Line,24,11,7,09-06-2014
25,Cool Kids,Echosmith,31,25,7,09-06-2014
26,Really Don't Care,Demi Lovato Featuring Cher Lloyd,26,26,12,09-06-2014
27,American Kids,Kenny Chesney,25,23,10,09-06-2014
28,Summer,Calvin Harris,21,7,23,09-06-2014
29,2 On,Tinashe Featuring ScHoolboy Q,27,24,16,09-06-2014
30,Dark Horse,Katy Perry Featuring Juicy J,23,1,49,09-06-2014
31,Love Runs Out,OneRepublic,22,15,16,09-06-2014
32,A Sky Full Of Stars,Coldplay,34,10,17,09-06-2014
33,Drunk On A Plane,Dierks Bentley,28,27,15,09-06-2014
34,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,32,9,32,09-06-2014
35,Bartender,Lady Antebellum,33,31,14,09-06-2014
36,This Is How We Do,Katy Perry,57,36,4,09-06-2014
37,New Flame,Chris Brown Featuring Usher & Rick Ross,38,37,6,09-06-2014
38,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,44,38,6,09-06-2014
39,No Mediocre,T.I. Featuring Iggy Azalea,42,39,10,09-06-2014
40,Wiggle,Jason Derulo Featuring Snoop Dogg,29,5,17,09-06-2014
41,Counting Stars,OneRepublic,37,2,62,09-06-2014
42,Turn Down For What,DJ Snake & Lil Jon,35,4,35,09-06-2014
43,Hot Boy,Bobby Shmurda,52,43,4,09-06-2014
44,Come With Me Now,KONGOS,36,31,21,09-06-2014
45,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,40,38,12,09-06-2014
46,Amnesia,5 Seconds Of Summer,54,16,8,09-06-2014
47,Don't,Ed Sheeran,51,46,11,09-06-2014
48,Leave The Night On,Sam Hunt,48,48,9,09-06-2014
49,We Dem Boyz,Wiz Khalifa,58,43,19,09-06-2014
50,Pills N Potions,Nicki Minaj,61,24,14,09-06-2014
51,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,47,41,13,09-06-2014
52,Girls Chase Boys,Ingrid Michaelson,59,52,20,09-06-2014
53,0 To 100 / The Catch Up,Drake,53,53,5,09-06-2014
54,Roller Coaster,Luke Bryan,60,53,6,09-06-2014
55,"Where It's At (Yep, Yep)",Dustin Lynch,63,55,16,09-06-2014
56,I Don't Dance,Lee Brice,41,33,19,09-06-2014
57,Believe Me,Lil Wayne Featuring Drake,45,26,13,09-06-2014
58,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,56,19,14,09-06-2014
59,Hope You Get Lonely Tonight,Cole Swindell,55,55,10,09-06-2014
60,Hideaway,Kiesza,65,60,6,09-06-2014
61,Riptide,Vance Joy,64,61,9,09-06-2014
62,No Flex Zone,Rae Sremmurd,68,62,4,09-06-2014
63,Ready Set Roll,Chase Rice,66,63,13,09-06-2014
64,Bo$$,Fifth Harmony,72,43,7,09-06-2014
65,River Bank,Brad Paisley,62,54,16,09-06-2014
66,Stolen Dance,Milky Chance,71,66,5,09-06-2014
67,Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,70,67,11,09-06-2014
68,Fireball,Pitbull Featuring John Ryan,88,68,3,09-06-2014
69,Fight Night,Migos,76,69,7,09-06-2014
70,Yeah,Joe Nichols,69,41,18,09-06-2014
71,Main Chick,Kid Ink Featuring Chris Brown,67,60,15,09-06-2014
72,Sunshine & Whiskey,Frankie Ballard,80,72,7,09-06-2014
73,Work,Iggy Azalea,77,54,17,09-06-2014
74,Girl In A Country Song,Maddie & Tae,78,71,3,09-06-2014
75,V. 3005,Childish Gambino,79,70,12,09-06-2014
76,Love Never Felt So Good,Michael Jackson & Justin Timberlake,73,9,17,09-06-2014
77,I Will Never Let You Down,Rita Ora,83,77,4,09-06-2014
78,Sing,Ed Sheeran,81,13,20,09-06-2014
79,About The Money,T.I. Featuring Young Thug,91,79,3,09-06-2014
80,Trumpets,Jason Derulo,85,56,13,09-06-2014
81,Neon Light,Blake Shelton,,81,1,09-06-2014
82,Day Drinking,Little Big Town,89,78,5,09-06-2014
83,Cut Her Off,KCamp Featuring 2 Chainz,87,49,20,09-06-2014
84,We Are Tonight,Billy Currington,75,60,18,09-06-2014
85,Hookah,Tyga Featuring Young Thug,94,85,2,09-06-2014
86,Animals,Maroon 5,,86,1,09-06-2014
87,Take Me To Church,Hozier,96,87,2,09-06-2014
88,Waves,Mr. Probz,,88,1,09-06-2014
89,Cold One,Eric Church,93,89,3,09-06-2014
90,Dust,Eli Young Band,97,90,5,09-06-2014
91,Good Kisser,Usher,95,65,16,09-06-2014
92,Shell Shocked,"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik",84,84,2,09-06-2014
93,Come Get It Bae,Pharrell Williams,82,23,14,09-06-2014
94,Wasted,Tiesto Featuring Matthew Koma,90,49,12,09-06-2014
95,Who I Am With You,Chris Young,92,48,18,09-06-2014
96,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",,96,1,09-06-2014
97,Later On,The Swon Brothers,100,97,2,09-06-2014
98,Foreign,Trey Songz,98,84,8,09-06-2014
99,Walk Thru,Rich Homie Quan Featuring Problem,,99,1,09-06-2014
100,Dare (La La La),Shakira,,53,11,09-06-2014
1,Rude,MAGIC!,1,1,17,08-30-2014
2,All About That Bass,Meghan Trainor,4,2,6,08-30-2014
3,Stay With Me,Sam Smith,2,2,19,08-30-2014
4,Break Free,Ariana Grande Featuring Zedd,18,4,7,08-30-2014
5,Fancy,Iggy Azalea Featuring Charli XCX,3,1,24,08-30-2014
6,Am I Wrong,Nico & Vinz,5,4,18,08-30-2014
7,Problem,Ariana Grande Featuring Iggy Azalea,6,2,16,08-30-2014
8,Black Widow,Iggy Azalea Featuring Rita Ora,15,8,7,08-30-2014
9,Chandelier,Sia,8,8,15,08-30-2014
10,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",9,6,3,08-30-2014
11,Boom Clap,Charli XCX,10,10,11,08-30-2014
12,Maps,Maroon 5,7,6,9,08-30-2014
13,Latch,Disclosure Featuring Sam Smith,11,7,22,08-30-2014
14,Rather Be,Clean Bandit Featuring Jess Glynne,13,13,10,08-30-2014
15,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,12,12,16,08-30-2014
16,All Of Me,John Legend,14,1,45,08-30-2014
17,Shower,Becky G,17,16,11,08-30-2014
18,Don't Tell 'Em,Jeremih Featuring YG,26,18,8,08-30-2014
19,Happy,Pharrell Williams,21,1,33,08-30-2014
20,Burnin' It Down,Jason Aldean,22,12,4,08-30-2014
21,Summer,Calvin Harris,20,7,22,08-30-2014
22,Love Runs Out,OneRepublic,23,15,15,08-30-2014
23,Dark Horse,Katy Perry Featuring Juicy J,16,1,48,08-30-2014
24,Dirt,Florida Georgia Line,24,11,6,08-30-2014
25,American Kids,Kenny Chesney,28,23,9,08-30-2014
26,Really Don't Care,Demi Lovato Featuring Cher Lloyd,32,26,11,08-30-2014
27,2 On,Tinashe Featuring ScHoolboy Q,25,24,15,08-30-2014
28,Drunk On A Plane,Dierks Bentley,29,27,14,08-30-2014
29,Wiggle,Jason Derulo Featuring Snoop Dogg,27,5,16,08-30-2014
30,Habits (Stay High),Tove Lo,38,30,12,08-30-2014
31,Cool Kids,Echosmith,43,31,6,08-30-2014
32,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,33,9,31,08-30-2014
33,Bartender,Lady Antebellum,31,31,13,08-30-2014
34,A Sky Full Of Stars,Coldplay,37,10,16,08-30-2014
35,Turn Down For What,DJ Snake & Lil Jon,30,4,34,08-30-2014
36,Come With Me Now,KONGOS,46,31,20,08-30-2014
37,Counting Stars,OneRepublic,35,2,61,08-30-2014
38,New Flame,Chris Brown Featuring Usher & Rick Ross,73,38,5,08-30-2014
39,Anaconda,Nicki Minaj,19,19,2,08-30-2014
40,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,39,38,11,08-30-2014
41,I Don't Dance,Lee Brice,36,33,18,08-30-2014
42,No Mediocre,T.I. Featuring Iggy Azalea,40,40,9,08-30-2014
43,Classic,MKTO,34,14,27,08-30-2014
