Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
1,Fallin',Alicia Keys,1,1,18,10-13-2001
2,I'm Real,Jennifer Lopez Featuring Ja Rule,2,1,15,10-13-2001
3,Where The Party At,Jagged Edge With Nelly,3,3,20,10-13-2001
4,Family Affair,Mary J. Blige,5,4,12,10-13-2001
5,Hit 'Em Up Style (Oops!),Blu Cantrell,4,2,24,10-13-2001
6,It's Been Awhile,Staind,6,6,27,10-13-2001
7,U Remind Me,Usher,7,1,18,10-13-2001
8,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,8,2,25,10-13-2001
9,Izzo (H.O.V.A.),JAY-Z,9,9,12,10-13-2001
10,Differences,Ginuwine,11,10,12,10-13-2001
11,Hanging By A Moment,Lifehouse,13,2,36,10-13-2001
12,Drops Of Jupiter (Tell Me),Train,14,5,31,10-13-2001
13,You Rock My World,Michael Jackson,12,10,6,10-13-2001
14,Someone To Call My Lover,Janet,10,3,17,10-13-2001
15,Fill Me In,Craig David,16,15,19,10-13-2001
16,Only Time,Enya,18,16,14,10-13-2001
17,Turn Off The Light,Nelly Furtado,31,17,9,10-13-2001
18,One Minute Man,"Missy ""Misdemeanor"" Elliott",15,15,14,10-13-2001
19,Livin' It Up,Ja Rule Featuring Case,19,19,7,10-13-2001
20,Ugly,Bubba Sparxxx,22,20,7,10-13-2001
21,Everywhere,Michelle Branch,24,21,7,10-13-2001
22,Hero,Enrique Iglesias,27,22,3,10-13-2001
23,Rock The Boat,Aaliyah,23,23,6,10-13-2001
24,I'm A Thug,Trick Daddy,17,17,13,10-13-2001
25,Can't Deny It,Fabolous Featuring Nate Dogg,25,25,13,10-13-2001
26,When It's Over,Sugar Ray,20,13,20,10-13-2001
27,What's Going On,All Star Tribute,51,27,2,10-13-2001
28,Peaches & Cream,112,21,4,27,10-13-2001
29,AM To PM,Christina Milian,29,29,8,10-13-2001
30,Be Like That,3 Doors Down,30,30,12,10-13-2001
31,Smooth Criminal,Alien Ant Farm,38,31,8,10-13-2001
32,U Got It Bad,Usher,59,32,4,10-13-2001
33,Only In America,Brooks & Dunn,35,33,13,10-13-2001
34,Where I Come From,Alan Jackson,34,34,8,10-13-2001
35,Drive,Incubus,26,9,35,10-13-2001
36,Feelin' On Yo Booty,R. Kelly,37,36,8,10-13-2001
37,Emotion,Destiny's Child,56,37,3,10-13-2001
38,Angry All The Time,Tim McGraw,43,38,9,10-13-2001
39,Raise Up,Petey Pablo,40,39,10,10-13-2001
40,Contagious,The Isley Brothers Featuring Ronald Isley,32,19,14,10-13-2001
41,What I Really Meant To Say,Cyndi Thomson,33,26,20,10-13-2001
42,Lifetime,Maxwell,42,42,6,10-13-2001
43,How You Remind Me,Nickelback,53,43,6,10-13-2001
44,I Would've Loved You Anyway,Trisha Yearwood,44,44,11,10-13-2001
45,I Do!!,Toya,45,32,20,10-13-2001
46,All Or Nothing,O-Town,28,3,19,10-13-2001
47,Dance With Me,112,57,47,5,10-13-2001
48,Follow Me,Uncle Kracker,39,5,32,10-13-2001
49,Superman (It's Not Easy),Five For Fighting,49,49,7,10-13-2001
50,The Space Between,Dave Matthews Band,36,22,22,10-13-2001
51,Gone,'N Sync,52,51,4,10-13-2001
52,Every Other Time,LFO,46,44,8,10-13-2001
53,On A Night Like This,Trick Pony,62,53,12,10-13-2001
54,Area Codes,Ludacris Featuring Nate Dogg,48,24,14,10-13-2001
55,Stuck In A Moment You Can't Get Out Of,U2,58,55,3,10-13-2001
56,I'm Just Talkin' About Tonight,Toby Keith,47,27,18,10-13-2001
57,Love Of My Life,Brian McKnight,64,57,5,10-13-2001
58,I'm A Believer,Smash Mouth,55,25,13,10-13-2001
59,Love Of A Woman,Travis Tritt,65,59,5,10-13-2001
60,So Complicated,Carolyn Dawn Johnson,60,59,6,10-13-2001
61,You Gets No Love,Faith Evans,70,61,2,10-13-2001
62,I'm A Survivor,Reba,72,62,5,10-13-2001
63,Wish You Were Here,Incubus,73,63,4,10-13-2001
64,When God-Fearin' Women Get The Blues,Martina McBride,69,64,5,10-13-2001
65,"Girls, Girls, Girls",JAY-Z,,65,1,10-13-2001
66,Clint Eastwood,Gorillaz,68,57,8,10-13-2001
67,Here's To The Night,Eve 6,66,30,19,10-13-2001
68,Caramel,City High Featuring Eve,,68,1,10-13-2001
69,Just In Case,Jaheim,67,52,16,10-13-2001
70,Start The Commotion,The Wiseguys,63,31,11,10-13-2001
71,I Wanna Talk About Me,Toby Keith,,71,1,10-13-2001
72,The Star Spangled Banner,Whitney Houston,97,20,14,10-13-2001
73,Dig In,Lenny Kravitz,,73,1,10-13-2001
74,Angels In Waiting,Tammy Cochran,79,74,2,10-13-2001
75,Control,Puddle Of Mudd,,75,1,10-13-2001
76,Schism,Tool,77,67,17,10-13-2001
77,When I Think About Angels,Jamie O'Neal,80,35,19,10-13-2001
78,What Am I Gonna Do,Tyrese,71,71,3,10-13-2001
79,Set It Off,Juvenile,75,65,10,10-13-2001
80,Bad Day,Fuel,83,64,12,10-13-2001
81,The Way,Jill Scott,74,60,15,10-13-2001
82,Fat Lip,Sum 41,82,66,7,10-13-2001
83,I Wanna Be Bad,Willa Ford,78,22,19,10-13-2001
84,Where The Blacktop Ends,Keith Urban,81,35,18,10-13-2001
85,Bad Boy For Life,"P. Diddy, Black Rob & Mark Curry",76,33,12,10-13-2001
86,God Bless The USA,Lee Greenwood,54,16,3,10-13-2001
87,Crawling,Linkin Park,86,79,10,10-13-2001
88,Because I Got High,Afroman,61,13,9,10-13-2001
89,Who We Be,DMX,,89,1,10-13-2001
90,What If,Babyface,91,90,4,10-13-2001
91,Flavor Of The Weak,American Hi-Fi,87,41,17,10-13-2001
92,I'll Fly With You (L'amour Toujours),Gigi D'Agostino,88,78,11,10-13-2001
93,Music,Erick Sermon Featuring Marvin Gaye,92,22,20,10-13-2001
94,Do U Wanna Roll (Dolittle Theme),"R.L., Snoop Dogg & Lil' Kim",94,94,2,10-13-2001
95,Take You Out,Luther Vandross,89,26,13,10-13-2001
96,Six-Pack Summer,Phil Vassar,84,56,10,10-13-2001
97,Girl Next Door,Musiq Soulchild Featuring Ayana,93,85,8,10-13-2001
98,Bootylicious,Destiny's Child,90,1,19,10-13-2001
99,"Lights, Camera, Action!",Mr. Cheeks,,99,1,10-13-2001
100,John Doe,Public Announcement Featuring LeLe,95,95,3,10-13-2001
1,Fallin',Alicia Keys,1,1,17,10-06-2001
2,I'm Real,Jennifer Lopez Featuring Ja Rule,2,1,14,10-06-2001
3,Where The Party At,Jagged Edge With Nelly,3,3,19,10-06-2001
4,Hit 'Em Up Style (Oops!),Blu Cantrell,4,2,23,10-06-2001
5,Family Affair,Mary J. Blige,8,5,11,10-06-2001
6,It's Been Awhile,Staind,6,6,26,10-06-2001
7,U Remind Me,Usher,5,1,17,10-06-2001
8,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,9,2,24,10-06-2001
9,Izzo (H.O.V.A.),JAY-Z,10,9,11,10-06-2001
10,Someone To Call My Lover,Janet,7,3,16,10-06-2001
11,Differences,Ginuwine,13,11,11,10-06-2001
12,You Rock My World,Michael Jackson,14,10,5,10-06-2001
13,Hanging By A Moment,Lifehouse,11,2,35,10-06-2001
14,Drops Of Jupiter (Tell Me),Train,12,5,30,10-06-2001
15,One Minute Man,"Missy ""Misdemeanor"" Elliott",15,15,13,10-06-2001
16,Fill Me In,Craig David,17,15,18,10-06-2001
17,I'm A Thug,Trick Daddy,20,17,12,10-06-2001
18,Only Time,Enya,18,18,13,10-06-2001
19,Livin' It Up,Ja Rule Featuring Case,23,19,6,10-06-2001
20,When It's Over,Sugar Ray,21,13,19,10-06-2001
21,Peaches & Cream,112,19,4,26,10-06-2001
22,Ugly,Bubba Sparxxx,27,22,6,10-06-2001
23,Rock The Boat,Aaliyah,25,23,5,10-06-2001
24,Everywhere,Michelle Branch,31,24,6,10-06-2001
25,Can't Deny It,Fabolous Featuring Nate Dogg,29,25,12,10-06-2001
26,Drive,Incubus,22,9,34,10-06-2001
27,Hero,Enrique Iglesias,44,27,2,10-06-2001
28,All Or Nothing,O-Town,26,3,18,10-06-2001
29,AM To PM,Christina Milian,33,29,7,10-06-2001
30,Be Like That,3 Doors Down,30,30,11,10-06-2001
31,Turn Off The Light,Nelly Furtado,34,31,8,10-06-2001
32,Contagious,The Isley Brothers Featuring Ronald Isley,24,19,13,10-06-2001
33,What I Really Meant To Say,Cyndi Thomson,32,26,19,10-06-2001
34,Where I Come From,Alan Jackson,40,34,7,10-06-2001
35,Only In America,Brooks & Dunn,35,35,12,10-06-2001
36,The Space Between,Dave Matthews Band,28,22,21,10-06-2001
37,Feelin' On Yo Booty,R. Kelly,48,37,7,10-06-2001
38,Smooth Criminal,Alien Ant Farm,39,38,7,10-06-2001
39,Follow Me,Uncle Kracker,37,5,31,10-06-2001
40,Raise Up,Petey Pablo,49,40,9,10-06-2001
41,Austin,Blake Shelton,36,18,20,10-06-2001
42,Lifetime,Maxwell,42,42,5,10-06-2001
43,Angry All The Time,Tim McGraw,51,38,8,10-06-2001
44,I Would've Loved You Anyway,Trisha Yearwood,46,44,10,10-06-2001
45,I Do!!,Toya,56,32,19,10-06-2001
46,Every Other Time,LFO,52,44,7,10-06-2001
47,I'm Just Talkin' About Tonight,Toby Keith,54,27,17,10-06-2001
48,Area Codes,Ludacris Featuring Nate Dogg,41,24,13,10-06-2001
49,Superman (It's Not Easy),Five For Fighting,53,49,6,10-06-2001
50,Thank You,Dido,47,3,39,10-06-2001
51,What's Going On,All Star Tribute,,51,1,10-06-2001
52,Gone,'N Sync,63,52,3,10-06-2001
53,How You Remind Me,Nickelback,58,53,5,10-06-2001
54,God Bless The USA,Lee Greenwood,16,16,2,10-06-2001
55,I'm A Believer,Smash Mouth,45,25,12,10-06-2001
56,Emotion,Destiny's Child,65,56,2,10-06-2001
57,Dance With Me,112,61,57,4,10-06-2001
58,Stuck In A Moment You Can't Get Out Of,U2,62,58,2,10-06-2001
59,U Got It Bad,Usher,87,59,3,10-06-2001
60,So Complicated,Carolyn Dawn Johnson,67,59,5,10-06-2001
61,Because I Got High,Afroman,38,13,8,10-06-2001
62,On A Night Like This,Trick Pony,76,62,11,10-06-2001
63,Start The Commotion,The Wiseguys,55,31,10,10-06-2001
64,Love Of My Life,Brian McKnight,66,64,4,10-06-2001
65,Love Of A Woman,Travis Tritt,68,65,4,10-06-2001
66,Here's To The Night,Eve 6,59,30,18,10-06-2001
67,Just In Case,Jaheim,74,52,15,10-06-2001
68,Clint Eastwood,Gorillaz,57,57,7,10-06-2001
69,When God-Fearin' Women Get The Blues,Martina McBride,86,69,4,10-06-2001
70,You Gets No Love,Faith Evans,,70,1,10-06-2001
71,What Am I Gonna Do,Tyrese,79,71,2,10-06-2001
72,I'm A Survivor,Reba,70,70,4,10-06-2001
73,Wish You Were Here,Incubus,73,73,3,10-06-2001
74,The Way,Jill Scott,81,60,14,10-06-2001
75,Set It Off,Juvenile,71,65,9,10-06-2001
76,Bad Boy For Life,"P. Diddy, Black Rob & Mark Curry",60,33,11,10-06-2001
77,Schism,Tool,72,67,16,10-06-2001
78,I Wanna Be Bad,Willa Ford,64,22,18,10-06-2001
79,Angels In Waiting,Tammy Cochran,,79,1,10-06-2001
80,When I Think About Angels,Jamie O'Neal,69,35,18,10-06-2001
81,Where The Blacktop Ends,Keith Urban,78,35,17,10-06-2001
82,Fat Lip,Sum 41,77,66,6,10-06-2001
83,Bad Day,Fuel,80,64,11,10-06-2001
84,Six-Pack Summer,Phil Vassar,82,56,9,10-06-2001
85,There You'll Be,Faith Hill,75,10,20,10-06-2001
86,Crawling,Linkin Park,84,79,9,10-06-2001
87,Flavor Of The Weak,American Hi-Fi,85,41,16,10-06-2001
88,I'll Fly With You (L'amour Toujours),Gigi D'Agostino,92,78,10,10-06-2001
89,Take You Out,Luther Vandross,91,26,12,10-06-2001
90,Bootylicious,Destiny's Child,83,1,18,10-06-2001
91,What If,Babyface,98,91,3,10-06-2001
92,Music,Erick Sermon Featuring Marvin Gaye,89,22,19,10-06-2001
93,Girl Next Door,Musiq Soulchild Featuring Ayana,90,85,7,10-06-2001
94,Do U Wanna Roll (Dolittle Theme),"R.L., Snoop Dogg & Lil' Kim",,94,1,10-06-2001
95,John Doe,Public Announcement Featuring LeLe,95,95,2,10-06-2001
96,More Than That,Backstreet Boys,93,27,20,10-06-2001
97,The Star Spangled Banner,Whitney Houston,50,20,13,10-06-2001
98,Shine,"Lil' Wayne Featuring Baby, Mack 10 & Mickey",96,96,3,10-06-2001
99,Castles In The Sky,Ian Van Dahl Featuring Marsha,,91,9,10-06-2001
100,We Need A Resolution,Aaliyah Featuring Timbaland,99,59,16,10-06-2001
1,Fallin',Alicia Keys,2,1,16,09-29-2001
2,I'm Real,Jennifer Lopez Featuring Ja Rule,1,1,13,09-29-2001
3,Where The Party At,Jagged Edge With Nelly,3,3,18,09-29-2001
4,Hit 'Em Up Style (Oops!),Blu Cantrell,4,2,22,09-29-2001
5,U Remind Me,Usher,6,1,16,09-29-2001
6,It's Been Awhile,Staind,7,6,25,09-29-2001
7,Someone To Call My Lover,Janet,5,3,15,09-29-2001
8,Family Affair,Mary J. Blige,9,8,10,09-29-2001
9,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,8,2,23,09-29-2001
10,Izzo (H.O.V.A.),JAY-Z,13,10,10,09-29-2001
11,Hanging By A Moment,Lifehouse,11,2,34,09-29-2001
12,Drops Of Jupiter (Tell Me),Train,12,5,29,09-29-2001
13,Differences,Ginuwine,14,13,10,09-29-2001
14,You Rock My World,Michael Jackson,10,10,4,09-29-2001
15,One Minute Man,"Missy ""Misdemeanor"" Elliott",15,15,12,09-29-2001
16,God Bless The USA,Lee Greenwood,,16,1,09-29-2001
17,Fill Me In,Craig David,16,15,17,09-29-2001
18,Only Time,Enya,27,18,12,09-29-2001
19,Peaches & Cream,112,17,4,25,09-29-2001
20,I'm A Thug,Trick Daddy,20,20,11,09-29-2001
21,When It's Over,Sugar Ray,18,13,18,09-29-2001
22,Drive,Incubus,22,9,33,09-29-2001
23,Livin' It Up,Ja Rule Featuring Case,31,23,5,09-29-2001
24,Contagious,The Isley Brothers Featuring Ronald Isley,21,19,12,09-29-2001
25,Rock The Boat,Aaliyah,28,25,4,09-29-2001
26,All Or Nothing,O-Town,23,3,17,09-29-2001
27,Ugly,Bubba Sparxxx,40,27,5,09-29-2001
28,The Space Between,Dave Matthews Band,25,22,20,09-29-2001
29,Can't Deny It,Fabolous Featuring Nate Dogg,29,29,11,09-29-2001
30,Be Like That,3 Doors Down,39,30,10,09-29-2001
31,Everywhere,Michelle Branch,37,31,5,09-29-2001
32,What I Really Meant To Say,Cyndi Thomson,26,26,18,09-29-2001
33,AM To PM,Christina Milian,81,33,6,09-29-2001
34,Turn Off The Light,Nelly Furtado,38,34,7,09-29-2001
35,Only In America,Brooks & Dunn,45,35,11,09-29-2001
36,Austin,Blake Shelton,24,18,19,09-29-2001
37,Follow Me,Uncle Kracker,33,5,30,09-29-2001
38,Because I Got High,Afroman,19,13,7,09-29-2001
39,Smooth Criminal,Alien Ant Farm,43,39,6,09-29-2001
40,Where I Come From,Alan Jackson,42,40,6,09-29-2001
41,Area Codes,Ludacris Featuring Nate Dogg,34,24,12,09-29-2001
42,Lifetime,Maxwell,54,42,4,09-29-2001
43,What Would You Do?,City High,35,8,28,09-29-2001
44,Hero,Enrique Iglesias,,44,1,09-29-2001
45,I'm A Believer,Smash Mouth,30,25,11,09-29-2001
46,I Would've Loved You Anyway,Trisha Yearwood,47,45,9,09-29-2001
47,Thank You,Dido,48,3,38,09-29-2001
48,Feelin' On Yo Booty,R. Kelly,50,48,6,09-29-2001
49,Raise Up,Petey Pablo,49,49,8,09-29-2001
50,The Star Spangled Banner,Whitney Houston,,20,12,09-29-2001
51,Angry All The Time,Tim McGraw,41,38,7,09-29-2001
52,Every Other Time,LFO,44,44,6,09-29-2001
53,Superman (It's Not Easy),Five For Fighting,53,53,5,09-29-2001
54,I'm Just Talkin' About Tonight,Toby Keith,32,27,16,09-29-2001
55,Start The Commotion,The Wiseguys,36,31,9,09-29-2001
56,I Do!!,Toya,52,32,18,09-29-2001
57,Clint Eastwood,Gorillaz,57,57,6,09-29-2001
58,How You Remind Me,Nickelback,60,58,4,09-29-2001
59,Here's To The Night,Eve 6,58,30,17,09-29-2001
60,Bad Boy For Life,"P. Diddy, Black Rob & Mark Curry",46,33,10,09-29-2001
61,Dance With Me,112,69,61,3,09-29-2001
62,Stuck In A Moment You Can't Get Out Of,U2,,62,1,09-29-2001
63,Gone,'N Sync,63,63,2,09-29-2001
64,I Wanna Be Bad,Willa Ford,51,22,17,09-29-2001
65,Emotion,Destiny's Child,,65,1,09-29-2001
66,Love Of My Life,Brian McKnight,74,66,3,09-29-2001
67,So Complicated,Carolyn Dawn Johnson,59,59,4,09-29-2001
68,Love Of A Woman,Travis Tritt,71,68,3,09-29-2001
69,When I Think About Angels,Jamie O'Neal,61,35,17,09-29-2001
70,I'm A Survivor,Reba,70,70,3,09-29-2001
71,Set It Off,Juvenile,65,65,8,09-29-2001
72,Schism,Tool,76,67,15,09-29-2001
73,Wish You Were Here,Incubus,77,73,2,09-29-2001
74,Just In Case,Jaheim,67,52,14,09-29-2001
75,There You'll Be,Faith Hill,79,10,19,09-29-2001
76,On A Night Like This,Trick Pony,72,72,10,09-29-2001
77,Fat Lip,Sum 41,73,66,5,09-29-2001
78,Where The Blacktop Ends,Keith Urban,55,35,16,09-29-2001
79,What Am I Gonna Do,Tyrese,,79,1,09-29-2001
80,Bad Day,Fuel,66,64,10,09-29-2001
81,The Way,Jill Scott,82,60,13,09-29-2001
82,Six-Pack Summer,Phil Vassar,56,56,8,09-29-2001
83,Bootylicious,Destiny's Child,62,1,17,09-29-2001
84,Crawling,Linkin Park,84,79,8,09-29-2001
85,Flavor Of The Weak,American Hi-Fi,64,41,15,09-29-2001
86,When God-Fearin' Women Get The Blues,Martina McBride,75,69,3,09-29-2001
87,U Got It Bad,Usher,93,87,2,09-29-2001
88,Irresistible,Jessica Simpson,68,15,20,09-29-2001
89,Music,Erick Sermon Featuring Marvin Gaye,83,22,18,09-29-2001
90,Girl Next Door,Musiq Soulchild Featuring Ayana,85,85,6,09-29-2001
91,Take You Out,Luther Vandross,86,26,11,09-29-2001
92,I'll Fly With You (L'amour Toujours),Gigi D'Agostino,78,78,9,09-29-2001
93,More Than That,Backstreet Boys,87,27,19,09-29-2001
94,Purple Hills,D12,80,19,15,09-29-2001
95,John Doe,Public Announcement Featuring LeLe,,95,1,09-29-2001
96,Shine,"Lil' Wayne Featuring Baby, Mack 10 & Mickey",99,96,2,09-29-2001
97,My Projects,Coo Coo Cal,92,81,9,09-29-2001
98,What If,Babyface,98,98,2,09-29-2001
99,We Need A Resolution,Aaliyah Featuring Timbaland,,59,15,09-29-2001
100,What It Is,Violator Featuring Busta Rhymes,88,63,14,09-29-2001
1,I'm Real,Jennifer Lopez Featuring Ja Rule,1,1,12,09-22-2001
2,Fallin',Alicia Keys,2,1,15,09-22-2001
3,Where The Party At,Jagged Edge With Nelly,3,3,17,09-22-2001
4,Hit 'Em Up Style (Oops!),Blu Cantrell,5,2,21,09-22-2001
5,Someone To Call My Lover,Janet,4,3,14,09-22-2001
6,U Remind Me,Usher,6,1,15,09-22-2001
7,It's Been Awhile,Staind,8,7,24,09-22-2001
8,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,7,2,22,09-22-2001
9,Family Affair,Mary J. Blige,12,9,9,09-22-2001
10,You Rock My World,Michael Jackson,11,10,3,09-22-2001
11,Hanging By A Moment,Lifehouse,10,2,33,09-22-2001
12,Drops Of Jupiter (Tell Me),Train,9,5,28,09-22-2001
13,Izzo (H.O.V.A.),JAY-Z,13,13,9,09-22-2001
14,Differences,Ginuwine,22,14,9,09-22-2001
15,One Minute Man,"Missy ""Misdemeanor"" Elliott",16,15,11,09-22-2001
16,Fill Me In,Craig David,17,15,16,09-22-2001
17,Peaches & Cream,112,14,4,24,09-22-2001
18,When It's Over,Sugar Ray,18,13,17,09-22-2001
19,Because I Got High,Afroman,15,13,6,09-22-2001
20,I'm A Thug,Trick Daddy,23,20,10,09-22-2001
21,Contagious,The Isley Brothers Featuring Ronald Isley,26,19,11,09-22-2001
22,Drive,Incubus,20,9,32,09-22-2001
23,All Or Nothing,O-Town,19,3,16,09-22-2001
24,Austin,Blake Shelton,21,18,18,09-22-2001
25,The Space Between,Dave Matthews Band,24,22,19,09-22-2001
26,What I Really Meant To Say,Cyndi Thomson,31,26,17,09-22-2001
27,Only Time,Enya,30,27,11,09-22-2001
28,Rock The Boat,Aaliyah,45,28,3,09-22-2001
29,Can't Deny It,Fabolous Featuring Nate Dogg,36,29,10,09-22-2001
30,I'm A Believer,Smash Mouth,25,25,10,09-22-2001
31,Livin' It Up,Ja Rule Featuring Case,40,31,4,09-22-2001
32,I'm Just Talkin' About Tonight,Toby Keith,27,27,15,09-22-2001
33,Follow Me,Uncle Kracker,32,5,29,09-22-2001
34,Area Codes,Ludacris Featuring Nate Dogg,29,24,11,09-22-2001
35,What Would You Do?,City High,28,8,27,09-22-2001
36,Start The Commotion,The Wiseguys,33,31,8,09-22-2001
37,Everywhere,Michelle Branch,43,37,4,09-22-2001
38,Turn Off The Light,Nelly Furtado,39,38,6,09-22-2001
39,Be Like That,3 Doors Down,41,39,9,09-22-2001
40,Ugly,Bubba Sparxxx,55,40,4,09-22-2001
41,Angry All The Time,Tim McGraw,38,38,6,09-22-2001
42,Where I Come From,Alan Jackson,49,42,5,09-22-2001
43,Smooth Criminal,Alien Ant Farm,52,43,5,09-22-2001
44,Every Other Time,LFO,47,44,5,09-22-2001
45,Only In America,Brooks & Dunn,42,42,10,09-22-2001
46,Bad Boy For Life,"P. Diddy, Black Rob & Mark Curry",35,33,9,09-22-2001
47,I Would've Loved You Anyway,Trisha Yearwood,46,45,8,09-22-2001
48,Thank You,Dido,44,3,37,09-22-2001
49,Raise Up,Petey Pablo,60,49,7,09-22-2001
50,Feelin' On Yo Booty,R. Kelly,57,50,5,09-22-2001
51,I Wanna Be Bad,Willa Ford,34,22,16,09-22-2001
52,I Do!!,Toya,54,32,17,09-22-2001
53,Superman (It's Not Easy),Five For Fighting,59,53,4,09-22-2001
54,Lifetime,Maxwell,66,54,3,09-22-2001
55,Where The Blacktop Ends,Keith Urban,37,35,15,09-22-2001
56,Six-Pack Summer,Phil Vassar,58,56,7,09-22-2001
57,Clint Eastwood,Gorillaz,63,57,5,09-22-2001
58,Here's To The Night,Eve 6,51,30,16,09-22-2001
59,So Complicated,Carolyn Dawn Johnson,65,59,3,09-22-2001
60,How You Remind Me,Nickelback,64,60,3,09-22-2001
61,When I Think About Angels,Jamie O'Neal,56,35,16,09-22-2001
62,Bootylicious,Destiny's Child,50,1,16,09-22-2001
63,Gone,'N Sync,,63,1,09-22-2001
64,Flavor Of The Weak,American Hi-Fi,53,41,14,09-22-2001
65,Set It Off,Juvenile,75,65,7,09-22-2001
66,Bad Day,Fuel,68,64,9,09-22-2001
67,Just In Case,Jaheim,67,52,13,09-22-2001
68,Irresistible,Jessica Simpson,61,15,19,09-22-2001
69,Dance With Me,112,73,69,2,09-22-2001
70,I'm A Survivor,Reba,81,70,2,09-22-2001
71,Love Of A Woman,Travis Tritt,76,71,2,09-22-2001
72,On A Night Like This,Trick Pony,72,72,9,09-22-2001
73,Fat Lip,Sum 41,77,66,4,09-22-2001
74,Love Of My Life,Brian McKnight,74,74,2,09-22-2001
75,When God-Fearin' Women Get The Blues,Martina McBride,69,69,2,09-22-2001
76,Schism,Tool,70,67,14,09-22-2001
77,Wish You Were Here,Incubus,,77,1,09-22-2001
78,I'll Fly With You (L'amour Toujours),Gigi D'Agostino,78,78,8,09-22-2001
79,There You'll Be,Faith Hill,71,10,18,09-22-2001
80,Purple Hills,D12,62,19,14,09-22-2001
81,AM To PM,Christina Milian,85,81,5,09-22-2001
82,The Way,Jill Scott,83,60,12,09-22-2001
83,Music,Erick Sermon Featuring Marvin Gaye,82,22,17,09-22-2001
84,Crawling,Linkin Park,87,79,7,09-22-2001
85,Girl Next Door,Musiq Soulchild Featuring Ayana,94,85,5,09-22-2001
86,Take You Out,Luther Vandross,90,26,10,09-22-2001
87,More Than That,Backstreet Boys,80,27,18,09-22-2001
88,What It Is,Violator Featuring Busta Rhymes,79,63,13,09-22-2001
89,Downtime,Jo Dee Messina,84,46,15,09-22-2001
90,This Is Me,Dream,86,39,20,09-22-2001
91,Castles In The Sky,Ian Van Dahl Featuring Marsha,96,91,8,09-22-2001
92,My Projects,Coo Coo Cal,91,81,8,09-22-2001
93,U Got It Bad,Usher,,93,1,09-22-2001
94,Sandstorm,Darude,92,83,10,09-22-2001
95,Loverboy,Mariah Carey Featuring Cameo,89,2,14,09-22-2001
96,Laredo,Chris Cagle,93,60,12,09-22-2001
97,She's All I Got,Jimmy Cozier,88,26,15,09-22-2001
98,What If,Babyface,,98,1,09-22-2001
99,Shine,"Lil' Wayne Featuring Baby, Mack 10 & Mickey",,99,1,09-22-2001
100,The Rock Show,Blink-182,100,71,9,09-22-2001
1,I'm Real,Jennifer Lopez Featuring Ja Rule,1,1,11,09-15-2001
2,Fallin',Alicia Keys,2,1,14,09-15-2001
3,Where The Party At,Jagged Edge With Nelly,6,3,16,09-15-2001
4,Someone To Call My Lover,Janet,3,3,13,09-15-2001
5,Hit 'Em Up Style (Oops!),Blu Cantrell,4,2,20,09-15-2001
6,U Remind Me,Usher,7,1,14,09-15-2001
7,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,5,2,21,09-15-2001
8,It's Been Awhile,Staind,8,7,23,09-15-2001
9,Drops Of Jupiter (Tell Me),Train,9,5,27,09-15-2001
10,Hanging By A Moment,Lifehouse,10,2,32,09-15-2001
11,You Rock My World,Michael Jackson,34,11,2,09-15-2001
12,Family Affair,Mary J. Blige,18,12,8,09-15-2001
13,Izzo (H.O.V.A.),JAY-Z,14,13,8,09-15-2001
14,Peaches & Cream,112,12,4,23,09-15-2001
15,Because I Got High,Afroman,13,13,5,09-15-2001
16,One Minute Man,"Missy ""Misdemeanor"" Elliott",16,16,10,09-15-2001
17,Fill Me In,Craig David,17,15,15,09-15-2001
18,When It's Over,Sugar Ray,15,13,16,09-15-2001
19,All Or Nothing,O-Town,11,3,15,09-15-2001
20,Drive,Incubus,20,9,31,09-15-2001
21,Austin,Blake Shelton,21,18,17,09-15-2001
22,Differences,Ginuwine,25,22,8,09-15-2001
23,I'm A Thug,Trick Daddy,23,23,9,09-15-2001
24,The Space Between,Dave Matthews Band,22,22,18,09-15-2001
25,I'm A Believer,Smash Mouth,27,25,9,09-15-2001
26,Contagious,The Isley Brothers Featuring Ronald Isley,19,19,10,09-15-2001
27,I'm Just Talkin' About Tonight,Toby Keith,28,27,14,09-15-2001
28,What Would You Do?,City High,26,8,26,09-15-2001
29,Area Codes,Ludacris Featuring Nate Dogg,24,24,10,09-15-2001
30,Only Time,Enya,32,30,10,09-15-2001
31,What I Really Meant To Say,Cyndi Thomson,36,31,16,09-15-2001
32,Follow Me,Uncle Kracker,29,5,28,09-15-2001
33,Start The Commotion,The Wiseguys,31,31,7,09-15-2001
34,I Wanna Be Bad,Willa Ford,30,22,15,09-15-2001
35,Bad Boy For Life,"P. Diddy, Black Rob & Mark Curry",33,33,8,09-15-2001
36,Can't Deny It,Fabolous Featuring Nate Dogg,50,36,9,09-15-2001
37,Where The Blacktop Ends,Keith Urban,35,35,14,09-15-2001
38,Angry All The Time,Tim McGraw,46,38,5,09-15-2001
39,Turn Off The Light,Nelly Furtado,42,39,5,09-15-2001
40,Livin' It Up,Ja Rule Featuring Case,61,40,3,09-15-2001
