Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
23,Until The End Of Time,Justin Timberlake Duet With Beyonce,17,17,23,12-22-2007
24,Shawty Is A 10,The-Dream,23,17,14,12-22-2007
25,How Far We've Come,matchbox twenty,16,11,15,12-22-2007
26,I'm So Hood,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",25,19,13,12-22-2007
27,Over You,Daughtry,22,18,18,12-22-2007
28,Bed,J. Holiday,15,5,21,12-22-2007
29,Just Fine,Mary J. Blige,26,26,8,12-22-2007
30,Teardrops On My Guitar,Taylor Swift,44,30,27,12-22-2007
31,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,31,26,14,12-22-2007
32,Big Girls Don't Cry,Fergie,28,1,34,12-22-2007
33,Into The Night,Santana Featuring Chad Kroeger,37,33,10,12-22-2007
34,Misery Business,Paramore,40,34,21,12-22-2007
35,Stay,Sugarland,38,32,9,12-22-2007
36,Who Knew,P!nk,30,9,27,12-22-2007
37,Shadow Of The Day,Linkin Park,50,37,5,12-22-2007
38,Wake Up Call,Maroon 5,33,19,18,12-22-2007
39,Soulja Girl,Soulja Boy Tell'em Featuring I-15,34,32,10,12-22-2007
40,With You,Chris Brown,72,40,2,12-22-2007
41,Don't Blink,Kenny Chesney,39,29,14,12-22-2007
42,Shoulda Let You Go,Keyshia Cole Introducing Amina,41,41,11,12-22-2007
43,Ayo Technology,50 Cent Featuring Justin Timberlake & Timbaland,35,5,18,12-22-2007
44,Girlfriend,Bow Wow & Omarion,46,44,6,12-22-2007
45,Suffocate,J. Holiday,53,45,5,12-22-2007
46,Rockstar,Nickelback,43,6,44,12-22-2007
47,My Drink N' My 2 Step,Cassidy Featuring Swizz Beatz,45,33,13,12-22-2007
48,Get Buck In Here,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",48,41,5,12-22-2007
49,Piece Of Me,Britney Spears,47,47,6,12-22-2007
50,Flashing Lights,Kanye West Featuring Dwele,57,50,3,12-22-2007
51,Sensual Seduction,Snoop Dogg,76,51,2,12-22-2007
52,So Small,Carrie Underwood,36,17,17,12-22-2007
53,Firecracker,Josh Turner,51,50,13,12-22-2007
54,How 'Bout Them Cowgirls,George Strait,49,49,14,12-22-2007
55,"Ready, Set, Don't Go",Billy Ray Cyrus With Miley Cyrus,54,54,12,12-22-2007
56,Pop Bottles,Birdman Featuring Lil Wayne,64,56,6,12-22-2007
57,Baby Don't Go,Fabolous Featuring Jermaine Dupri,42,23,15,12-22-2007
58,The Pretender,Foo Fighters,59,37,18,12-22-2007
59,What Do Ya Think About That,Montgomery Gentry,60,59,10,12-22-2007
60,Gimme More,Britney Spears,52,3,14,12-22-2007
61,Winner At A Losing Game,Rascal Flatts,61,61,7,12-22-2007
62,Fake It,Seether,62,62,10,12-22-2007
63,Letter To Me,Brad Paisley,70,63,4,12-22-2007
64,Fall,Clay Walker,55,55,14,12-22-2007
65,Work That,Mary J. Blige,91,65,2,12-22-2007
66,Everybody,Keith Urban,67,66,10,12-22-2007
67,Don't Stop The Music,Rihanna,88,67,3,12-22-2007
68,Roc Boys (And The Winner Is)...,JAY-Z,63,63,6,12-22-2007
69,More Than A Memory,Garth Brooks,56,53,15,12-22-2007
70,Independent,Webbie Featuring Lil' Phat & Lil' Boosie,87,70,3,12-22-2007
71,Never Too Late,Three Days Grace,79,71,19,12-22-2007
72,Love Song,Sara Bareilles,93,72,6,12-22-2007
73,Watching Airplanes,Gary Allan,74,73,7,12-22-2007
74,Livin' Our Love Song,Jason Michael Carroll,58,52,15,12-22-2007
75,Hood Figga,Gorilla Zoe,66,38,20,12-22-2007
76,As If,Sara Evans,69,62,9,12-22-2007
77,Freaky Gurl,Gucci Mane,71,62,12,12-22-2007
78,Calabria 2008,Enur Featuring Natasja,86,78,4,12-22-2007
79,Free And Easy (Down The Road I Go),Dierks Bentley,65,46,19,12-22-2007
80,Take Me There,Rascal Flatts,73,19,20,12-22-2007
81,Nothin' Better To Do,LeAnn Rimes,77,73,11,12-22-2007
82,Bleed It Out,Linkin Park,83,52,19,12-22-2007
83,S.O.S.,Jonas Brothers,78,17,18,12-22-2007
84,Hero/Heroine,Boys Like Girls,,84,1,12-22-2007
85,Pictures Of You,The Last Goodnight,82,77,9,12-22-2007
86,Sorry,Buckcherry,,86,1,12-22-2007
87,Mistletoe,Colbie Caillat,75,75,3,12-22-2007
88,Taking Chances,Celine Dion,68,54,4,12-22-2007
89,Me Enamora,Juanes,81,69,12,12-22-2007
90,Stealing Cinderella,Chuck Wicks,90,90,4,12-22-2007
91,Cleaning This Gun (Come On In Boy),Rodney Atkins,94,91,3,12-22-2007
92,The Way I Am,Ingrid Michaelson,100,37,7,12-22-2007
93,Go Girl,Pitbull Featuring Trina & Young Bo$$,92,92,2,12-22-2007
94,See You Again,Miley Cyrus,,94,1,12-22-2007
95,Never,Jaheim,,95,1,12-22-2007
96,This Christmas,Chris Brown,80,80,3,12-22-2007
97,Crying Out For Me,Mario,97,97,2,12-22-2007
98,International Harvester,Craig Morgan,99,98,2,12-22-2007
99,If You're Reading This,Tim McGraw,89,41,18,12-22-2007
100,Say,John Mayer,85,85,2,12-22-2007
1,No One,Alicia Keys,1,1,13,12-15-2007
2,Kiss Kiss,Chris Brown Featuring T-Pain,3,1,12,12-15-2007
3,Apologize,Timbaland Featuring OneRepublic,2,2,18,12-15-2007
4,Low,Flo Rida Featuring T-Pain,4,4,6,12-15-2007
5,Bubbly,Colbie Caillat,6,5,23,12-15-2007
6,Clumsy,Fergie,7,6,8,12-15-2007
7,Good Life,Kanye West Featuring T-Pain,8,7,12,12-15-2007
8,Crank That (Soulja Boy),Soulja Boy Tell'em,5,1,21,12-15-2007
9,Hate That I Love You,Rihanna Featuring Ne-Yo,9,9,14,12-15-2007
10,Paralyzer,Finger Eleven,11,10,26,12-15-2007
11,Tattoo,Jordin Sparks,12,11,10,12-15-2007
12,Cyclone,Baby Bash Featuring T-Pain,10,7,19,12-15-2007
13,Stronger,Kanye West,13,1,19,12-15-2007
14,The Way I Are,Timbaland Featuring Keri Hilson,14,3,27,12-15-2007
15,Bed,J. Holiday,16,5,20,12-15-2007
16,How Far We've Come,matchbox twenty,15,11,14,12-15-2007
17,Until The End Of Time,Justin Timberlake Duet With Beyonce,33,17,22,12-15-2007
18,Duffle Bag Boy,Playaz Circle Featuring Lil Wayne,17,17,11,12-15-2007
19,Can't Help But Wait,Trey Songz,25,19,11,12-15-2007
20,Love Like This,Natasha Bedingfield Featuring Sean Kingston,21,20,7,12-15-2007
21,Hypnotized,Plies Featuring Akon,24,21,10,12-15-2007
22,Over You,Daughtry,18,18,17,12-15-2007
23,Shawty Is A 10,The-Dream,19,17,13,12-15-2007
24,Our Song,Taylor Swift,23,23,10,12-15-2007
25,I'm So Hood,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",22,19,12,12-15-2007
26,Just Fine,Mary J. Blige,36,26,7,12-15-2007
27,Take You There,Sean Kingston,31,27,5,12-15-2007
28,Big Girls Don't Cry,Fergie,20,1,33,12-15-2007
29,Like You'll Never See Me Again,Alicia Keys,46,29,4,12-15-2007
30,Who Knew,P!nk,30,9,26,12-15-2007
31,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,26,26,13,12-15-2007
32,Sweetest Girl (Dollar Bill),"Wyclef Jean Featuring Akon, Lil Wayne & Niia",37,32,12,12-15-2007
33,Wake Up Call,Maroon 5,29,19,17,12-15-2007
34,Soulja Girl,Soulja Boy Tell'em Featuring I-15,32,32,9,12-15-2007
35,Ayo Technology,50 Cent Featuring Justin Timberlake & Timbaland,27,5,17,12-15-2007
36,So Small,Carrie Underwood,28,17,16,12-15-2007
37,Into The Night,Santana Featuring Chad Kroeger,39,37,9,12-15-2007
38,Stay,Sugarland,40,32,8,12-15-2007
39,Don't Blink,Kenny Chesney,38,29,13,12-15-2007
40,Misery Business,Paramore,43,34,20,12-15-2007
41,Shoulda Let You Go,Keyshia Cole Introducing Amina,45,41,10,12-15-2007
42,Baby Don't Go,Fabolous Featuring Jermaine Dupri,35,23,14,12-15-2007
43,Rockstar,Nickelback,34,6,43,12-15-2007
44,Teardrops On My Guitar,Taylor Swift,,33,26,12-15-2007
45,My Drink N' My 2 Step,Cassidy Featuring Swizz Beatz,41,33,12,12-15-2007
46,Girlfriend,Bow Wow & Omarion,56,46,5,12-15-2007
47,Piece Of Me,Britney Spears,63,47,5,12-15-2007
48,Get Buck In Here,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",48,41,4,12-15-2007
49,How 'Bout Them Cowgirls,George Strait,50,49,13,12-15-2007
50,Shadow Of The Day,Linkin Park,54,50,4,12-15-2007
51,Firecracker,Josh Turner,51,50,12,12-15-2007
52,Gimme More,Britney Spears,42,3,13,12-15-2007
53,Suffocate,J. Holiday,72,53,4,12-15-2007
54,"Ready, Set, Don't Go",Billy Ray Cyrus With Miley Cyrus,58,54,11,12-15-2007
55,Fall,Clay Walker,55,55,13,12-15-2007
56,More Than A Memory,Garth Brooks,53,53,14,12-15-2007
57,Flashing Lights,Kanye West Featuring Dwele,75,57,2,12-15-2007
58,Livin' Our Love Song,Jason Michael Carroll,52,52,14,12-15-2007
59,The Pretender,Foo Fighters,60,37,17,12-15-2007
60,What Do Ya Think About That,Montgomery Gentry,65,60,9,12-15-2007
61,Winner At A Losing Game,Rascal Flatts,70,61,6,12-15-2007
62,Fake It,Seether,67,62,9,12-15-2007
63,Roc Boys (And The Winner Is)...,JAY-Z,64,63,5,12-15-2007
64,Pop Bottles,Birdman Featuring Lil Wayne,73,64,5,12-15-2007
65,Free And Easy (Down The Road I Go),Dierks Bentley,61,46,18,12-15-2007
66,Hood Figga,Gorilla Zoe,59,38,19,12-15-2007
67,Everybody,Keith Urban,71,67,9,12-15-2007
68,Taking Chances,Celine Dion,68,54,3,12-15-2007
69,As If,Sara Evans,69,62,8,12-15-2007
70,Letter To Me,Brad Paisley,85,70,3,12-15-2007
71,Freaky Gurl,Gucci Mane,62,62,11,12-15-2007
72,With You,Chris Brown,,72,1,12-15-2007
73,Take Me There,Rascal Flatts,66,19,19,12-15-2007
74,Watching Airplanes,Gary Allan,80,74,6,12-15-2007
75,Mistletoe,Colbie Caillat,86,75,2,12-15-2007
76,Sensual Seduction,Snoop Dogg,,76,1,12-15-2007
77,Nothin' Better To Do,LeAnn Rimes,79,73,10,12-15-2007
78,S.O.S.,Jonas Brothers,57,17,17,12-15-2007
79,Never Too Late,Three Days Grace,77,71,18,12-15-2007
80,This Christmas,Chris Brown,89,80,2,12-15-2007
81,Me Enamora,Juanes,82,69,11,12-15-2007
82,Pictures Of You,The Last Goodnight,81,77,8,12-15-2007
83,Bleed It Out,Linkin Park,83,52,18,12-15-2007
84,Online,Brad Paisley,76,39,20,12-15-2007
85,Say,John Mayer,,85,1,12-15-2007
86,Calabria 2008,Enur Featuring Natasja,90,86,3,12-15-2007
87,Independent,Webbie Featuring Lil' Phat & Lil' Boosie,99,87,2,12-15-2007
88,Don't Stop The Music,Rihanna,94,88,2,12-15-2007
89,If You're Reading This,Tim McGraw,84,41,17,12-15-2007
90,Stealing Cinderella,Chuck Wicks,98,90,3,12-15-2007
91,Work That,Mary J. Blige,,91,1,12-15-2007
92,Go Girl,Pitbull Featuring Trina & Young Bo$$,,92,1,12-15-2007
93,Love Song,Sara Bareilles,91,91,5,12-15-2007
94,Cleaning This Gun (Come On In Boy),Rodney Atkins,100,94,2,12-15-2007
95,Still Will,50 Cent Featuring Akon,,95,1,12-15-2007
96,I'm Like A Lawyer...(Me & You),Fall Out Boy,74,68,6,12-15-2007
97,Crying Out For Me,Mario,,97,1,12-15-2007
98,Sexy Movimiento,Wisin & Yandel,,98,3,12-15-2007
99,International Harvester,Craig Morgan,,99,1,12-15-2007
100,The Way I Am,Ingrid Michaelson,,37,6,12-15-2007
1,No One,Alicia Keys,1,1,12,12-08-2007
2,Apologize,Timbaland Featuring OneRepublic,3,2,17,12-08-2007
3,Kiss Kiss,Chris Brown Featuring T-Pain,2,1,11,12-08-2007
4,Low,Flo Rida Featuring T-Pain,4,4,5,12-08-2007
5,Crank That (Soulja Boy),Soulja Boy Tell'em,6,1,20,12-08-2007
6,Bubbly,Colbie Caillat,5,5,22,12-08-2007
7,Clumsy,Fergie,8,7,7,12-08-2007
8,Good Life,Kanye West Featuring T-Pain,7,7,11,12-08-2007
9,Hate That I Love You,Rihanna Featuring Ne-Yo,12,9,13,12-08-2007
10,Cyclone,Baby Bash Featuring T-Pain,9,7,18,12-08-2007
11,Paralyzer,Finger Eleven,11,10,25,12-08-2007
12,Tattoo,Jordin Sparks,16,12,9,12-08-2007
13,Stronger,Kanye West,10,1,18,12-08-2007
14,The Way I Are,Timbaland Featuring Keri Hilson,13,3,26,12-08-2007
15,How Far We've Come,matchbox twenty,15,11,13,12-08-2007
16,Bed,J. Holiday,14,5,19,12-08-2007
17,Duffle Bag Boy,Playaz Circle Featuring Lil Wayne,22,17,10,12-08-2007
18,Over You,Daughtry,19,18,16,12-08-2007
19,Shawty Is A 10,The-Dream,18,17,12,12-08-2007
20,Big Girls Don't Cry,Fergie,17,1,32,12-08-2007
21,Love Like This,Natasha Bedingfield Featuring Sean Kingston,27,21,6,12-08-2007
22,I'm So Hood,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",24,19,11,12-08-2007
23,Our Song,Taylor Swift,28,23,9,12-08-2007
24,Hypnotized,Plies Featuring Akon,32,24,9,12-08-2007
25,Can't Help But Wait,Trey Songz,30,25,10,12-08-2007
26,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,35,26,12,12-08-2007
27,Ayo Technology,50 Cent Featuring Justin Timberlake & Timbaland,21,5,16,12-08-2007
28,So Small,Carrie Underwood,23,17,15,12-08-2007
29,Wake Up Call,Maroon 5,25,19,16,12-08-2007
30,Who Knew,P!nk,20,9,25,12-08-2007
31,Take You There,Sean Kingston,42,31,4,12-08-2007
32,Soulja Girl,Soulja Boy Tell'em Featuring I-15,37,32,8,12-08-2007
33,Until The End Of Time,Justin Timberlake Duet With Beyonce,26,23,21,12-08-2007
34,Rockstar,Nickelback,31,6,42,12-08-2007
35,Baby Don't Go,Fabolous Featuring Jermaine Dupri,34,23,13,12-08-2007
36,Just Fine,Mary J. Blige,43,36,6,12-08-2007
37,Sweetest Girl (Dollar Bill),"Wyclef Jean Featuring Akon, Lil Wayne & Niia",44,37,11,12-08-2007
38,Don't Blink,Kenny Chesney,33,29,12,12-08-2007
39,Into The Night,Santana Featuring Chad Kroeger,38,38,8,12-08-2007
40,Stay,Sugarland,36,32,7,12-08-2007
41,My Drink N' My 2 Step,Cassidy Featuring Swizz Beatz,40,33,11,12-08-2007
42,Gimme More,Britney Spears,29,3,12,12-08-2007
43,Misery Business,Paramore,48,34,19,12-08-2007
44,Umbrella,Rihanna Featuring Jay-Z,50,1,33,12-08-2007
45,Shoulda Let You Go,Keyshia Cole Introducing Amina,49,45,9,12-08-2007
46,Like You'll Never See Me Again,Alicia Keys,45,45,3,12-08-2007
47,Hey There Delilah,Plain White T's,39,1,35,12-08-2007
48,Get Buck In Here,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",41,41,3,12-08-2007
49,Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,46,7,23,12-08-2007
50,How 'Bout Them Cowgirls,George Strait,51,50,12,12-08-2007
51,Firecracker,Josh Turner,53,50,11,12-08-2007
52,Livin' Our Love Song,Jason Michael Carroll,56,52,13,12-08-2007
53,More Than A Memory,Garth Brooks,55,53,13,12-08-2007
54,Shadow Of The Day,Linkin Park,70,54,3,12-08-2007
55,Fall,Clay Walker,57,55,12,12-08-2007
56,Girlfriend,Bow Wow & Omarion,62,56,4,12-08-2007
57,S.O.S.,Jonas Brothers,74,17,16,12-08-2007
58,"Ready, Set, Don't Go",Billy Ray Cyrus With Miley Cyrus,65,58,10,12-08-2007
59,Hood Figga,Gorilla Zoe,59,38,18,12-08-2007
60,The Pretender,Foo Fighters,58,37,16,12-08-2007
61,Free And Easy (Down The Road I Go),Dierks Bentley,52,46,17,12-08-2007
62,Freaky Gurl,Gucci Mane,69,62,10,12-08-2007
63,Piece Of Me,Britney Spears,80,63,4,12-08-2007
64,Roc Boys (And The Winner Is)...,JAY-Z,64,64,4,12-08-2007
65,What Do Ya Think About That,Montgomery Gentry,73,65,8,12-08-2007
66,Take Me There,Rascal Flatts,61,19,18,12-08-2007
67,Fake It,Seether,67,67,8,12-08-2007
68,Taking Chances,Celine Dion,54,54,2,12-08-2007
69,As If,Sara Evans,72,62,7,12-08-2007
70,Winner At A Losing Game,Rascal Flatts,79,70,5,12-08-2007
71,Everybody,Keith Urban,71,71,8,12-08-2007
72,Suffocate,J. Holiday,84,72,3,12-08-2007
73,Pop Bottles,Birdman Featuring Lil Wayne,87,73,4,12-08-2007
74,I'm Like A Lawyer...(Me & You),Fall Out Boy,68,68,5,12-08-2007
75,Flashing Lights,Kanye West Featuring Dwele,,75,1,12-08-2007
76,Online,Brad Paisley,66,39,19,12-08-2007
77,Never Too Late,Three Days Grace,81,71,17,12-08-2007
78,Music Is My Hot Hot Sex,CSS,63,63,3,12-08-2007
79,Nothin' Better To Do,LeAnn Rimes,75,73,9,12-08-2007
80,Watching Airplanes,Gary Allan,83,80,5,12-08-2007
81,Pictures Of You,The Last Goodnight,77,77,7,12-08-2007
82,Me Enamora,Juanes,82,69,10,12-08-2007
83,Bleed It Out,Linkin Park,78,52,17,12-08-2007
84,If You're Reading This,Tim McGraw,76,41,16,12-08-2007
85,Letter To Me,Brad Paisley,89,85,2,12-08-2007
86,Mistletoe,Colbie Caillat,,86,1,12-08-2007
87,"Sorry, Blame It On Me",Akon,93,7,19,12-08-2007
88,Do It Well,Jennifer Lopez,86,31,10,12-08-2007
89,This Christmas,Chris Brown,,89,1,12-08-2007
90,Calabria 2008,Enur Featuring Natasja,97,90,2,12-08-2007
91,Love Song,Sara Bareilles,92,91,4,12-08-2007
92,The Hand Clap,Hurricane Chris Featuring Big Poppa,91,72,6,12-08-2007
93,Me Love,Sean Kingston,95,14,17,12-08-2007
94,Don't Stop The Music,Rihanna,,94,1,12-08-2007
95,Hot,Avril Lavigne,,95,1,12-08-2007
96,1234,Feist,85,8,11,12-08-2007
97,I Get Money,50 Cent,98,20,14,12-08-2007
98,Stealing Cinderella,Chuck Wicks,94,94,2,12-08-2007
99,Independent,Webbie Featuring Lil' Phat & Lil' Boosie,,99,1,12-08-2007
100,Cleaning This Gun (Come On In Boy),Rodney Atkins,,100,1,12-08-2007
1,No One,Alicia Keys,2,1,11,12-01-2007
2,Kiss Kiss,Chris Brown Featuring T-Pain,1,1,10,12-01-2007
3,Apologize,Timbaland Featuring OneRepublic,3,2,16,12-01-2007
4,Low,Flo Rida Featuring T-Pain,6,4,4,12-01-2007
5,Bubbly,Colbie Caillat,5,5,21,12-01-2007
6,Crank That (Soulja Boy),Soulja Boy Tell'em,4,1,19,12-01-2007
7,Good Life,Kanye West Featuring T-Pain,7,7,10,12-01-2007
8,Clumsy,Fergie,12,8,6,12-01-2007
9,Cyclone,Baby Bash Featuring T-Pain,8,7,17,12-01-2007
10,Stronger,Kanye West,9,1,17,12-01-2007
11,Paralyzer,Finger Eleven,10,10,24,12-01-2007
12,Hate That I Love You,Rihanna Featuring Ne-Yo,11,9,12,12-01-2007
