Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
62,Down On Me,Jeremih Featuring 50 Cent,72,62,5,12-25-2010
63,Only Prettier,Miranda Lambert,67,61,15,12-25-2010
64,Lay It Down,Lloyd,69,64,8,12-25-2010
65,Hold My Hand,Michael Jackson Duet With Akon,66,50,4,12-25-2010
66,The Breath You Take,George Strait,70,63,15,12-25-2010
67,Who Dat Girl,Flo Rida Featuring Akon,55,55,2,12-25-2010
68,Rolling In The Deep,Adele,,68,1,12-25-2010
69,Voices,Chris Young,77,69,6,12-25-2010
70,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,87,56,6,12-25-2010
71,Let Me Down Easy,Billy Currington,88,71,3,12-25-2010
72,Anything Like Me,Brad Paisley,68,48,15,12-25-2010
73,Runaway,Kanye West Featuring Pusha T,52,12,10,12-25-2010
74,Waiting For The End,Linkin Park,83,74,10,12-25-2010
75,Fancy,Drake Featuring T.I. & Swizz Beatz,81,25,20,12-25-2010
76,Maybe,Sick Puppies,86,76,3,12-25-2010
77,Hello World,Lady Antebellum,89,70,5,12-25-2010
78,Someone Else Calling You Baby,Luke Bryan,75,75,7,12-25-2010
79,All I Want Is You,Miguel Featuring J. Cole,73,58,13,12-25-2010
80,Make A Movie,Twista Featuring Chris Brown,91,80,5,12-25-2010
81,Little Lion Man,Mumford & Sons,80,61,18,12-25-2010
82,Fire Flame,Birdman Featuring Lil Wayne,84,82,2,12-25-2010
83,Angel,Akon,56,56,8,12-25-2010
84,Bullets In The Gun,Toby Keith,95,84,6,12-25-2010
85,Marry Me,Train,94,85,4,12-25-2010
86,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,74,36,19,12-25-2010
87,Smoke A Little Smoke,Eric Church,82,78,13,12-25-2010
88,Shake,Jesse McCartney,76,54,10,12-25-2010
89,No BS,Chris Brown,,89,1,12-25-2010
90,Loca,Shakira Featuring Dizzee Rascal,100,32,10,12-25-2010
91,Strip Me,Natasha Bedingfield,,91,4,12-25-2010
92,Forget You,Glee Cast Featuring Gwyneth Paltrow,60,11,4,12-25-2010
93,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",98,18,7,12-25-2010
94,Bass Down Low,Dev Featuring The Cataracs,,94,1,12-25-2010
95,Fall For Your Type,Jamie Foxx Featuring Drake,,95,1,12-25-2010
96,September,Daughtry,85,36,19,12-25-2010
97,One In A Million,Ne-Yo,92,87,7,12-25-2010
98,Marry You,Bruno Mars,90,90,3,12-25-2010
99,Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,,90,6,12-25-2010
100,"Bon, Bon",Pitbull,,61,5,12-25-2010
1,Firework,Katy Perry,2,1,7,12-18-2010
2,Raise Your Glass,P!nk,1,1,9,12-18-2010
3,What's My Name?,Rihanna Featuring Drake,5,1,7,12-18-2010
4,The Time (Dirty Bit),The Black Eyed Peas,9,4,4,12-18-2010
5,Grenade,Bruno Mars,10,5,10,12-18-2010
6,Only Girl (In The World),Rihanna,3,1,13,12-18-2010
7,Just The Way You Are,Bruno Mars,4,1,20,12-18-2010
8,We R Who We R,Ke$ha,6,1,6,12-18-2010
9,Just A Dream,Nelly,8,3,16,12-18-2010
10,Bottoms Up,Trey Songz Featuring Nicki Minaj,11,6,17,12-18-2010
11,Like A G6,Far*East Movement Featuring Cataracs & Dev,7,1,17,12-18-2010
12,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,12,4,21,12-18-2010
13,Dynamite,Taio Cruz,13,2,27,12-18-2010
14,Black And Yellow,Wiz Khalifa,19,14,9,12-18-2010
15,Teenage Dream,Katy Perry,14,1,20,12-18-2010
16,Animal,Neon Trees,15,13,27,12-18-2010
17,F**k You! (Forget You),Cee Lo Green,17,9,15,12-18-2010
18,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,22,18,13,12-18-2010
19,Please Don't Go,Mike Posner,16,16,11,12-18-2010
20,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,18,18,2,12-18-2010
21,Dog Days Are Over,Florence + The Machine,58,21,12,12-18-2010
22,Dog Days Are Over,Glee Cast,,22,1,12-18-2010
23,Club Can't Handle Me,Flo Rida Featuring David Guetta,21,9,23,12-18-2010
24,Stereo Love,Edward Maya & Vika Jigulina,26,24,9,12-18-2010
25,Christmas Lights,Coldplay,,25,1,12-18-2010
26,I Like It,Enrique Iglesias Featuring Pitbull,20,4,30,12-18-2010
27,Whip My Hair,WILLOW,23,11,7,12-18-2010
28,Secrets,OneRepublic,25,21,24,12-18-2010
29,"Hey, Soul Sister",Glee Cast,,29,1,12-18-2010
30,If I Die Young,The Band Perry,24,19,22,12-18-2010
31,Right Thru Me,Nicki Minaj,31,31,10,12-18-2010
32,Right Above It,Lil Wayne Featuring Drake,28,6,16,12-18-2010
33,Yeah 3X,Chris Brown,39,33,6,12-18-2010
34,Deuces,Chris Brown Featuring Tyga & Kevin McCall,29,14,23,12-18-2010
35,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,38,35,10,12-18-2010
36,Love Like Woe,The Ready Set,27,27,17,12-18-2010
37,Love The Way You Lie,Eminem Featuring Rihanna,33,1,24,12-18-2010
38,(I've Had) The Time Of My Life,Glee Cast,,38,1,12-18-2010
39,No Love,Eminem Featuring Lil Wayne,41,23,14,12-18-2010
40,Somewhere With You,Kenny Chesney,49,40,5,12-18-2010
41,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,43,39,10,12-18-2010
42,Stuck Like Glue,Sugarland,30,17,19,12-18-2010
43,Back To December,Taylor Swift,47,6,6,12-18-2010
44,As She's Walking Away,Zac Brown Band Featuring Alan Jackson,36,32,17,12-18-2010
45,Can't Be Friends,Trey Songz,48,43,12,12-18-2010
46,My Kinda Party,Jason Aldean,46,45,15,12-18-2010
47,Mine,Taylor Swift,37,3,18,12-18-2010
48,Felt Good On My Lips,Tim McGraw,45,26,5,12-18-2010
49,We No Speak Americano,Yolanda Be Cool & Dcup,44,29,12,12-18-2010
50,Memories,David Guetta Featuring Kid Cudi,51,50,9,12-18-2010
51,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,61,51,2,12-18-2010
52,Runaway,Kanye West Featuring Pusha T,42,12,9,12-18-2010
53,Why Wait,Rascal Flatts,53,48,16,12-18-2010
54,Valerie,Glee Cast,,54,1,12-18-2010
55,Who Dat Girl,Flo Rida Featuring Akon,,55,1,12-18-2010
56,Angel,Akon,,56,7,12-18-2010
57,Marry You,Glee Cast,32,32,2,12-18-2010
58,Kush,Dr. Dre Featuring Snoop Dogg & Akon,34,34,3,12-18-2010
59,Mama's Song,Carrie Underwood,59,58,11,12-18-2010
60,Forget You,Glee Cast Featuring Gwyneth Paltrow,35,11,3,12-18-2010
61,Put You In A Song,Keith Urban,62,60,10,12-18-2010
62,Pretty Girl Rock,Keri Hilson,72,62,2,12-18-2010
63,Turn On The Radio,Reba,64,63,12,12-18-2010
64,Who Are You When I'm Not Looking,Blake Shelton,71,64,5,12-18-2010
65,Jar Of Hearts,Christina Perri,65,34,10,12-18-2010
66,Hold My Hand,Michael Jackson Duet With Akon,50,50,3,12-18-2010
67,Only Prettier,Miranda Lambert,63,61,14,12-18-2010
68,Anything Like Me,Brad Paisley,54,48,14,12-18-2010
69,Lay It Down,Lloyd,74,69,7,12-18-2010
70,The Breath You Take,George Strait,67,63,14,12-18-2010
71,Rhythm of Love,Plain White T's,68,65,12,12-18-2010
72,Down On Me,Jeremih Featuring 50 Cent,82,67,4,12-18-2010
73,All I Want Is You,Miguel Featuring J. Cole,89,58,12,12-18-2010
74,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,52,36,18,12-18-2010
75,Someone Else Calling You Baby,Luke Bryan,78,75,6,12-18-2010
76,Shake,Jesse McCartney,55,54,9,12-18-2010
77,Voices,Chris Young,81,77,5,12-18-2010
78,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,,78,1,12-18-2010
79,Boots,The Killers,,79,1,12-18-2010
80,Little Lion Man,Mumford & Sons,77,61,17,12-18-2010
81,Fancy,Drake Featuring T.I. & Swizz Beatz,75,25,19,12-18-2010
82,Smoke A Little Smoke,Eric Church,83,78,12,12-18-2010
83,Waiting For The End,Linkin Park,88,82,9,12-18-2010
84,Fire Flame,Birdman Featuring Lil Wayne,,84,1,12-18-2010
85,September,Daughtry,69,36,18,12-18-2010
86,Maybe,Sick Puppies,100,86,2,12-18-2010
87,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,95,56,5,12-18-2010
88,Let Me Down Easy,Billy Currington,97,88,2,12-18-2010
89,Hello World,Lady Antebellum,84,70,4,12-18-2010
90,Marry You,Bruno Mars,91,90,2,12-18-2010
91,Make A Movie,Twista Featuring Chris Brown,96,91,4,12-18-2010
92,One In A Million,Ne-Yo,87,87,6,12-18-2010
93,Rocketeer,Far*East Movement Featuring Ryan Tedder,,93,1,12-18-2010
94,Marry Me,Train,86,86,3,12-18-2010
95,Bullets In The Gun,Toby Keith,94,90,5,12-18-2010
96,Check It Out,will.i.am & Nicki Minaj,66,24,13,12-18-2010
97,Don't Cry For Me Argentina (Lea Michele Version),Glee Cast,,97,1,12-18-2010
98,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",,18,6,12-18-2010
99,Singing In The Rain / Umbrella,Glee Cast Featuring Gwyneth Paltrow,56,18,3,12-18-2010
100,Loca,Shakira Featuring Dizzee Rascal,90,32,9,12-18-2010
1,Raise Your Glass,P!nk,2,1,8,12-11-2010
2,Firework,Katy Perry,6,2,6,12-11-2010
3,Only Girl (In The World),Rihanna,1,1,12,12-11-2010
4,Just The Way You Are,Bruno Mars,7,1,19,12-11-2010
5,What's My Name?,Rihanna Featuring Drake,8,1,6,12-11-2010
6,We R Who We R,Ke$ha,4,1,5,12-11-2010
7,Like A G6,Far*East Movement Featuring Cataracs & Dev,3,1,16,12-11-2010
8,Just A Dream,Nelly,5,3,15,12-11-2010
9,The Time (Dirty Bit),The Black Eyed Peas,13,9,3,12-11-2010
10,Grenade,Bruno Mars,17,10,9,12-11-2010
11,Bottoms Up,Trey Songz Featuring Nicki Minaj,10,6,16,12-11-2010
12,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,12,4,20,12-11-2010
13,Dynamite,Taio Cruz,14,2,26,12-11-2010
14,Teenage Dream,Katy Perry,15,1,19,12-11-2010
15,Animal,Neon Trees,16,13,26,12-11-2010
16,Please Don't Go,Mike Posner,20,16,10,12-11-2010
17,F**k You! (Forget You),Cee Lo Green,9,9,14,12-11-2010
18,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,,18,1,12-11-2010
19,Black And Yellow,Wiz Khalifa,25,19,8,12-11-2010
20,I Like It,Enrique Iglesias Featuring Pitbull,21,4,29,12-11-2010
21,Club Can't Handle Me,Flo Rida Featuring David Guetta,19,9,22,12-11-2010
22,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,23,18,12,12-11-2010
23,Whip My Hair,WILLOW,22,11,6,12-11-2010
24,If I Die Young,The Band Perry,27,19,21,12-11-2010
25,Secrets,OneRepublic,24,21,23,12-11-2010
26,Stereo Love,Edward Maya & Vika Jigulina,35,26,8,12-11-2010
27,Love Like Woe,The Ready Set,31,27,16,12-11-2010
28,Right Above It,Lil Wayne Featuring Drake,29,6,15,12-11-2010
29,Deuces,Chris Brown Featuring Tyga & Kevin McCall,28,14,22,12-11-2010
30,Stuck Like Glue,Sugarland,26,17,18,12-11-2010
31,Right Thru Me,Nicki Minaj,32,31,9,12-11-2010
32,Marry You,Glee Cast,,32,1,12-11-2010
33,Love The Way You Lie,Eminem Featuring Rihanna,30,1,23,12-11-2010
34,Kush,Dr. Dre Featuring Snoop Dogg & Akon,49,34,2,12-11-2010
35,Forget You,Glee Cast Featuring Gwyneth Paltrow,11,11,2,12-11-2010
36,As She's Walking Away,Zac Brown Band Featuring Alan Jackson,34,32,16,12-11-2010
37,Mine,Taylor Swift,33,3,17,12-11-2010
38,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,37,35,9,12-11-2010
39,Yeah 3X,Chris Brown,44,33,5,12-11-2010
40,Just The Way You Are,Glee Cast,,40,1,12-11-2010
41,No Love,Eminem Featuring Lil Wayne,38,23,13,12-11-2010
42,Runaway,Kanye West Featuring Pusha T,50,12,8,12-11-2010
43,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,40,39,9,12-11-2010
44,We No Speak Americano,Yolanda Be Cool & Dcup,39,29,11,12-11-2010
45,Felt Good On My Lips,Tim McGraw,42,26,4,12-11-2010
46,My Kinda Party,Jason Aldean,45,45,14,12-11-2010
47,Back To December,Taylor Swift,67,6,5,12-11-2010
48,Can't Be Friends,Trey Songz,43,43,11,12-11-2010
49,Somewhere With You,Kenny Chesney,46,46,4,12-11-2010
50,Hold My Hand,Michael Jackson Duet With Akon,84,50,2,12-11-2010
51,Memories,David Guetta Featuring Kid Cudi,51,51,8,12-11-2010
52,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,47,36,17,12-11-2010
53,Why Wait,Rascal Flatts,52,48,15,12-11-2010
54,Anything Like Me,Brad Paisley,48,48,13,12-11-2010
55,Shake,Jesse McCartney,54,54,8,12-11-2010
56,Singing In The Rain / Umbrella,Glee Cast Featuring Gwyneth Paltrow,18,18,2,12-11-2010
57,Take It Off,Ke$ha,55,8,20,12-11-2010
58,Dog Days Are Over,Florence + The Machine,69,21,11,12-11-2010
59,Mama's Song,Carrie Underwood,58,58,10,12-11-2010
60,Dark Fantasy,"Kanye West Featuring Teyana Taylor, Nicki Minaj & Bon Iver",,60,1,12-11-2010
61,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,,61,1,12-11-2010
62,Put You In A Song,Keith Urban,60,60,9,12-11-2010
63,Only Prettier,Miranda Lambert,61,61,13,12-11-2010
64,Turn On The Radio,Reba,63,63,11,12-11-2010
65,Jar Of Hearts,Christina Perri,62,34,9,12-11-2010
66,Check It Out,will.i.am & Nicki Minaj,57,24,12,12-11-2010
67,The Breath You Take,George Strait,65,63,13,12-11-2010
68,Rhythm of Love,Plain White T's,66,65,11,12-11-2010
69,September,Daughtry,56,36,17,12-11-2010
70,Show Me How You Burlesque,Christina Aguilera,,70,1,12-11-2010
71,Who Are You When I'm Not Looking,Blake Shelton,76,71,4,12-11-2010
72,Pretty Girl Rock,Keri Hilson,,72,1,12-11-2010
73,Who's That Chick?,David Guetta Featuring Rihanna,,73,1,12-11-2010
74,Lay It Down,Lloyd,72,71,6,12-11-2010
75,Fancy,Drake Featuring T.I. & Swizz Beatz,64,25,18,12-11-2010
76,Fly,Nicki Minaj Featuring Rihanna,,76,1,12-11-2010
77,Little Lion Man,Mumford & Sons,68,61,16,12-11-2010
78,Someone Else Calling You Baby,Luke Bryan,80,78,5,12-11-2010
79,Hot Tottie,Usher Featuring Jay-Z,59,21,16,12-11-2010
80,Teenage Dream,Glee Cast,36,8,3,12-11-2010
81,Voices,Chris Young,81,81,4,12-11-2010
82,Down On Me,Jeremih Featuring 50 Cent,70,67,3,12-11-2010
83,Smoke A Little Smoke,Eric Church,78,78,11,12-11-2010
84,Hello World,Lady Antebellum,74,70,3,12-11-2010
85,Come Back Song,Darius Rucker,71,37,20,12-11-2010
86,Marry Me,Train,95,86,2,12-11-2010
87,One In A Million,Ne-Yo,92,87,5,12-11-2010
88,Waiting For The End,Linkin Park,82,82,8,12-11-2010
89,All I Want Is You,Miguel Featuring J. Cole,73,58,11,12-11-2010
90,Loca,Shakira Featuring Dizzee Rascal,83,32,8,12-11-2010
91,Marry You,Bruno Mars,,91,1,12-11-2010
92,All Of The Lights,Kanye West,,92,1,12-11-2010
93,Crazy Beautiful Life,Ke$ha,,93,1,12-11-2010
94,Bullets In The Gun,Toby Keith,90,90,4,12-11-2010
95,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,79,56,4,12-11-2010
96,Make A Movie,Twista Featuring Chris Brown,91,91,3,12-11-2010
97,Let Me Down Easy,Billy Currington,,97,1,12-11-2010
98,The Boys of Fall,Kenny Chesney,85,18,18,12-11-2010
99,"Bon, Bon",Pitbull,88,61,4,12-11-2010
100,Maybe,Sick Puppies,,100,1,12-11-2010
1,Only Girl (In The World),Rihanna,2,1,11,12-04-2010
2,Raise Your Glass,P!nk,4,2,7,12-04-2010
3,Like A G6,Far*East Movement Featuring Cataracs & Dev,1,1,15,12-04-2010
4,We R Who We R,Ke$ha,6,1,4,12-04-2010
5,Just A Dream,Nelly,5,3,14,12-04-2010
6,Firework,Katy Perry,9,6,5,12-04-2010
7,Just The Way You Are,Bruno Mars,3,1,18,12-04-2010
8,What's My Name?,Rihanna Featuring Drake,7,1,5,12-04-2010
9,F**k You! (Forget You),Cee Lo Green,22,9,13,12-04-2010
10,Bottoms Up,Trey Songz Featuring Nicki Minaj,10,6,15,12-04-2010
11,Forget You,Glee Cast Featuring Gwyneth Paltrow,,11,1,12-04-2010
12,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,11,4,19,12-04-2010
13,The Time (Dirty Bit),The Black Eyed Peas,12,12,2,12-04-2010
14,Dynamite,Taio Cruz,14,2,25,12-04-2010
15,Teenage Dream,Katy Perry,13,1,18,12-04-2010
16,Animal,Neon Trees,15,13,25,12-04-2010
17,Grenade,Bruno Mars,30,17,8,12-04-2010
18,Singing In The Rain / Umbrella,Glee Cast Featuring Gwyneth Paltrow,,18,1,12-04-2010
19,Club Can't Handle Me,Flo Rida Featuring David Guetta,16,9,21,12-04-2010
20,Please Don't Go,Mike Posner,19,17,9,12-04-2010
21,I Like It,Enrique Iglesias Featuring Pitbull,21,4,28,12-04-2010
22,Whip My Hair,WILLOW,18,11,5,12-04-2010
23,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,25,18,11,12-04-2010
24,Secrets,OneRepublic,26,21,22,12-04-2010
25,Black And Yellow,Wiz Khalifa,29,25,7,12-04-2010
26,Stuck Like Glue,Sugarland,17,17,17,12-04-2010
27,If I Die Young,The Band Perry,20,19,20,12-04-2010
28,Deuces,Chris Brown Featuring Tyga & Kevin McCall,24,14,21,12-04-2010
29,Right Above It,Lil Wayne Featuring Drake,27,6,14,12-04-2010
30,Love The Way You Lie,Eminem Featuring Rihanna,28,1,22,12-04-2010
31,Love Like Woe,The Ready Set,33,27,15,12-04-2010
32,Right Thru Me,Nicki Minaj,34,31,8,12-04-2010
33,Mine,Taylor Swift,23,3,16,12-04-2010
34,As She's Walking Away,Zac Brown Band Featuring Alan Jackson,32,32,15,12-04-2010
35,Stereo Love,Edward Maya & Vika Jigulina,37,35,7,12-04-2010
36,Teenage Dream,Glee Cast,8,8,2,12-04-2010
37,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,35,35,8,12-04-2010
38,No Love,Eminem Featuring Lil Wayne,40,23,12,12-04-2010
39,We No Speak Americano,Yolanda Be Cool & Dcup,36,29,10,12-04-2010
40,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,44,39,8,12-04-2010
41,King Of Anything,Sara Bareilles,42,32,22,12-04-2010
42,Felt Good On My Lips,Tim McGraw,39,26,3,12-04-2010
43,Can't Be Friends,Trey Songz,47,43,10,12-04-2010
44,Yeah 3X,Chris Brown,62,33,4,12-04-2010
45,My Kinda Party,Jason Aldean,46,45,13,12-04-2010
46,Somewhere With You,Kenny Chesney,58,46,3,12-04-2010
47,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,45,36,16,12-04-2010
48,Anything Like Me,Brad Paisley,52,48,12,12-04-2010
49,Kush,Dr. Dre Featuring Snoop Dogg & Akon,,49,1,12-04-2010
50,Runaway,Kanye West Featuring Pusha T,51,12,7,12-04-2010
51,Memories,David Guetta Featuring Kid Cudi,60,51,7,12-04-2010
52,Why Wait,Rascal Flatts,61,48,14,12-04-2010
53,S&M,Rihanna Featuring Britney Spears,,53,1,12-04-2010
54,Shake,Jesse McCartney,69,54,7,12-04-2010
55,Take It Off,Ke$ha,53,8,19,12-04-2010
56,September,Daughtry,55,36,16,12-04-2010
57,Check It Out,will.i.am & Nicki Minaj,43,24,11,12-04-2010
58,Mama's Song,Carrie Underwood,59,58,9,12-04-2010
59,Hot Tottie,Usher Featuring Jay-Z,49,21,15,12-04-2010
60,Put You In A Song,Keith Urban,71,60,8,12-04-2010
61,Only Prettier,Miranda Lambert,64,61,12,12-04-2010
62,Jar Of Hearts,Christina Perri,75,34,8,12-04-2010
63,Turn On The Radio,Reba,65,63,10,12-04-2010
64,Fancy,Drake Featuring T.I. & Swizz Beatz,66,25,17,12-04-2010
65,The Breath You Take,George Strait,63,63,12,12-04-2010
66,Rhythm of Love,Plain White T's,78,65,10,12-04-2010
67,Back To December,Taylor Swift,74,6,4,12-04-2010
68,Little Lion Man,Mumford & Sons,72,61,15,12-04-2010
69,Dog Days Are Over,Florence + The Machine,89,21,10,12-04-2010
70,Down On Me,Jeremih Featuring 50 Cent,67,67,2,12-04-2010
71,Come Back Song,Darius Rucker,68,37,19,12-04-2010
72,Lay It Down,Lloyd,82,71,5,12-04-2010
73,All I Want Is You,Miguel Featuring J. Cole,73,58,10,12-04-2010
74,Hello World,Lady Antebellum,70,70,2,12-04-2010
75,Liv Tonight,Nelly Featuring Keri Hilson,,75,1,12-04-2010
76,Who Are You When I'm Not Looking,Blake Shelton,81,76,3,12-04-2010
77,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",79,18,5,12-04-2010
78,Smoke A Little Smoke,Eric Church,84,78,10,12-04-2010
79,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,56,56,3,12-04-2010
80,Someone Else Calling You Baby,Luke Bryan,86,80,4,12-04-2010
81,Voices,Chris Young,91,81,3,12-04-2010
82,Waiting For The End,Linkin Park,93,82,7,12-04-2010
83,Loca,Shakira Featuring Dizzee Rascal,83,32,7,12-04-2010
84,Hold My Hand,Michael Jackson Duet With Akon,,84,1,12-04-2010
85,The Boys of Fall,Kenny Chesney,80,18,17,12-04-2010
86,The Show Goes On,Lupe Fiasco,57,57,2,12-04-2010
87,Angel,Akon,90,62,6,12-04-2010
88,"Bon, Bon",Pitbull,85,61,3,12-04-2010
89,Roll With It,Easton Corbin,87,55,19,12-04-2010
90,Bullets In The Gun,Toby Keith,100,90,3,12-04-2010
91,Make A Movie,Twista Featuring Chris Brown,94,91,2,12-04-2010
92,One In A Million,Ne-Yo,97,92,4,12-04-2010
93,Sick,New Hollow,88,86,3,12-04-2010
94,This Ain't No Love Song,Trace Adkins,95,88,6,12-04-2010
95,Marry Me,Train,,95,1,12-04-2010
96,What If,Jason Derulo,76,76,2,12-04-2010
97,Blow,Ke$ha,,97,1,12-04-2010
98,Turn Around (5 4 3 2 1),Flo Rida,,98,1,12-04-2010
99,Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,98,90,5,12-04-2010
100,Strip Me,Natasha Bedingfield,99,95,3,12-04-2010
1,Like A G6,Far*East Movement Featuring Cataracs & Dev,2,1,14,11-27-2010
2,Only Girl (In The World),Rihanna,4,2,10,11-27-2010
3,Just The Way You Are,Bruno Mars,3,1,17,11-27-2010
4,Raise Your Glass,P!nk,7,4,6,11-27-2010
5,Just A Dream,Nelly,6,3,13,11-27-2010
6,We R Who We R,Ke$ha,5,1,3,11-27-2010
7,What's My Name?,Rihanna Featuring Drake,1,1,4,11-27-2010
8,Teenage Dream,Glee Cast,,8,1,11-27-2010
